OBS Stamps,PDS Time,Pedal 1 Pressure,Pedal 2 Pressure,Pedal 3 Pressure,Pedal 4 Pressure,Pedal 5 Pressure,Pedal 6 Pressure,Pedal 7 Pressure,Pedal 1 Pressed,Pedal 2 Pressed,Pedal 3 Pressed,Pedal 4 Pressed,Pedal 5 Pressed,Pedal 6 Pressed,Pedal 7 Pressed
1721333516233333333,1721333516211184700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333516266666666,1721333516255704400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333516300000000,1721333516296722900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333516333333333,1721333516317703500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333516366666666,1721333516362217400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333516400000000,1721333516383218100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333516433333333,1721333516424221800,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333516466666666,1721333516444748700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333516500000000,1721333516489738300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333516533333333,1721333516530738500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333516566666666,1721333516551248100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333516600000000,1721333516596248000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333516633333333,1721333516616249600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333516666666666,1721333516657798400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333516700000000,1721333516681795100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333516733333333,1721333516725031800,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333516766666666,1721333516764105600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333516800000000,1721333516788108000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333516833333333,1721333516829113700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333516866666666,1721333516850156800,-1,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333516900000000,1721333516895160200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333516933333333,1721333516915160500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333516966666666,1721333516956251100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333517000000000,1721333516977248600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333517033333333,1721333517022248000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333517066666666,1721333517062802700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333517100000000,1721333517083763900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333517133333333,1721333517128766700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333517166666666,1721333517149272500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333517200000000,1721333517190275500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333517233333333,1721333517210273200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333517266666666,1721333517255583700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333517300000000,1721333517296583100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333517333333333,1721333517316585400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333517366666666,1721333517362107100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333517400000000,1721333517382107400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333517433333333,1721333517423121900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333517466666666,1721333517447627800,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333517500000000,1721333517488629700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333517533333333,1721333517529654000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333517566666666,1721333517554173100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333517600000000,1721333517595171000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333517633333333,1721333517616169400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333517666666666,1721333517660724100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333517700000000,1721333517681720000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333517733333333,1721333517722721700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333517766666666,1721333517743231700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333517800000000,1721333517788237900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333517833333333,1721333517829244200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333517866666666,1721333517849116300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333517900000000,1721333517894118600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333517933333333,1721333517915119500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333517966666666,1721333517955651000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333518000000000,1721333517976647000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333518033333333,1721333518021645400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333518066666666,1721333518062162400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333518100000000,1721333518083162100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333518133333333,1721333518128166700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333518166666666,1721333518148674200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333518200000000,1721333518189674100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333518233333333,1721333518213673400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333518266666666,1721333518254735400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333518300000000,1721333518295740000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333518333333333,1721333518320736100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333518366666666,1721333518361327300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333518400000000,1721333518381326900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333518433333333,1721333518426325800,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333518466666666,1721333518446850000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333518500000000,1721333518487850900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333518533333333,1721333518508375800,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333518566666666,1721333518553890600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333518600000000,1721333518595132900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333518633333333,1721333518615131300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333518666666666,1721333518660337800,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333518700000000,1721333518680318200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333518733333333,1721333518721318300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333518766666666,1721333518742327600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333518800000000,1721333518787670800,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333518833333333,1721333518828677200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333518866666666,1721333518849187700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333518900000000,1721333518894187500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333518933333333,1721333518914189500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333518966666666,1721333518955706500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333519000000000,1721333518979707700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333519033333333,1721333519020706200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333519066666666,1721333519061226800,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333519100000000,1721333519086266100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333519133333333,1721333519127225000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333519166666666,1721333519147745800,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333519200000000,1721333519192750700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333519233333333,1721333519212747700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333519266666666,1721333519254277400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333519300000000,1721333519295251000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333519333333333,1721333519319250900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333519366666666,1721333519360771700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333519400000000,1721333519380777700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333519433333333,1721333519425772200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333519466666666,1721333519446299200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333519500000000,1721333519487295700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333519533333333,1721333519532308000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333519566666666,1721333519552807200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333519600000000,1721333519593812000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333519633333333,1721333519614807900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333519666666666,1721333519659330300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333519700000000,1721333519680327300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333519733333333,1721333519721327700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333519766666666,1721333519766487300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333519800000000,1721333519786483900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333519833333333,1721333519827485400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333519866666666,1721333519851999200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333519900000000,1721333519892998200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333519933333333,1721333519914000800,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333519966666666,1721333519959059900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333520000000000,1721333519979059200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333520033333333,1721333520020058600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333520066666666,1721333520060580500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333520100000000,1721333520085579300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333520133333333,1721333520126581900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333520166666666,1721333520147096600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333520200000000,1721333520192099100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333520233333333,1721333520233100600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333520266666666,1721333520253610200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333520300000000,1721333520298609000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333520333333333,1721333520318609000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333520366666666,1721333520360122500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333520400000000,1721333520381122800,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333520433333333,1721333520425131100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333520466666666,1721333520466648000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333520500000000,1721333520486648100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333520533333333,1721333520531651200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333520566666666,1721333520553159100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333520600000000,1721333520594159000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333520633333333,1721333520618158800,-1,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333520666666666,1721333520659676600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333520700000000,1721333520699677500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333520733333333,1721333520724676900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333520766666666,1721333520765194500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333520800000000,1721333520786195900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333520833333333,1721333520827195700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333520866666666,1721333520851713900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333520900000000,1721333520892713200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333520933333333,1721333520912716100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333520966666666,1721333520957784200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333521000000000,1721333520998783200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333521033333333,1721333521019783900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333521066666666,1721333521064293600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333521100000000,1721333521085294600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333521133333333,1721333521126294000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333521166666666,1721333521146807900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333521200000000,1721333521191809300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333521233333333,1721333521232815100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333521266666666,1721333521253332900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333521300000000,1721333521298330300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333521333333333,1721333521318383700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333521366666666,1721333521358902500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333521400000000,1721333521383902700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333521433333333,1721333521424902200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333521466666666,1721333521465417900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333521500000000,1721333521490442100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333521533333333,1721333521531424800,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333521566666666,1721333521551940300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333521600000000,1721333521592954500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333521633333333,1721333521616939600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333521666666666,1721333521658241800,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333521700000000,1721333521699237300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333521733333333,1721333521724238100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333521766666666,1721333521764333700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333521800000000,1721333521785340000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333521833333333,1721333521830341200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333521866666666,1721333521850854400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333521900000000,1721333521891853000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333521933333333,1721333521912860100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333521966666666,1721333521957391100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333522000000000,1721333521998390500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333522033333333,1721333522018388700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333522066666666,1721333522063476800,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333522100000000,1721333522084476900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333522133333333,1721333522125476700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333522166666666,1721333522149565400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333522200000000,1721333522190567200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721333522233333333,1721333522231645500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
