TrakStar time,SensorID_0,x_0,y_0,z_0,azimuth_0,elevation_0,roll_0,SensorID_1,x_1,y_1,z_1,azimuth_1,elevation_1,roll_1,SensorID_2,x_2,y_2,z_2,azimuth_2,elevation_2,roll_2,SensorID_3,x_3,y_3,z_3,azimuth_3,elevation_3,roll_3
1.721315247707e+18,0,601.414453,-161.069238,-387.883301,-130.36377,28.103027,149.80957,1,665.708203,-158.055469,-375.493359,-118.630371,37.199707,5.163574,2,428.848242,59.494043,-163.413281,-146.315918,32.980957,61.259766,3.0,407.751855,14.957227,-148.567676,-144.052734,26.081543,-153.303223
1.7213152477107e+18,0,601.526074,-161.180859,-387.883301,-130.407715,28.125,149.80957,1,665.819824,-158.055469,-375.60498,-118.652344,37.22168,5.141602,2,428.736621,59.270801,-163.413281,-146.403809,32.937012,61.21582,3.0,407.751855,14.957227,-148.679297,-144.09668,26.081543,-153.347168
1.7213152477143e+18,0,601.526074,-161.29248,-387.883301,-130.429688,28.125,149.787598,1,665.931445,-158.055469,-375.60498,-118.674316,37.22168,5.141602,2,428.625,59.15918,-163.524902,-146.491699,32.893066,61.149902,3.0,407.751855,14.957227,-148.679297,-144.118652,26.05957,-153.391113
1.7213152477179999e+18,0,601.637695,-161.515723,-387.883301,-130.495605,28.146973,149.765625,1,665.931445,-158.16709,-375.716602,-118.696289,37.243652,5.119629,2,428.513379,58.824316,-163.636523,-146.601562,32.827148,61.083984,3.0,407.640234,14.845605,-148.902539,-144.18457,26.037598,-153.500977
1.7213152477216998e+18,0,601.749316,-161.627344,-387.994922,-130.539551,28.146973,149.743652,1,666.043066,-158.16709,-375.716602,-118.718262,37.243652,5.097656,2,428.290137,58.601074,-163.748145,-146.711426,32.739258,61.018066,3.0,407.640234,14.733984,-149.237402,-144.250488,25.993652,-153.61084
1.7213152477253e+18,0,601.749316,-161.738965,-387.994922,-130.583496,28.146973,149.699707,1,666.043066,-158.16709,-375.828223,-118.762207,37.243652,5.097656,2,428.066895,58.377832,-163.859766,-146.799316,32.651367,60.930176,3.0,407.528613,14.622363,-149.460645,-144.316406,25.927734,-153.720703
1.7213152477290002e+18,0,601.749316,-161.850586,-388.106543,-130.627441,28.125,149.677734,1,666.043066,-158.16709,-375.828223,-118.78418,37.22168,5.075684,2,427.732031,58.15459,-164.083008,-146.90918,32.519531,60.842285,3.0,407.416992,14.2875,-149.907129,-144.448242,25.795898,-153.918457
1.7213152477327002e+18,0,601.749316,-161.850586,-388.218164,-130.649414,28.103027,149.611816,1,666.043066,-158.278711,-375.939844,-118.828125,37.22168,5.053711,2,427.508789,57.931348,-164.30625,-146.99707,32.387695,60.754395,3.0,407.19375,13.952637,-150.241992,-144.580078,25.686035,-154.116211
1.7213152477364e+18,0,601.637695,-161.962207,-388.329785,-130.693359,28.081055,149.567871,1,666.043066,-158.278711,-375.939844,-118.87207,37.199707,5.031738,2,427.173926,57.708105,-164.417871,-147.084961,32.255859,60.666504,3.0,407.082129,13.617773,-150.688477,-144.667969,25.554199,-154.27002
1.72131524774e+18,0,601.637695,-161.850586,-388.441406,-130.737305,28.037109,149.523926,1,666.043066,-158.390332,-376.051465,-118.916016,37.177734,4.987793,2,426.839062,57.596484,-164.752734,-147.150879,32.124023,60.556641,3.0,406.858887,13.171289,-151.134961,-144.821777,25.378418,-154.489746
1.7213152477437e+18,0,601.526074,-161.738965,-388.553027,-130.759277,27.993164,149.458008,1,665.931445,-158.501953,-376.163086,-118.981934,37.155762,4.96582,2,426.61582,57.484863,-164.975977,-147.194824,31.992188,60.446777,3.0,406.635645,12.836426,-151.581445,-144.931641,25.246582,-154.665527
1.7213152477474e+18,0,601.526074,-161.627344,-388.77627,-130.78125,27.949219,149.414062,1,665.931445,-158.501953,-376.386328,-119.025879,37.133789,4.921875,2,426.392578,57.373242,-165.199219,-147.23877,31.882324,60.358887,3.0,406.524023,12.501562,-151.916309,-145.019531,25.136719,-154.797363
1.7213152477511002e+18,0,601.414453,-161.404102,-388.887891,-130.803223,27.927246,149.348145,1,665.931445,-158.613574,-376.497949,-119.091797,37.089844,4.899902,2,426.280957,57.261621,-165.422461,-147.260742,31.772461,60.227051,3.0,406.412402,12.166699,-152.139551,-145.063477,25.048828,-154.907227
1.7213152477547e+18,0,601.414453,-161.29248,-389.111133,-130.803223,27.883301,149.304199,1,665.931445,-158.613574,-376.721191,-119.157715,37.067871,4.855957,2,426.169336,57.261621,-165.645703,-147.282715,31.706543,60.117188,3.0,406.300781,11.943457,-152.251172,-145.107422,25.026855,-155.01709
1.7213152477584e+18,0,601.414453,-160.957617,-389.334375,-130.803223,27.861328,149.260254,1,665.931445,-158.725195,-376.944434,-119.20166,37.045898,4.833984,2,426.169336,57.261621,-165.868945,-147.304688,31.662598,59.985352,3.0,406.300781,11.720215,-152.474414,-145.151367,25.004883,-155.083008
1.7213152477621e+18,0,601.414453,-160.734375,-389.445996,-130.78125,27.839355,149.238281,1,665.931445,-158.725195,-377.056055,-119.223633,37.023926,4.833984,2,426.169336,57.261621,-166.092187,-147.304688,31.640625,59.875488,3.0,406.412402,11.608594,-152.474414,-145.17334,25.004883,-155.148926
1.7213152477658e+18,0,601.414453,-160.511133,-389.557617,-130.759277,27.817383,149.216309,1,665.931445,-158.613574,-377.167676,-119.223633,37.001953,4.833984,2,426.169336,57.15,-166.31543,-147.32666,31.640625,59.743652,3.0,406.412402,11.385352,-152.586035,-145.17334,25.048828,-155.192871
1.7213152477693998e+18,0,601.414453,-160.287891,-389.557617,-130.715332,27.79541,149.216309,1,666.043066,-158.501953,-377.279297,-119.223633,37.001953,4.855957,2,426.280957,57.15,-166.427051,-147.32666,31.640625,59.611816,3.0,406.524023,11.27373,-152.586035,-145.195312,25.070801,-155.258789
1.7213152477730998e+18,0,601.414453,-160.17627,-389.669238,-130.693359,27.79541,149.216309,1,666.043066,-158.390332,-377.279297,-119.179688,36.97998,4.855957,2,426.280957,57.038379,-166.650293,-147.348633,31.662598,59.458008,3.0,406.635645,11.162109,-152.697656,-145.217285,25.114746,-155.302734
1.7213152477768e+18,0,601.414453,-160.064648,-389.669238,-130.649414,27.79541,149.238281,1,666.043066,-158.16709,-377.279297,-119.135742,36.97998,4.899902,2,426.392578,56.926758,-166.873535,-147.392578,31.68457,59.326172,3.0,406.747266,10.938867,-152.697656,-145.217285,25.158691,-155.34668
1.7213152477805e+18,0,601.526074,-159.953027,-389.669238,-130.627441,27.79541,149.260254,1,666.154687,-157.943848,-377.167676,-119.069824,36.97998,4.921875,2,426.392578,56.815137,-166.985156,-147.436523,31.706543,59.172363,3.0,406.858887,10.827246,-152.809277,-145.26123,25.202637,-155.390625
1.7213152477841e+18,0,601.526074,-159.841406,-389.557617,-130.605469,27.79541,149.260254,1,666.154687,-157.720605,-377.056055,-119.025879,36.97998,4.943848,2,426.392578,56.480273,-167.096777,-147.524414,31.728516,58.996582,3.0,406.858887,10.604004,-152.920898,-145.305176,25.224609,-155.456543
1.7213152477878e+18,0,601.526074,-159.729785,-389.557617,-130.561523,27.79541,149.282227,1,666.154687,-157.497363,-377.056055,-118.959961,36.97998,4.96582,2,426.392578,56.14541,-167.32002,-147.612305,31.728516,58.842773,3.0,406.970508,10.380762,-153.03252,-145.349121,25.246582,-155.522461
1.7213152477915e+18,0,601.526074,-159.729785,-389.557617,-130.539551,27.79541,149.304199,1,666.154687,-157.1625,-376.944434,-118.916016,37.001953,4.987793,2,426.392578,55.810547,-167.431641,-147.722168,31.750488,58.666992,3.0,406.970508,10.15752,-153.255762,-145.415039,25.268555,-155.588379
1.7213152477952e+18,0,601.526074,-159.618164,-389.445996,-130.539551,27.79541,149.304199,1,666.154687,-157.050879,-376.944434,-118.87207,37.001953,4.987793,2,426.280957,55.364062,-167.654883,-147.875977,31.728516,58.513184,3.0,406.970508,9.934277,-153.367383,-145.480957,25.290527,-155.67627
1.7213152477988e+18,0,601.526074,-159.618164,-389.445996,-130.517578,27.817383,149.326172,1,666.154687,-156.827637,-376.944434,-118.828125,37.023926,4.987793,2,426.280957,54.917578,-167.878125,-148.007812,31.728516,58.359375,3.0,406.970508,9.711035,-153.590625,-145.568848,25.290527,-155.76416
1.7213152478025e+18,0,601.637695,-159.618164,-389.445996,-130.495605,27.817383,149.348145,1,666.154687,-156.604395,-376.944434,-118.806152,37.023926,4.987793,2,426.280957,54.471094,-167.989746,-148.161621,31.728516,58.205566,3.0,406.970508,9.376172,-153.925488,-145.656738,25.290527,-155.852051
1.7213152478062e+18,0,601.637695,-159.506543,-389.445996,-130.495605,27.839355,149.348145,1,666.266309,-156.492773,-376.944434,-118.78418,37.045898,4.987793,2,426.280957,53.912988,-168.212988,-148.31543,31.706543,58.07373,3.0,406.970508,9.041309,-154.14873,-145.744629,25.290527,-155.961914
1.7213152478099e+18,0,601.637695,-159.506543,-389.334375,-130.473633,27.839355,149.370117,1,666.266309,-156.381152,-376.944434,-118.78418,37.067871,4.96582,2,426.169336,53.354883,-168.43623,-148.491211,31.706543,57.963867,3.0,406.970508,8.706445,-154.483594,-145.854492,25.290527,-156.049805
1.7213152478135e+18,0,601.749316,-159.506543,-389.334375,-130.473633,27.861328,149.370117,1,666.266309,-156.269531,-377.056055,-118.78418,37.089844,4.96582,2,426.280957,52.796777,-168.659473,-148.64502,31.706543,57.854004,3.0,406.970508,8.371582,-154.706836,-145.964355,25.290527,-156.137695
1.7213152478171999e+18,0,601.749316,-159.506543,-389.334375,-130.473633,27.883301,149.370117,1,666.266309,-156.15791,-377.056055,-118.78418,37.111816,4.943848,2,426.280957,52.238672,-168.882715,-148.776855,31.706543,57.766113,3.0,406.970508,8.036719,-155.041699,-146.074219,25.290527,-156.225586
1.7213152478208998e+18,0,601.749316,-159.506543,-389.334375,-130.495605,27.883301,149.370117,1,666.37793,-156.046289,-377.167676,-118.78418,37.133789,4.921875,2,426.280957,51.680566,-169.105957,-148.930664,31.706543,57.678223,3.0,406.970508,7.701855,-155.376562,-146.206055,25.268555,-156.291504
1.7213152478246e+18,0,601.860937,-159.506543,-389.334375,-130.495605,27.905273,149.370117,1,666.37793,-155.934668,-377.167676,-118.78418,37.155762,4.899902,2,426.280957,51.122461,-169.329199,-149.0625,31.68457,57.612305,3.0,406.858887,7.255371,-155.711426,-146.315918,25.268555,-156.357422
1.7213152478282002e+18,0,601.860937,-159.506543,-389.334375,-130.495605,27.927246,149.370117,1,666.37793,-155.934668,-377.279297,-118.78418,37.177734,4.87793,2,426.169336,50.564355,-169.552441,-149.172363,31.68457,57.568359,3.0,406.858887,6.808887,-156.046289,-146.447754,25.246582,-156.42334
1.7213152478319e+18,0,601.972559,-159.618164,-389.334375,-130.517578,27.927246,149.370117,1,666.489551,-155.823047,-377.279297,-118.806152,37.199707,4.87793,2,426.169336,50.00625,-169.887305,-149.282227,31.662598,57.524414,3.0,406.747266,6.362402,-156.381152,-146.557617,25.224609,-156.467285
1.7213152478356e+18,0,601.972559,-159.618164,-389.334375,-130.517578,27.949219,149.370117,1,666.489551,-155.823047,-377.390918,-118.828125,37.22168,4.855957,2,426.057715,49.448145,-170.110547,-149.370117,31.640625,57.502441,3.0,406.635645,5.804297,-156.716016,-146.689453,25.202637,-156.489258
1.7213152478392998e+18,0,602.08418,-159.618164,-389.334375,-130.539551,27.949219,149.370117,1,666.489551,-155.823047,-377.390918,-118.828125,37.22168,4.833984,2,426.057715,48.890039,-170.44541,-149.458008,31.59668,57.480469,3.0,406.412402,5.357812,-157.050879,-146.799316,25.158691,-156.51123
1.7213152478429e+18,0,602.08418,-159.618164,-389.334375,-130.539551,27.949219,149.370117,1,666.489551,-155.823047,-377.390918,-118.850098,37.22168,4.833984,2,425.946094,48.443555,-170.780273,-149.545898,31.552734,57.480469,3.0,406.300781,4.911328,-157.385742,-146.90918,25.114746,-156.533203
1.7213152478466e+18,0,602.08418,-159.618164,-389.334375,-130.561523,27.949219,149.370117,1,666.489551,-155.934668,-377.502539,-118.87207,37.243652,4.812012,2,425.722852,47.885449,-171.115137,-149.611816,31.508789,57.458496,3.0,406.077539,4.353223,-157.720605,-147.019043,25.048828,-156.533203
1.7213152478503002e+18,0,602.08418,-159.618164,-389.334375,-130.583496,27.949219,149.370117,1,666.489551,-155.934668,-377.502539,-118.894043,37.22168,4.812012,2,425.61123,47.438965,-171.561621,-149.655762,31.464844,57.458496,3.0,405.965918,3.906738,-157.943848,-147.106934,24.98291,-156.533203
1.721315247854e+18,0,602.195801,-159.618164,-389.334375,-130.583496,27.949219,149.348145,1,666.37793,-156.046289,-377.502539,-118.916016,37.22168,4.790039,2,425.499609,46.880859,-171.896484,-149.72168,31.398926,57.458496,3.0,405.742676,3.460254,-158.278711,-147.194824,24.916992,-156.51123
1.7213152478576e+18,0,602.195801,-159.618164,-389.334375,-130.605469,27.927246,149.348145,1,666.37793,-156.046289,-377.61416,-118.937988,37.22168,4.790039,2,425.499609,46.434375,-172.342969,-149.765625,31.35498,57.458496,3.0,405.631055,3.01377,-158.613574,-147.260742,24.873047,-156.489258
1.7213152478613e+18,0,602.195801,-159.506543,-389.334375,-130.605469,27.927246,149.326172,1,666.266309,-156.15791,-377.61416,-118.959961,37.199707,4.768066,2,425.387988,45.987891,-172.789453,-149.787598,31.311035,57.458496,3.0,405.519434,2.567285,-158.948437,-147.32666,24.807129,-156.467285
1.721315247865e+18,0,602.195801,-159.506543,-389.445996,-130.627441,27.905273,149.326172,1,666.154687,-156.269531,-377.725781,-118.981934,37.199707,4.746094,2,425.387988,45.541406,-173.124316,-149.831543,31.26709,57.458496,3.0,405.407812,2.120801,-159.17168,-147.370605,24.763184,-156.42334
1.7213152478687e+18,0,602.08418,-159.506543,-389.445996,-130.627441,27.883301,149.304199,1,666.043066,-156.269531,-377.725781,-119.025879,37.177734,4.724121,2,425.387988,45.094922,-173.570801,-149.831543,31.245117,57.458496,3.0,405.296191,1.785937,-159.506543,-147.414551,24.719238,-156.379395
1.7213152478723e+18,0,602.08418,-159.394922,-389.557617,-130.627441,27.861328,149.304199,1,665.931445,-156.381152,-377.837402,-119.047852,37.155762,4.724121,2,425.387988,44.760059,-174.128906,-149.831543,31.223145,57.480469,3.0,405.18457,1.451074,-159.729785,-147.436523,24.697266,-156.313477
1.721315247876e+18,0,602.08418,-159.394922,-389.669238,-130.649414,27.839355,149.282227,1,665.931445,-156.492773,-378.060645,-119.069824,37.155762,4.702148,2,425.61123,44.313574,-174.575391,-149.80957,31.245117,57.480469,3.0,405.18457,1.116211,-159.953027,-147.458496,24.675293,-156.225586
1.7213152478797e+18,0,602.08418,-159.283301,-389.780859,-130.649414,27.817383,149.282227,1,665.819824,-156.492773,-378.172266,-119.091797,37.133789,4.680176,2,425.722852,43.978711,-175.021875,-149.765625,31.26709,57.502441,3.0,405.296191,0.781348,-160.17627,-147.458496,24.675293,-156.159668
1.7213152478834e+18,0,602.08418,-159.17168,-389.89248,-130.627441,27.79541,149.260254,1,665.596582,-156.492773,-378.395508,-119.135742,37.111816,4.63623,2,426.057715,43.643848,-175.468359,-149.699707,31.311035,57.546387,3.0,405.296191,0.446484,-160.399512,-147.436523,24.697266,-156.027832
1.721315247887e+18,0,602.08418,-159.060059,-390.004102,-130.605469,27.773438,149.260254,1,665.484961,-156.492773,-378.507129,-119.135742,37.089844,4.614258,2,426.280957,43.308984,-175.914844,-149.633789,31.376953,57.590332,3.0,405.519434,0.111621,-160.622754,-147.414551,24.741211,-155.917969
1.7213152478907e+18,0,602.08418,-158.948437,-390.115723,-130.583496,27.751465,149.260254,1,665.37334,-156.492773,-378.730371,-119.157715,37.067871,4.592285,2,426.61582,42.974121,-176.249707,-149.545898,31.442871,57.634277,3.0,405.631055,-0.111621,-160.845996,-147.370605,24.785156,-155.786133
1.7213152478944e+18,0,602.195801,-158.725195,-390.227344,-130.561523,27.729492,149.260254,1,665.261719,-156.381152,-378.953613,-119.157715,37.045898,4.570312,2,426.950684,42.639258,-176.696191,-149.458008,31.486816,57.700195,3.0,405.854297,-0.558105,-161.180859,-147.32666,24.873047,-155.610352
1.7213152478981e+18,0,602.195801,-158.613574,-390.338965,-130.517578,27.70752,149.282227,1,665.150098,-156.269531,-379.176855,-119.135742,37.023926,4.54834,2,427.173926,42.192773,-177.142676,-149.370117,31.530762,57.766113,3.0,406.18916,-0.892969,-161.404102,-147.282715,24.960938,-155.43457
1.7213152479017e+18,0,602.195801,-158.501953,-390.450586,-130.473633,27.685547,149.304199,1,665.038477,-156.15791,-379.288477,-119.135742,37.023926,4.526367,2,427.397168,41.85791,-177.365918,-149.304199,31.59668,57.810059,3.0,406.300781,-1.339453,-161.627344,-147.260742,25.048828,-155.302734
1.7213152479054e+18,0,602.195801,-158.278711,-390.450586,-130.407715,27.685547,149.304199,1,664.926855,-156.046289,-379.400098,-119.091797,37.001953,4.526367,2,427.62041,41.299805,-177.700781,-149.282227,31.59668,57.854004,3.0,406.524023,-1.785937,-161.962207,-147.260742,25.136719,-155.10498
1.7213152479091e+18,0,602.195801,-158.055469,-390.450586,-130.36377,27.663574,149.326172,1,664.815234,-155.823047,-379.511719,-119.069824,36.97998,4.504395,2,427.732031,40.85332,-178.147266,-149.260254,31.574707,57.875977,3.0,406.747266,-2.344043,-162.185449,-147.282715,25.224609,-154.929199
1.7213152479128e+18,0,602.195801,-157.943848,-390.450586,-130.319824,27.663574,149.348145,1,664.703613,-155.711426,-379.62334,-119.047852,36.97998,4.504395,2,427.843652,40.183594,-178.370508,-149.282227,31.552734,57.897949,3.0,406.747266,-3.01377,-162.520312,-147.32666,25.290527,-154.797363
1.7213152479163999e+18,0,602.195801,-157.832227,-390.450586,-130.275879,27.663574,149.348145,1,664.703613,-155.599805,-379.62334,-119.025879,36.97998,4.482422,2,427.955273,39.625488,-178.816992,-149.348145,31.486816,57.875977,3.0,406.747266,-3.683496,-162.855176,-147.414551,25.356445,-154.643555
1.7213152479201e+18,0,602.195801,-157.608984,-390.450586,-130.231934,27.663574,149.370117,1,664.703613,-155.488184,-379.62334,-118.981934,36.97998,4.482422,2,427.955273,39.067383,-179.263477,-149.414062,31.420898,57.810059,3.0,406.635645,-4.464844,-163.078418,-147.524414,25.400391,-154.489746
1.7213152479238e+18,0,602.307422,-157.497363,-390.450586,-130.209961,27.685547,149.370117,1,664.703613,-155.376562,-379.734961,-118.959961,36.97998,4.482422,2,427.955273,38.397656,-179.709961,-149.523926,31.333008,57.744141,3.0,406.524023,-5.246191,-163.413281,-147.634277,25.444336,-154.335938
1.7213152479275e+18,0,602.307422,-157.497363,-390.450586,-130.187988,27.685547,149.370117,1,664.703613,-155.264941,-379.734961,-118.959961,37.001953,4.460449,2,427.955273,37.839551,-180.268066,-149.655762,31.223145,57.634277,3.0,406.412402,-6.13916,-163.748145,-147.766113,25.488281,-154.182129
1.7213152479311e+18,0,602.419043,-157.385742,-390.450586,-130.166016,27.70752,149.39209,1,664.703613,-155.15332,-379.734961,-118.937988,37.001953,4.460449,2,427.843652,37.281445,-180.937793,-149.787598,31.091309,57.502441,3.0,406.18916,-7.032129,-164.083008,-147.897949,25.532227,-154.006348
1.7213152479348e+18,0,602.419043,-157.385742,-390.450586,-130.166016,27.729492,149.39209,1,664.703613,-155.15332,-379.734961,-118.937988,37.023926,4.460449,2,427.843652,36.611719,-181.495898,-149.941406,30.981445,57.348633,3.0,405.854297,-7.813477,-164.30625,-148.029785,25.576172,-153.852539
1.7213152479384998e+18,0,602.530664,-157.385742,-390.450586,-130.166016,27.729492,149.39209,1,664.815234,-155.15332,-379.734961,-118.937988,37.045898,4.460449,2,427.843652,36.053613,-182.165625,-150.117188,30.827637,57.172852,3.0,405.631055,-8.818066,-164.641113,-148.139648,25.64209,-153.654785
1.7213152479422e+18,0,602.530664,-157.385742,-390.450586,-130.166016,27.751465,149.39209,1,664.815234,-155.15332,-379.734961,-118.937988,37.067871,4.438477,2,427.732031,35.607129,-182.946973,-150.292969,30.651855,56.975098,3.0,405.296191,-9.599414,-164.864355,-148.249512,25.686035,-153.500977
1.7213152479458002e+18,0,602.642285,-157.385742,-390.450586,-130.166016,27.773438,149.39209,1,664.926855,-155.264941,-379.846582,-118.937988,37.089844,4.438477,2,427.62041,35.049023,-183.72832,-150.446777,30.476074,56.777344,3.0,404.961328,-10.492383,-164.975977,-148.337402,25.751953,-153.303223
1.7213152479495002e+18,0,602.642285,-157.385742,-390.450586,-130.187988,27.773438,149.39209,1,665.038477,-155.264941,-379.846582,-118.959961,37.111816,4.438477,2,427.62041,34.490918,-184.509668,-150.622559,30.27832,56.57959,3.0,404.626465,-11.27373,-165.31084,-148.40332,25.817871,-153.149414
1.7213152479532e+18,0,602.753906,-157.497363,-390.450586,-130.209961,27.79541,149.39209,1,665.038477,-155.376562,-379.846582,-118.959961,37.111816,4.438477,2,427.508789,33.932812,-185.291016,-150.79834,30.058594,56.403809,3.0,404.17998,-11.831836,-165.534082,-148.469238,25.861816,-153.017578
1.7213152479568998e+18,0,602.753906,-157.497363,-390.450586,-130.209961,27.79541,149.39209,1,665.150098,-155.488184,-379.846582,-118.981934,37.133789,4.438477,2,427.397168,33.486328,-185.960742,-150.908203,29.86084,56.25,3.0,403.845117,-12.501562,-165.645703,-148.491211,25.949707,-152.885742
1.7213152479605e+18,0,602.753906,-157.608984,-390.450586,-130.231934,27.79541,149.39209,1,665.261719,-155.599805,-379.846582,-119.003906,37.133789,4.438477,2,427.397168,32.816602,-186.630469,-151.040039,29.641113,56.140137,3.0,403.398633,-12.948047,-165.757324,-148.535156,25.97168,-152.797852
1.7213152479642e+18,0,602.753906,-157.720605,-390.450586,-130.253906,27.817383,149.39209,1,665.261719,-155.823047,-379.734961,-119.025879,37.133789,4.438477,2,427.397168,32.258496,-187.188574,-151.171875,29.443359,56.074219,3.0,403.06377,-13.28291,-166.092187,-148.557129,26.015625,-152.731934
1.7213152479679002e+18,0,602.753906,-157.832227,-390.562207,-130.275879,27.817383,149.39209,1,665.37334,-155.934668,-379.734961,-119.025879,37.133789,4.460449,2,427.285547,31.700391,-187.74668,-151.21582,29.223633,56.052246,3.0,402.728906,-13.506152,-166.203809,-148.535156,26.081543,-152.666016
1.7213152479716001e+18,0,602.753906,-157.943848,-390.562207,-130.297852,27.79541,149.39209,1,665.37334,-156.046289,-379.62334,-119.047852,37.133789,4.460449,2,427.285547,31.142285,-188.193164,-151.259766,29.047852,56.074219,3.0,402.394043,-13.729395,-166.31543,-148.535156,26.103516,-152.644043
1.7213152479752e+18,0,602.642285,-158.055469,-390.562207,-130.319824,27.79541,149.39209,1,665.37334,-156.269531,-379.62334,-119.047852,37.111816,4.460449,2,427.397168,30.58418,-188.528027,-151.281738,28.87207,56.096191,3.0,402.170801,-13.729395,-166.650293,-148.535156,26.125488,-152.644043
1.7213152479789e+18,0,602.642285,-158.055469,-390.562207,-130.341797,27.773438,149.39209,1,665.37334,-156.381152,-379.511719,-119.069824,37.089844,4.460449,2,427.508789,30.137695,-188.862891,-151.259766,28.674316,56.162109,3.0,401.947559,-13.729395,-166.761914,-148.491211,26.169434,-152.644043
1.7213152479826e+18,0,602.642285,-158.16709,-390.562207,-130.341797,27.773438,149.39209,1,665.37334,-156.492773,-379.511719,-119.091797,37.089844,4.482422,2,427.62041,29.691211,-189.086133,-151.193848,28.54248,56.25,3.0,401.835938,-13.617773,-166.873535,-148.447266,26.213379,-152.644043
1.7213152479863e+18,0,602.530664,-158.278711,-390.562207,-130.36377,27.751465,149.39209,1,665.37334,-156.604395,-379.400098,-119.091797,37.067871,4.482422,2,427.732031,29.356348,-189.197754,-151.12793,28.432617,56.337891,3.0,401.835938,-13.506152,-166.985156,-148.40332,26.257324,-152.644043
1.7213152479899e+18,0,602.530664,-158.390332,-390.450586,-130.36377,27.729492,149.39209,1,665.261719,-156.604395,-379.400098,-119.11377,37.045898,4.482422,2,427.843652,29.021484,-189.309375,-151.018066,28.322754,56.447754,3.0,401.835938,-13.28291,-167.208398,-148.337402,26.323242,-152.644043
1.7213152479936e+18,0,602.419043,-158.390332,-390.450586,-130.385742,27.729492,149.39209,1,665.261719,-156.716016,-379.288477,-119.11377,37.023926,4.482422,2,427.955273,28.909863,-189.420996,-150.864258,28.234863,56.535645,3.0,401.947559,-13.171289,-167.208398,-148.271484,26.38916,-152.600098
1.7213152479973e+18,0,602.419043,-158.390332,-390.450586,-130.385742,27.70752,149.39209,1,665.261719,-156.827637,-379.288477,-119.11377,37.001953,4.482422,2,427.955273,28.798242,-189.420996,-150.710449,28.168945,56.623535,3.0,402.05918,-12.948047,-167.208398,-148.183594,26.499023,-152.556152
1.721315248001e+18,0,602.419043,-158.501953,-390.450586,-130.385742,27.685547,149.414062,1,665.261719,-156.827637,-379.288477,-119.11377,37.001953,4.504395,2,428.066895,28.686621,-189.420996,-150.556641,28.125,56.689453,3.0,402.170801,-12.836426,-167.208398,-148.095703,26.608887,-152.512207
1.7213152480046e+18,0,602.419043,-158.501953,-390.338965,-130.36377,27.685547,149.414062,1,665.261719,-156.827637,-379.288477,-119.11377,36.97998,4.504395,2,428.178516,28.575,-189.420996,-150.380859,28.059082,56.755371,3.0,402.505664,-12.613184,-167.096777,-148.007812,26.762695,-152.424316
1.7213152480083e+18,0,602.419043,-158.390332,-390.338965,-130.36377,27.663574,149.436035,1,665.261719,-156.827637,-379.288477,-119.11377,36.958008,4.504395,2,428.178516,28.575,-189.420996,-150.183105,28.015137,56.821289,3.0,402.728906,-12.613184,-166.985156,-147.897949,26.916504,-152.314453
1.721315248012e+18,0,602.419043,-158.390332,-390.338965,-130.341797,27.663574,149.436035,1,665.150098,-156.827637,-379.288477,-119.091797,36.936035,4.504395,2,428.066895,28.575,-189.420996,-150.029297,27.971191,56.865234,3.0,403.06377,-12.613184,-166.873535,-147.832031,27.092285,-152.182617
1.7213152480157002e+18,0,602.419043,-158.390332,-390.338965,-130.319824,27.663574,149.458008,1,665.150098,-156.716016,-379.288477,-119.069824,36.936035,4.526367,2,428.066895,28.463379,-189.532617,-149.853516,27.905273,56.887207,3.0,403.398633,-12.613184,-166.761914,-147.722168,27.355957,-152.006836
1.7213152480193e+18,0,602.419043,-158.390332,-390.227344,-130.297852,27.641602,149.458008,1,665.150098,-156.716016,-379.288477,-119.047852,36.914062,4.526367,2,428.066895,28.463379,-189.644238,-149.72168,27.839355,56.887207,3.0,403.845117,-12.724805,-166.538672,-147.65625,27.597656,-151.831055
1.721315248023e+18,0,602.419043,-158.278711,-390.227344,-130.275879,27.641602,149.47998,1,665.150098,-156.604395,-379.400098,-119.025879,36.914062,4.54834,2,427.955273,28.351758,-189.755859,-149.611816,27.751465,56.887207,3.0,404.17998,-12.948047,-166.427051,-147.590332,27.817383,-151.655273
1.7213152480267e+18,0,602.419043,-158.16709,-390.227344,-130.231934,27.641602,149.501953,1,665.150098,-156.492773,-379.400098,-118.981934,36.89209,4.54834,2,427.843652,28.128516,-189.979102,-149.523926,27.619629,56.865234,3.0,404.626465,-13.28291,-166.427051,-147.546387,28.103027,-151.45752
1.7213152480304e+18,0,602.419043,-158.055469,-390.227344,-130.187988,27.641602,149.523926,1,665.150098,-156.269531,-379.400098,-118.959961,36.89209,4.54834,2,427.843652,27.905273,-190.313965,-149.458008,27.487793,56.865234,3.0,404.961328,-13.617773,-166.427051,-147.546387,28.344727,-151.303711
1.721315248034e+18,0,602.419043,-158.055469,-390.115723,-130.144043,27.641602,149.545898,1,665.150098,-156.15791,-379.400098,-118.916016,36.870117,4.54834,2,427.732031,27.682031,-190.537207,-149.436035,27.333984,56.843262,3.0,405.18457,-14.064258,-166.427051,-147.546387,28.564453,-151.149902
