PDS Time,OBS Stamps,Pedal 1 Pressure,Pedal 2 Pressure,Pedal 3 Pressure,Pedal 4 Pressure,Pedal 5 Pressure,Pedal 6 Pressure,Pedal 7 Pressure,Pedal 1 Pressed,Pedal 2 Pressed,Pedal 3 Pressed,Pedal 4 Pressed,Pedal 5 Pressesd,Pedal 6 Pressed,Pedal 7 Pressed
1.7213152429541437e+18,1721315243000000000,-1.0,29.91,-1.0,15.56,-1.0,27.36,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315243002691e+18,1721315243033333333,-1.0,29.91,-1.0,15.56,-1.0,26.73,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152430516882e+18,1721315243066666666,-1.0,29.7,-1.0,15.37,-1.0,23.25,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152430516882e+18,1721315243100000000,-1.0,29.7,-1.0,15.37,-1.0,23.25,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152431009093e+18,1721315243133333333,-1.0,29.7,-1.0,15.37,-1.0,25.07,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152431498998e+18,1721315243166666666,-1.0,29.91,-1.0,15.19,-1.0,26.52,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152431999112e+18,1721315243200000000,-1.0,29.7,-1.0,14.82,-1.0,35.48,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152431999112e+18,1721315243233333333,-1.0,29.7,-1.0,14.82,-1.0,35.48,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315243249016e+18,1721315243266666666,-1.0,29.7,-1.0,15.19,-1.0,40.18,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315243298029e+18,1721315243300000000,-1.0,29.91,-1.0,13.56,-1.0,41.39,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315243298029e+18,1721315243333333333,-1.0,29.91,-1.0,13.56,-1.0,41.39,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152433465738e+18,1721315243366666666,-1.0,29.7,-1.0,13.74,-1.0,45.12,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315243395573e+18,1721315243400000000,-1.0,29.7,-1.0,13.38,-1.0,40.66,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315243395573e+18,1721315243433333333,-1.0,29.7,-1.0,13.38,-1.0,40.66,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152434452485e+18,1721315243466666666,-1.0,29.7,-1.0,13.38,-1.0,53.28,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315243494256e+18,1721315243500000000,-1.0,29.7,-1.0,13.2,-1.0,43.86,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315243494256e+18,1721315243533333333,-1.0,29.7,-1.0,13.2,-1.0,43.86,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152435398093e+18,1721315243566666666,-1.0,29.7,-1.0,13.38,-1.0,38.75,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152435888005e+18,1721315243600000000,-1.0,29.7,-1.0,13.2,-1.0,38.75,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152435888005e+18,1721315243633333333,-1.0,29.7,-1.0,13.2,-1.0,38.75,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152436374487e+18,1721315243666666666,-1.0,29.7,-1.0,12.84,-1.0,38.51,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.72131524368645e+18,1721315243700000000,-1.0,29.7,-1.0,12.84,-1.0,38.98,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.72131524368645e+18,1721315243733333333,-1.0,29.7,-1.0,12.84,-1.0,38.98,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152437360806e+18,1721315243766666666,-1.0,29.7,-1.0,12.84,-1.0,38.98,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152437849836e+18,1721315243800000000,-1.0,29.91,-1.0,12.84,-1.0,38.75,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152437849836e+18,1721315243833333333,-1.0,29.91,-1.0,12.84,-1.0,38.75,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152438342144e+18,1721315243866666666,-1.0,29.91,-1.0,12.66,-1.0,39.22,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315243883207e+18,1721315243900000000,-1.0,29.91,-1.0,12.66,-1.0,27.15,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152439327675e+18,1721315243933333333,-1.0,29.91,-1.0,13.02,-1.0,20.87,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152439327675e+18,1721315243966666666,-1.0,29.91,-1.0,13.02,-1.0,20.87,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152439697759e+18,1721315244000000000,-1.0,29.7,-1.0,12.84,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.72131524400632e+18,1721315244033333333,-1.0,29.7,-1.0,13.2,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315244043313e+18,1721315244066666666,-1.0,29.7,-1.0,13.2,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152440759867e+18,1721315244100000000,-1.0,29.7,-1.0,13.02,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152441125391e+18,1721315244133333333,-1.0,29.7,-1.0,12.84,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152441495283e+18,1721315244166666666,-1.0,29.7,-1.0,12.84,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152441865341e+18,1721315244200000000,-1.0,29.7,-1.0,13.2,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315244223062e+18,1721315244233333333,-1.0,29.7,-1.0,12.66,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315244260061e+18,1721315244266666666,-1.0,29.7,-1.0,12.66,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152442970744e+18,1721315244300000000,-1.0,29.7,-1.0,12.48,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152442970744e+18,1721315244333333333,-1.0,29.7,-1.0,12.48,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152443336023e+18,1721315244366666666,-1.0,29.7,-1.0,12.13,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152443705938e+18,1721315244400000000,-1.0,29.7,-1.0,12.13,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315244404121e+18,1721315244433333333,-1.0,29.91,-1.0,11.6,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152444401234e+18,1721315244466666666,-1.0,29.7,-1.0,11.43,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152444771387e+18,1721315244500000000,-1.0,29.7,-1.0,11.43,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315244514646e+18,1721315244533333333,-1.0,29.7,-1.0,11.78,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152445506483e+18,1721315244566666666,-1.0,29.7,-1.0,29.91,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152445886577e+18,1721315244600000000,-1.0,29.91,-1.0,26.73,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315244625173e+18,1721315244633333333,-1.0,29.7,-1.0,33.66,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152446611725e+18,1721315244666666666,-1.0,29.7,-1.0,35.25,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152446982582e+18,1721315244700000000,-1.0,29.91,-1.0,34.11,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152447317921e+18,1721315244733333333,-1.0,29.7,-1.0,36.4,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152447317921e+18,1721315244766666666,-1.0,29.7,-1.0,36.4,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315244767798e+18,1721315244800000000,-1.0,29.7,-1.0,37.1,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152448053417e+18,1721315244833333333,-1.0,29.91,-1.0,35.94,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152448423386e+18,1721315244866666666,-1.0,29.7,-1.0,29.7,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315244878335e+18,1721315244900000000,-1.0,29.7,-1.0,25.07,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152449158866e+18,1721315244933333333,-1.0,29.7,-1.0,55.5,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152449528868e+18,1721315244966666666,-1.0,29.7,-1.0,288.95,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152449899036e+18,1721315245000000000,-1.0,29.91,-1.0,656.35,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152450304317e+18,1721315245033333333,-1.0,29.7,-1.0,1632.46,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152450304317e+18,1721315245066666666,-1.0,29.7,-1.0,1632.46,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152450672402e+18,1721315245100000000,-1.0,29.7,-1.0,2411.11,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315245103798e+18,1721315245133333333,-1.0,29.7,-1.0,3094.46,-1.0,-1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.721315245144792e+18,1721315245166666666,-1.0,29.7,-1.0,3541.41,-1.0,-1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7213152451817925e+18,1721315245200000000,-1.0,29.7,-1.0,3925.51,-1.0,-1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.721315245222333e+18,1721315245233333333,-1.0,29.7,-1.0,4064.44,-1.0,-1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.721315245259326e+18,1721315245266666666,-1.0,29.7,-1.0,4209.41,-1.0,-1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.721315245259326e+18,1721315245300000000,-1.0,29.7,-1.0,4209.41,-1.0,-1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7213152453088924e+18,1721315245333333333,-1.0,29.7,-1.0,4519.12,-1.0,0.3,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7213152453498813e+18,1721315245366666666,-1.0,30.35,-1.0,4360.83,-1.0,-1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7213152453868982e+18,1721315245400000000,-1.0,29.7,-1.0,4209.41,-1.0,-1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7213152454234342e+18,1721315245433333333,-1.0,29.91,-1.0,4209.41,-1.0,-1.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7213152454234342e+18,1721315245466666666,-1.0,29.91,-1.0,4209.41,-1.0,-1.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7213152454764388e+18,1721315245500000000,-1.0,29.7,-1.0,3925.51,0.3,-1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7213152455139948e+18,1721315245533333333,-1.0,29.7,-1.0,4064.44,-1.0,-1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7213152455499863e+18,1721315245566666666,-1.0,29.91,-1.0,3925.51,-1.0,-1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7213152455910277e+18,1721315245600000000,-1.0,29.7,-1.0,3792.26,-1.0,-1.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7213152456285335e+18,1721315245633333333,-1.0,29.91,-1.0,3792.26,-1.0,-1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7213152456285335e+18,1721315245666666666,-1.0,29.91,-1.0,3792.26,-1.0,-1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.721315245669539e+18,1721315245700000000,-1.0,29.91,-1.0,3541.41,-1.0,-1.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7213152457060933e+18,1721315245733333333,-1.0,29.91,-1.0,3423.23,-1.0,-1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7213152457430907e+18,1721315245766666666,-1.0,29.91,-1.0,3094.46,-1.0,-1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7213152457840924e+18,1721315245800000000,-1.0,29.7,-1.0,2588.13,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152458206615e+18,1721315245833333333,-1.0,29.7,-1.0,2292.65,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315245861647e+18,1721315245866666666,-1.0,29.91,-1.0,1994.9,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315245898666e+18,1721315245900000000,-1.0,29.91,-1.0,1652.78,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315245898666e+18,1721315245933333333,-1.0,29.91,-1.0,1652.78,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152459357343e+18,1721315245966666666,-1.0,29.7,-1.0,1159.6,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152459724321e+18,1721315246000000000,-1.0,29.91,-1.0,681.99,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152460129613e+18,1721315246033333333,-1.0,29.7,-1.0,248.34,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152460459615e+18,1721315246066666666,-1.0,29.7,-1.0,60.95,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152460829627e+18,1721315246100000000,-1.0,29.91,-1.0,35.25,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152461195238e+18,1721315246133333333,-1.0,29.91,-1.0,24.87,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152461565166e+18,1721315246166666666,-1.0,29.7,-1.0,24.05,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152461935288e+18,1721315246200000000,-1.0,29.7,-1.0,21.26,-1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152462300639e+18,1721315246233333333,-1.0,29.91,-1.0,18.17,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152462300639e+18,1721315246266666666,-1.0,29.91,-1.0,18.17,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152462670628e+18,1721315246300000000,-1.0,29.91,-1.0,17.79,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152463046085e+18,1721315246333333333,-1.0,29.7,-1.0,18.74,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152463406065e+18,1721315246366666666,-1.0,29.7,-1.0,15.37,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315246373609e+18,1721315246400000000,-1.0,29.91,-1.0,13.02,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315246423156e+18,1721315246433333333,-1.0,29.91,-1.0,15.56,-1.0,2.31,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315246423156e+18,1721315246466666666,-1.0,29.91,-1.0,15.56,-1.0,2.31,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315246472152e+18,1721315246500000000,-1.0,29.91,-1.0,19.12,-1.0,8.67,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152465215593e+18,1721315246533333333,-1.0,29.7,-1.0,22.25,-1.0,16.85,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152465215593e+18,1721315246566666666,-1.0,29.7,-1.0,22.25,-1.0,16.85,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152465705626e+18,1721315246600000000,-1.0,29.91,-1.0,19.7,-1.0,16.67,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.72131524661912e+18,1721315246633333333,-1.0,29.7,-1.0,15.56,-1.0,18.74,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.72131524661912e+18,1721315246666666666,-1.0,29.7,-1.0,15.56,-1.0,18.74,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152466691162e+18,1721315246700000000,-1.0,29.7,-1.0,17.98,-1.0,20.09,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152467176684e+18,1721315246733333333,-1.0,29.7,-1.0,18.36,-1.0,26.1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152467626816e+18,1721315246766666666,-1.0,29.91,-1.0,20.67,-1.0,29.48,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152467626816e+18,1721315246800000000,-1.0,29.91,-1.0,20.67,-1.0,29.48,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315246812211e+18,1721315246833333333,-1.0,29.91,-1.0,13.56,-1.0,28.41,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152468608333e+18,1721315246866666666,-1.0,29.91,-1.0,13.92,-1.0,30.35,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152468608333e+18,1721315246900000000,-1.0,29.91,-1.0,13.92,-1.0,30.35,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152469103798e+18,1721315246933333333,-1.0,29.7,-1.0,13.74,-1.0,28.41,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315246959379e+18,1721315246966666666,-1.0,29.91,-1.0,13.74,-1.0,29.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315246959379e+18,1721315247000000000,-1.0,29.91,-1.0,13.74,-1.0,29.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152470089144e+18,1721315247033333333,-1.0,29.7,-1.0,14.28,-1.0,29.91,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315247057914e+18,1721315247066666666,-1.0,29.7,-1.0,15.37,-1.0,45.62,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315247057914e+18,1721315247100000000,-1.0,29.7,-1.0,15.37,-1.0,45.62,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315247107448e+18,1721315247133333333,-1.0,29.7,-1.0,15.92,-1.0,46.39,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152471564506e+18,1721315247166666666,-1.0,29.91,-1.0,17.23,-1.0,48.99,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152471564506e+18,1721315247200000000,-1.0,29.91,-1.0,17.23,-1.0,48.99,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152472052132e+18,1721315247233333333,-1.0,29.91,-1.0,17.23,-1.0,47.16,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152472547095e+18,1721315247266666666,-1.0,29.91,-1.0,16.29,-1.0,48.72,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152472547095e+18,1721315247300000000,-1.0,29.91,-1.0,16.29,-1.0,48.72,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152473032312e+18,1721315247333333333,-1.0,29.91,-1.0,15.92,-1.0,52.46,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152473522447e+18,1721315247366666666,-1.0,30.13,-1.0,20.48,-1.0,50.58,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152473522447e+18,1721315247400000000,-1.0,30.13,-1.0,20.48,-1.0,50.58,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152474012431e+18,1721315247433333333,-1.0,29.91,-1.0,17.98,-1.0,51.11,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152474507597e+18,1721315247466666666,-1.0,29.91,-1.0,16.85,-1.0,32.55,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152474957724e+18,1721315247500000000,-1.0,29.91,-1.0,13.56,-1.0,33.89,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152474957724e+18,1721315247533333333,-1.0,29.91,-1.0,13.56,-1.0,33.89,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152475453228e+18,1721315247566666666,-1.0,29.91,-1.0,13.2,-1.0,33.66,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152475943204e+18,1721315247600000000,-1.0,29.91,-1.0,15.37,-1.0,32.32,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152475943204e+18,1721315247633333333,-1.0,29.91,-1.0,15.37,-1.0,32.32,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152476438295e+18,1721315247666666666,-1.0,29.91,-1.0,14.64,-1.0,28.63,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152476928458e+18,1721315247700000000,-1.0,29.91,-1.0,13.92,-1.0,30.13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152476928458e+18,1721315247733333333,-1.0,29.91,-1.0,13.92,-1.0,30.13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152477413857e+18,1721315247766666666,-1.0,29.91,-1.0,11.6,-1.0,23.25,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152477903808e+18,1721315247800000000,-1.0,29.7,-1.0,9.69,-1.0,24.66,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152477903808e+18,1721315247833333333,-1.0,29.7,-1.0,9.69,-1.0,24.66,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152478405614e+18,1721315247866666666,-1.0,29.91,-1.0,11.25,-1.0,21.26,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152478895718e+18,1721315247900000000,-1.0,29.7,-1.0,10.21,-1.0,14.64,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152478895718e+18,1721315247933333333,-1.0,29.7,-1.0,10.21,-1.0,14.64,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152479341207e+18,1721315247966666666,-1.0,29.7,-1.0,12.13,-1.0,3.1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152479711188e+18,1721315248000000000,-1.0,29.7,-1.0,12.66,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315248007648e+18,1721315248033333333,-1.0,29.7,-1.0,12.48,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152480446572e+18,1721315248066666666,-1.0,29.91,-1.0,13.74,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152480816594e+18,1721315248100000000,-1.0,29.7,-1.0,12.84,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152481181893e+18,1721315248133333333,-1.0,29.7,-1.0,13.02,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152481181893e+18,1721315248166666666,-1.0,29.7,-1.0,13.02,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315248167189e+18,1721315248200000000,-1.0,29.91,-1.0,13.92,-1.0,1.69,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315248212773e+18,1721315248233333333,-1.0,29.91,-1.0,12.66,-1.0,3.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152482617623e+18,1721315248266666666,-1.0,29.7,-1.0,11.78,-1.0,3.58,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152482617623e+18,1721315248300000000,-1.0,29.7,-1.0,11.78,-1.0,3.58,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152483113052e+18,1721315248333333333,-1.0,29.91,-1.0,12.84,-1.0,8.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315248356309e+18,1721315248366666666,-1.0,29.91,-1.0,13.2,-1.0,9.01,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315248356309e+18,1721315248400000000,-1.0,29.91,-1.0,13.2,-1.0,9.01,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152484056274e+18,1721315248433333333,-1.0,29.91,-1.0,12.66,-1.0,13.74,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152484546335e+18,1721315248466666666,-1.0,29.7,-1.0,12.13,-1.0,16.85,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152484546335e+18,1721315248500000000,-1.0,29.7,-1.0,12.13,-1.0,16.85,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152485036416e+18,1721315248533333333,-1.0,29.91,-1.0,12.13,-1.0,17.23,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152485529725e+18,1721315248566666666,-1.0,29.91,-1.0,13.02,-1.0,20.28,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152485529725e+18,1721315248600000000,-1.0,29.91,-1.0,13.02,-1.0,20.28,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.721315248601986e+18,1721315248633333333,-1.0,29.91,-1.0,12.31,-1.0,28.84,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152486515e+18,1721315248666666666,-1.0,29.91,-1.0,12.84,-1.0,30.13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152486515e+18,1721315248700000000,-1.0,29.91,-1.0,12.84,-1.0,30.13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152487005256e+18,1721315248733333333,-1.0,29.91,-1.0,9.69,-1.0,29.05,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7213152487450614e+18,1721315248766666666,-1.0,29.91,-1.0,9.35,-1.0,35.02,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
