OBS Stamps,PDS Time,Pedal 1 Pressure,Pedal 2 Pressure,Pedal 3 Pressure,Pedal 4 Pressure,Pedal 5 Pressure,Pedal 6 Pressure,Pedal 7 Pressure,Pedal 1 Pressed,Pedal 2 Pressed,Pedal 3 Pressed,Pedal 4 Pressed,Pedal 5 Pressesd,Pedal 6 Pressed,Pedal 7 Pressed,TrakStar time,SensorID_0,x_0,y_0,z_0,azimuth_0,elevation_0,roll_0,SensorID_1,x_1,y_1,z_1,azimuth_1,elevation_1,roll_1,SensorID_2,x_2,y_2,z_2,azimuth_2,elevation_2,roll_2,SensorID_3,x_3,y_3,z_3,azimuth_3,elevation_3,roll_3
1721315239033333333,1.7213152390304015e+18,-1.0,29.91,-1.0,32.77,-1.0,121.68,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152390306002e+18,0.0,603.870117,-157.608984,-386.878711,-132.253418,27.399902,148.07373,1.0,668.275488,-153.702246,-376.60957,-121.948242,36.364746,6.481934,2.0,416.458301,8.706445,-150.800098,-159.89502,44.494629,41.066895,3.0,390.338965,-30.026074,-146.446875,-157.08252,38.95752,-169.189453
1721315239066666666,1.7213152390304015e+18,-1.0,29.91,-1.0,32.77,-1.0,121.68,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152390636e+18,0.0,603.981738,-156.827637,-387.548437,-132.275391,27.46582,147.919922,1.0,669.391699,-155.15332,-376.497949,-122.102051,36.408691,6.481934,2.0,416.123437,9.041309,-147.674707,-160.268555,45.219727,41.242676,3.0,388.999512,-29.57959,-143.656348,-157.302246,39.550781,-168.903809
1721315239100000000,1.721315239079407e+18,-1.0,29.91,-1.0,35.71,-1.0,123.14,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152390967e+18,0.0,603.535254,-155.823047,-389.222754,-132.253418,27.158203,147.722168,1.0,669.056836,-155.711426,-377.725781,-122.277832,36.123047,6.350098,2.0,416.011816,10.15752,-144.214453,-160.114746,45.944824,41.506348,3.0,388.441406,-28.686621,-140.307715,-156.862793,40.166016,-168.244629
1721315239133333333,1.721315239127931e+18,-1.0,29.7,-1.0,27.99,-1.0,115.08,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152391298002e+18,0.0,602.865527,-155.934668,-389.89248,-131.967773,27.004395,147.854004,1.0,668.275488,-155.599805,-378.172266,-121.992188,35.947266,6.459961,2.0,416.458301,11.943457,-140.642578,-159.719238,46.889648,41.572266,3.0,388.77627,-26.677441,-136.512598,-156.225586,41.176758,-167.937012
1721315239166666666,1.721315239127931e+18,-1.0,29.7,-1.0,27.99,-1.0,115.08,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152391665e+18,0.0,602.753906,-156.15791,-390.785449,-131.923828,27.13623,147.810059,1.0,668.945215,-155.599805,-378.730371,-121.904297,36.079102,6.481934,2.0,416.34668,12.613184,-136.959082,-160.048828,47.614746,41.396484,3.0,387.994922,-25.56123,-133.610449,-156.401367,41.85791,-168.156738
1721315239200000000,1.7213152391769324e+18,-1.0,29.91,-1.0,13.38,-1.0,114.62,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152391996e+18,0.0,602.08418,-155.711426,-391.678418,-132.055664,27.070312,147.590332,1.0,669.614941,-155.488184,-379.176855,-121.92627,36.101074,6.437988,2.0,414.783984,13.28291,-134.72666,-159.98291,47.834473,41.572266,3.0,386.320605,-25.003125,-132.270996,-156.335449,41.791992,-167.67334
1721315239233333333,1.7213152392300362e+18,-1.0,29.91,-1.0,13.74,-1.0,111.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152392327002e+18,0.0,602.307422,-155.264941,-392.124902,-131.945801,26.916504,147.678223,1.0,669.280078,-154.706836,-380.293066,-121.838379,35.947266,6.416016,2.0,414.560742,14.733984,-132.382617,-159.213867,48.647461,42.253418,3.0,386.097363,-22.993945,-129.815332,-155.368652,42.583008,-166.552734
1721315239266666666,1.7213152392300362e+18,-1.0,29.91,-1.0,13.74,-1.0,111.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152392658e+18,0.0,603.423633,-154.595215,-391.343555,-131.660156,27.070312,148.007812,1.0,668.610352,-152.697656,-381.297656,-121.508789,36.013184,6.394043,2.0,414.672363,16.185059,-130.819922,-158.730469,49.460449,42.758789,3.0,385.539258,-21.654492,-127.806152,-154.841309,43.308105,-165.651855
1721315239300000000,1.721315239280028e+18,-1.0,29.91,-1.0,13.74,-1.0,109.23,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152392988e+18,0.0,603.758496,-155.15332,-391.120312,-131.726074,27.180176,148.07373,1.0,668.833594,-152.251172,-381.520898,-121.618652,36.210938,6.28418,2.0,414.225879,17.30127,-131.154785,-158.642578,49.680176,43.044434,3.0,384.423047,-20.538281,-128.029395,-154.621582,43.395996,-164.816895
1721315239333333333,1.721315239328555e+18,-1.0,29.91,-1.0,12.48,-1.0,107.04,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152393319e+18,0.0,603.535254,-154.930078,-391.790039,-131.748047,26.960449,148.029785,1.0,668.49873,-153.03252,-381.63252,-121.838379,36.14502,6.240234,2.0,412.998047,18.975586,-132.047754,-157.5,49.438477,44.516602,3.0,383.195215,-18.863965,-127.917773,-153.544922,43.242188,-163.300781
1721315239366666666,1.721315239328555e+18,-1.0,29.91,-1.0,12.48,-1.0,107.04,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.721315239365e+18,0.0,603.312012,-152.251172,-393.241113,-131.220703,26.674805,148.07373,1.0,668.275488,-153.03252,-381.63252,-121.706543,36.035156,6.350098,2.0,412.998047,22.770703,-132.047754,-155.720215,49.746094,45.944824,3.0,383.418457,-15.626953,-127.471289,-151.875,43.637695,-162.04834
1721315239400000000,1.721315239377551e+18,-1.0,29.91,-1.0,11.25,-1.0,107.47,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152393981e+18,0.0,603.08877,-151.02334,-393.91084,-131.088867,26.806641,147.98584,1.0,668.387109,-152.139551,-381.409277,-121.508789,36.123047,6.394043,2.0,412.774805,24.556641,-132.829102,-155.34668,49.702148,46.494141,3.0,382.971973,-13.729395,-128.364258,-151.413574,43.615723,-161.608887
1721315239433333333,1.7213152394276567e+18,-1.0,29.91,-1.0,12.84,-1.0,95.05,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152394311e+18,0.0,603.08877,-152.697656,-393.687598,-131.330566,26.828613,148.029785,1.0,668.721973,-153.479004,-381.074414,-121.662598,36.166992,6.437988,2.0,411.770215,26.454199,-134.391797,-154.841309,49.262695,47.15332,3.0,382.190625,-12.27832,-129.59209,-151.018066,43.220215,-161.147461
1721315239466666666,1.7213152394276567e+18,-1.0,29.91,-1.0,12.84,-1.0,95.05,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152394642e+18,0.0,602.865527,-153.479004,-393.464355,-131.462402,26.71875,148.051758,1.0,667.940625,-155.041699,-381.186035,-121.882324,35.969238,6.416016,2.0,411.32373,28.463379,-135.842871,-153.720703,48.911133,48.22998,3.0,381.744141,-10.604004,-130.708301,-150.13916,42.780762,-160.246582
1721315239500000000,1.721315239476646e+18,-1.0,29.7,-1.0,12.48,-1.0,93.87,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152394973e+18,0.0,602.753906,-153.702246,-393.017871,-131.374512,26.674805,148.183594,1.0,667.047656,-154.706836,-381.186035,-121.772461,35.947266,6.416016,2.0,411.993457,30.695801,-136.512598,-152.731934,49.064941,48.88916,3.0,382.302246,-7.925098,-131.489648,-149.106445,42.868652,-159.609375
1721315239533333333,1.7213152395251855e+18,-1.0,29.7,-1.0,12.48,-1.0,97.44,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152395304e+18,0.0,603.08877,-155.488184,-391.566797,-131.572266,26.894531,148.381348,1.0,666.936035,-153.367383,-381.744141,-121.68457,36.188965,6.262207,2.0,412.105078,32.146875,-137.963672,-152.512207,48.933105,49.064941,3.0,382.190625,-6.362402,-132.159375,-148.886719,42.802734,-159.389648
1721315239566666666,1.7213152395251855e+18,-1.0,29.7,-1.0,12.48,-1.0,97.44,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152395634e+18,0.0,603.535254,-158.16709,-390.338965,-132.033691,26.982422,148.513184,1.0,666.712793,-154.483594,-381.744141,-121.92627,36.210938,6.174316,2.0,410.988867,33.821191,-139.749609,-152.006836,48.361816,49.570312,3.0,381.297656,-5.581055,-133.163965,-148.557129,42.1875,-158.686523
1721315239600000000,1.721315239574192e+18,-1.0,29.91,-1.0,12.84,-1.0,100.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152395965e+18,0.0,603.200391,-158.836816,-390.227344,-132.077637,26.828613,148.557129,1.0,666.489551,-154.706836,-381.63252,-122.036133,36.14502,6.130371,2.0,411.100488,35.941992,-141.200684,-150.908203,48.164062,50.493164,3.0,381.520898,-3.237012,-133.72207,-147.480469,42.055664,-157.851562
1721315239633333333,1.7213152396237376e+18,-1.0,29.7,-1.0,12.84,-1.0,101.94,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152396332e+18,0.0,603.200391,-158.278711,-389.557617,-131.879883,26.872559,148.666992,1.0,666.712793,-154.483594,-380.739551,-121.772461,36.166992,6.306152,2.0,411.32373,37.504687,-141.535547,-150.46875,48.22998,50.778809,3.0,381.63252,-1.562695,-134.168555,-147.019043,42.121582,-157.565918
1721315239666666666,1.7213152396237376e+18,-1.0,29.7,-1.0,12.84,-1.0,101.94,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152396663002e+18,0.0,603.758496,-158.390332,-388.999512,-131.923828,27.026367,148.666992,1.0,667.270898,-154.595215,-380.516309,-121.816406,36.342773,6.28418,2.0,410.877246,38.286035,-142.205273,-150.556641,48.054199,50.668945,3.0,381.297656,-0.892969,-135.173145,-147.150879,41.879883,-157.631836
1721315239700000000,1.7213152396767442e+18,-1.0,29.7,-1.0,13.2,-1.0,103.62,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152396994e+18,0.0,603.535254,-159.394922,-388.664648,-132.055664,26.894531,148.710938,1.0,667.159277,-154.706836,-380.181445,-121.92627,36.320801,6.196289,2.0,410.095898,39.179004,-143.656348,-150.249023,47.570801,50.932617,3.0,380.516309,-0.446484,-136.847461,-147.106934,41.154785,-157.346191
1721315239733333333,1.7213152397262636e+18,-1.0,29.7,-1.0,13.38,-1.0,104.89,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152397325e+18,0.0,603.646875,-158.613574,-388.887891,-131.85791,26.828613,148.688965,1.0,667.047656,-154.706836,-379.62334,-121.816406,36.276855,6.28418,2.0,410.095898,40.964941,-144.437695,-149.633789,47.526855,51.130371,3.0,381.186035,1.451074,-136.624219,-146.293945,41.308594,-156.906738
1721315239766666666,1.7213152397262636e+18,-1.0,29.7,-1.0,13.38,-1.0,104.89,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152397655002e+18,0.0,603.758496,-158.055469,-388.664648,-131.77002,26.982422,148.623047,1.0,667.270898,-153.590625,-379.400098,-121.662598,36.474609,6.218262,2.0,410.20752,41.969531,-145.442285,-149.611816,47.460938,50.976562,3.0,381.520898,2.232422,-137.182324,-146.206055,41.330566,-156.906738
1721315239800000000,1.7213152397752666e+18,-1.0,29.7,-1.0,13.92,-1.0,106.18,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152397986e+18,0.0,603.981738,-159.060059,-388.664648,-132.033691,27.026367,148.513184,1.0,668.052246,-154.037109,-379.288477,-121.794434,36.5625,6.174316,2.0,409.872656,42.639258,-146.781738,-149.611816,47.197266,51.020508,3.0,381.186035,2.455664,-138.856641,-146.337891,40.935059,-156.84082
1721315239833333333,1.7213152398248292e+18,-1.0,29.91,-1.0,13.92,-1.0,104.04,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152398317e+18,0.0,603.870117,-158.16709,-389.222754,-132.055664,26.916504,148.359375,1.0,668.163867,-154.483594,-379.288477,-121.838379,36.364746,6.174316,2.0,409.426172,43.755469,-148.232812,-149.0625,46.955566,51.547852,3.0,381.074414,3.125391,-139.972852,-145.898438,40.671387,-156.291504
1721315239866666666,1.7213152398248292e+18,-1.0,29.91,-1.0,13.92,-1.0,104.04,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152398648e+18,0.0,603.981738,-156.716016,-390.004102,-131.813965,26.960449,148.31543,1.0,668.052246,-153.813867,-379.511719,-121.640625,36.276855,6.196289,2.0,409.872656,45.541406,-149.349023,-148.425293,47.087402,51.899414,3.0,381.63252,4.799707,-140.530957,-145.239258,40.913086,-155.830078
1721315239900000000,1.7213152398738117e+18,-1.0,29.91,-1.0,13.74,-1.0,103.2,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152398978e+18,0.0,604.316602,-156.604395,-390.227344,-131.813965,27.070312,148.293457,1.0,668.610352,-153.367383,-380.181445,-121.618652,36.364746,6.130371,2.0,409.761035,46.880859,-150.911719,-148.31543,46.955566,51.855469,3.0,381.297656,6.13916,-142.093652,-145.283203,40.78125,-155.917969
1721315239933333333,1.7213152399223588e+18,-1.0,29.91,-1.0,13.56,-1.0,90.02,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152399309002e+18,0.0,604.428223,-156.492773,-390.89707,-131.901855,27.026367,148.161621,1.0,668.721973,-154.483594,-381.297656,-121.904297,36.254883,5.932617,2.0,408.644824,47.773828,-152.920898,-148.029785,46.538086,52.207031,3.0,380.404687,7.032129,-143.87959,-145.085449,40.275879,-155.610352
1721315239966666666,1.7213152399223588e+18,-1.0,29.91,-1.0,13.56,-1.0,90.02,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.721315239964e+18,0.0,603.981738,-155.15332,-391.90166,-131.77002,26.872559,148.007812,1.0,668.275488,-154.260352,-381.409277,-121.816406,36.013184,5.932617,2.0,408.644824,49.224902,-154.930078,-147.392578,46.340332,52.734375,3.0,380.62793,8.483203,-145.330664,-144.360352,40.12207,-155.039062
1721315240000000000,1.72131523997201e+18,-1.0,29.91,-1.0,13.02,-1.0,70.81,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152399971e+18,0.0,603.981738,-153.367383,-392.459766,-131.44043,26.894531,147.98584,1.0,668.163867,-152.474414,-381.967383,-121.398926,35.947266,5.976562,2.0,408.979687,50.341113,-156.269531,-147.260742,46.384277,52.800293,3.0,380.851172,9.934277,-146.893359,-144.140625,40.12207,-154.995117
1721315240033333333,1.721315240021565e+18,-1.0,29.91,-1.0,13.56,-1.0,47.94,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152400301002e+18,0.0,604.20498,-153.925488,-392.236523,-131.550293,26.982422,148.007812,1.0,668.49873,-152.139551,-381.967383,-121.420898,36.123047,5.95459,2.0,408.644824,50.899219,-158.613574,-147.458496,46.054688,52.77832,3.0,380.404687,10.827246,-148.679297,-144.294434,39.836426,-155.083008
1721315240066666666,1.721315240021565e+18,-1.0,29.91,-1.0,13.56,-1.0,47.94,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152400632e+18,0.0,604.20498,-154.930078,-391.90166,-131.726074,26.894531,148.051758,1.0,668.49873,-152.586035,-381.297656,-121.552734,36.123047,5.95459,2.0,407.528613,52.127051,-161.29248,-147.106934,45.439453,53.195801,3.0,379.511719,11.608594,-150.800098,-144.074707,39.287109,-154.819336
1721315240100000000,1.7213152400705713e+18,-1.0,29.7,-1.0,13.38,-1.0,31.44,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152401e+18,0.0,604.316602,-153.813867,-392.013281,-131.484375,26.806641,148.117676,1.0,667.940625,-152.362793,-381.074414,-121.442871,36.035156,6.020508,2.0,408.086719,54.13623,-162.520312,-146.381836,45.615234,53.679199,3.0,380.293066,13.28291,-151.693066,-143.283691,39.506836,-154.204102
1721315240133333333,1.7213152401190938e+18,-1.0,29.7,-1.0,13.38,-1.0,32.55,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.721315240133e+18,0.0,604.539844,-152.586035,-392.013281,-131.308594,26.916504,148.07373,1.0,667.717383,-151.804688,-380.962793,-121.35498,36.123047,5.998535,2.0,408.086719,54.694336,-163.971387,-146.623535,45.505371,53.613281,3.0,380.181445,14.2875,-152.920898,-143.371582,39.484863,-154.401855
1721315240166666666,1.7213152401190938e+18,-1.0,29.7,-1.0,13.38,-1.0,32.55,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152401661e+18,0.0,604.428223,-152.809277,-392.013281,-131.506348,26.982422,148.007812,1.0,667.940625,-152.251172,-380.851172,-121.530762,36.254883,5.932617,2.0,407.751855,54.694336,-165.868945,-146.711426,45.021973,53.76709,3.0,379.734961,14.064258,-155.041699,-143.525391,39.001465,-154.445801
1721315240200000000,1.7213152401680927e+18,-1.0,29.7,-1.0,12.48,-1.0,22.05,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152401992e+18,0.0,603.646875,-153.03252,-392.348145,-131.616211,26.806641,147.941895,1.0,667.494141,-152.809277,-380.962793,-121.662598,36.123047,5.910645,2.0,407.416992,55.14082,-167.654883,-146.359863,44.516602,54.206543,3.0,379.62334,13.952637,-156.716016,-143.305664,38.518066,-154.27002
1721315240233333333,1.7213152402172262e+18,-1.0,29.7,-1.0,12.48,-1.0,17.04,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152402323e+18,0.0,603.200391,-152.139551,-392.683008,-131.396484,26.696777,147.98584,1.0,667.159277,-152.362793,-381.074414,-121.59668,36.166992,5.910645,2.0,407.863477,55.810547,-169.105957,-146.096191,44.296875,54.470215,3.0,380.181445,14.957227,-157.943848,-142.844238,38.518066,-154.27002
1721315240266666666,1.7213152402172262e+18,-1.0,29.7,-1.0,12.48,-1.0,17.04,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152402653e+18,0.0,603.423633,-153.255762,-391.90166,-131.506348,26.784668,148.07373,1.0,667.605762,-152.920898,-379.846582,-121.59668,36.364746,6.020508,2.0,407.640234,55.475684,-172.45459,-146.623535,43.395996,54.228516,3.0,380.181445,14.510742,-160.064648,-143.173828,38.166504,-154.709473
1721315240300000000,1.721315240267221e+18,-1.0,29.91,-1.0,12.84,-1.0,15.37,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152402984e+18,0.0,603.758496,-154.818457,-390.785449,-131.704102,26.71875,148.139648,1.0,668.275488,-153.702246,-379.400098,-121.750488,36.254883,5.998535,2.0,406.524023,54.805957,-174.687012,-146.645508,42.583008,54.250488,3.0,379.958203,12.613184,-162.966797,-143.547363,37.30957,-154.907227
1721315240333333333,1.7213152403157622e+18,-1.0,29.91,-1.0,12.84,-1.0,15.56,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152403315e+18,0.0,604.093359,-154.706836,-389.669238,-131.638184,26.674805,148.205566,1.0,668.275488,-153.255762,-379.176855,-121.618652,36.14502,6.020508,2.0,407.082129,55.029199,-177.254297,-146.425781,42.319336,54.052734,3.0,380.962793,12.389941,-165.199219,-143.349609,37.045898,-155.10498
1721315240366666666,1.7213152403647688e+18,-1.0,29.7,-1.0,12.66,-1.0,19.89,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152403646e+18,0.0,604.428223,-154.371973,-389.334375,-131.506348,26.740723,148.249512,1.0,668.387109,-152.697656,-378.953613,-121.398926,36.166992,6.108398,2.0,408.421582,52.685156,-179.486719,-147.32666,42.231445,53.547363,3.0,382.190625,11.162109,-167.989746,-143.964844,36.958008,-155.830078
1721315240400000000,1.7213152403647688e+18,-1.0,29.7,-1.0,12.66,-1.0,19.89,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152403976e+18,0.0,605.097949,-155.041699,-388.553027,-131.638184,26.850586,148.205566,1.0,668.833594,-152.920898,-378.61875,-121.442871,36.276855,6.086426,2.0,408.756445,49.559766,-184.174805,-148.227539,41.484375,53.129883,3.0,382.413867,8.818066,-171.673242,-144.777832,36.320801,-156.489258
1721315240433333333,1.7213152404142853e+18,-1.0,29.7,-1.0,12.66,-1.0,20.28,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152404307e+18,0.0,604.428223,-156.939258,-387.994922,-132.011719,26.608887,148.117676,1.0,668.610352,-154.260352,-378.172266,-121.706543,36.166992,6.020508,2.0,408.868066,47.215723,-188.081543,-148.535156,40.78125,52.910156,3.0,382.860352,6.13916,-175.468359,-145.283203,35.617676,-156.75293
1721315240466666666,1.7213152404592968e+18,-1.0,29.7,-1.0,12.48,-1.0,21.26,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152404638e+18,0.0,604.20498,-156.269531,-388.664648,-131.879883,26.542969,148.07373,1.0,668.833594,-154.818457,-377.725781,-121.618652,36.079102,6.152344,2.0,410.319141,46.434375,-191.87666,-148.557129,40.737305,52.382812,3.0,384.981152,4.576465,-177.924023,-145.26123,35.639648,-156.928711
1721315240500000000,1.7213152404592968e+18,-1.0,29.7,-1.0,12.48,-1.0,21.26,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152404968e+18,0.0,604.428223,-156.269531,-388.664648,-131.791992,26.608887,148.139648,1.0,669.391699,-154.930078,-377.279297,-121.486816,36.123047,6.262207,2.0,411.32373,42.750879,-194.89043,-150.073242,40.473633,51.37207,3.0,385.7625,1.674316,-181.719141,-146.447754,35.244141,-157.851562
1721315240533333333,1.7213152405088333e+18,-1.0,29.7,-1.0,12.48,-1.0,27.78,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152405299e+18,0.0,605.20957,-157.385742,-388.553027,-132.011719,26.71875,148.161621,1.0,670.061426,-156.716016,-376.944434,-121.772461,36.188965,6.196289,2.0,411.100488,38.73252,-198.573926,-151.237793,39.638672,50.844727,3.0,385.985742,-2.232422,-185.7375,-147.678223,34.453125,-158.664551
1721315240566666666,1.721315240557835e+18,-1.0,29.91,-1.0,12.66,-1.0,24.66,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.721315240563e+18,0.0,605.432812,-158.055469,-388.887891,-132.055664,26.564941,148.183594,1.0,670.061426,-157.832227,-377.502539,-121.970215,35.991211,6.130371,2.0,411.546973,35.495508,-200.917969,-151.831055,39.177246,50.163574,3.0,386.655469,-5.581055,-188.416406,-148.666992,34.013672,-159.543457
1721315240600000000,1.721315240557835e+18,-1.0,29.91,-1.0,12.66,-1.0,24.66,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152405997e+18,0.0,605.544434,-156.604395,-389.669238,-131.748047,26.564941,148.183594,1.0,669.949805,-155.488184,-378.507129,-121.706543,36.057129,5.998535,2.0,412.551562,31.58877,-202.257422,-153.061523,39.089355,48.581543,3.0,387.883301,-8.594824,-190.983691,-149.743652,33.991699,-160.883789
1721315240633333333,1.721315240606457e+18,-1.0,29.7,-1.0,12.48,-1.0,26.94,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152406328e+18,0.0,605.656055,-155.711426,-390.227344,-131.748047,26.71875,148.051758,1.0,670.173047,-154.706836,-378.841992,-121.728516,36.210938,5.888672,2.0,413.109668,26.342578,-203.485254,-154.841309,38.71582,47.351074,3.0,387.77168,-14.064258,-192.992871,-151.677246,33.75,-162.158203
1721315240666666666,1.7213152406564462e+18,-1.0,29.7,-1.0,12.31,-1.0,25.48,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152406659e+18,0.0,605.544434,-154.930078,-390.673828,-131.813965,26.696777,147.875977,1.0,670.619531,-154.14873,-379.958203,-121.794434,36.123047,5.756836,2.0,412.551562,22.100977,-203.820117,-155.67627,38.540039,46.82373,3.0,387.660059,-18.41748,-193.327734,-152.666016,33.640137,-162.443848
1721315240700000000,1.7213152406564462e+18,-1.0,29.7,-1.0,12.31,-1.0,25.48,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152406989998e+18,0.0,605.432812,-154.595215,-390.89707,-131.77002,26.608887,147.897949,1.0,670.061426,-152.697656,-381.409277,-121.618652,35.947266,5.625,2.0,412.998047,19.198828,-203.931738,-155.961914,38.781738,46.40625,3.0,388.218164,-21.208008,-192.658008,-152.995605,34.07959,-162.685547
1721315240733333333,1.721315240705574e+18,-1.0,29.91,-1.0,12.48,-1.0,29.91,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.721315240732e+18,0.0,605.321191,-154.037109,-391.008691,-131.682129,26.696777,147.897949,1.0,668.945215,-151.581445,-382.525488,-121.508789,36.013184,5.493164,2.0,413.779395,14.175879,-202.480664,-157.126465,39.111328,45.922852,3.0,388.77627,-24.891504,-191.541797,-153.852539,34.650879,-163.300781
1721315240766666666,1.7213152407545738e+18,-1.0,29.91,-1.0,12.84,-1.0,32.55,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152407651e+18,0.0,605.321191,-153.702246,-391.120312,-131.77002,26.872559,147.810059,1.0,669.391699,-151.916309,-382.413867,-121.59668,36.14502,5.471191,2.0,413.33291,10.380762,-202.257422,-157.631836,38.847656,45.593262,3.0,387.883301,-28.128516,-190.87207,-154.445801,34.716797,-163.586426
1721315240800000000,1.7213152407545738e+18,-1.0,29.91,-1.0,12.84,-1.0,32.55,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152407981998e+18,0.0,604.651465,-153.367383,-391.790039,-131.879883,26.784668,147.700195,1.0,669.50332,-151.804688,-382.079004,-121.662598,36.123047,5.471191,2.0,411.212109,6.920508,-201.364453,-157.565918,38.430176,45.593262,3.0,385.7625,-31.923633,-189.532617,-154.533691,34.672852,-163.388672
1721315240833333333,1.721315240803153e+18,-1.0,29.7,-1.0,12.66,-1.0,32.99,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152408313e+18,0.0,603.981738,-153.144141,-392.013281,-131.726074,26.696777,147.810059,1.0,668.833594,-150.911719,-382.079004,-121.486816,36.101074,5.427246,2.0,409.984277,6.585645,-199.913379,-156.928711,38.474121,45.395508,3.0,385.539258,-33.374707,-187.300195,-154.116211,35.354004,-163.520508
1721315240866666666,1.72131524085209e+18,-1.0,29.7,-1.0,12.48,-1.0,31.44,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152408643e+18,0.0,604.316602,-154.483594,-392.124902,-131.704102,26.784668,148.051758,1.0,668.833594,-150.688477,-381.297656,-121.333008,36.276855,5.449219,2.0,409.761035,3.795117,-198.797168,-157.192383,38.540039,45.505371,3.0,384.75791,-35.049023,-185.960742,-154.423828,35.57373,-164.047852
1721315240900000000,1.72131524085209e+18,-1.0,29.7,-1.0,12.48,-1.0,31.44,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213152408973998e+18,0.0,604.539844,-156.269531,-392.013281,-131.923828,26.784668,148.095703,1.0,669.50332,-151.358203,-381.074414,-121.530762,36.474609,5.273438,2.0,409.314551,2.455664,-198.573926,-157.08252,38.408203,45.900879,3.0,383.306836,-36.611719,-185.960742,-154.182129,35.244141,-163.78418
