server_time,trakstar_SensorID,trakstar_Status,trakstar_x,trakstar_y,trakstar_z,trakstar_azimuth,trakstar_elevation,trakstar_roll,trakstar_time,trakstar_SensorID,trakstar_Status,trakstar_x,trakstar_y,trakstar_z,trakstar_azimuth,trakstar_elevation,trakstar_roll,trakstar_time,trakstar_SensorID,trakstar_Status,trakstar_x,trakstar_y,trakstar_z,trakstar_azimuth,trakstar_elevation,trakstar_roll,trakstar_time,trakstar_SensorID,trakstar_Status,trakstar_x,trakstar_y,trakstar_z,trakstar_azimuth,trakstar_elevation,trakstar_roll,trakstar_time,video_time,video_id,intel_time,intel_frame,smartwatch_1_time,smartwatch_1_wrist_position,smartwatch_1_sensor_type,smartwatch_1_value_X_Axis,smartwatch_1_value_Y_Axis,smartwatch_1_value_Z_Axis,smartwatch_2_time,smartwatch_2_wrist_position,smartwatch_2_sensor_type,smartwatch_2_value_X_Axis,smartwatch_2_value_Y_Axis,smartwatch_2_value_Z_Axis,PDS_time,pedal_1,pedal_2,pedal_3,pedal_4,pedal_5,pedal_6,pedal_7,pedal_1_pressed,pedal_2_pressed,pedal_3_pressed,pedal_4_pressed,pedal_5_pressed,pedal_6_pressed,pedal_7_pressed,zed_time,zed_frame
1721412697141751800,83,0,643.383984,-61.614844,-84.050684,16.523438,48.032227,113.840332,1721412697.0918,87,1,612.464941,-34.602539,-113.741895,-178.879395,-14.897461,127.485352,1721412697.0918,87,2,418.020996,-87.064453,-106.15166,-127.045898,56.623535,-173.562012,1721412697.0918,85,3,451.06084,-103.249512,-108.607324,-48.911133,80.112305,85.627441,1721412697.0918,0,0,-1,-1,1721412714948,left,gyro,-0.00855211354792118,-0.0012217304902151227,0.009773843921720982,1721412703973,right,gyro,-0.09285151958465576,-0.036651913076639175,0.018325956538319588,-1,25.69,-1,-1,-1,-1,12.0,0,0,0,0,0,0,0,1721412697136766700,-1,-1
1721412697175766700,83,0,642.9375,-61.726465,-84.162305,16.567383,48.14209,114.038086,1721412697.1249,87,1,612.464941,-35.160645,-113.741895,-179.055176,-14.985352,127.529297,1721412697.1249,87,2,417.574512,-87.287695,-105.928418,-127.243652,56.843262,-173.605957,1721412697.1249,85,3,450.279492,-102.914648,-108.495703,-47.966309,80.310059,86.572266,1721412697.1249,0,0,1721412697142754500,4787,1721412714969,left,gyro,0.013439035043120384,0.009773843921720982,0.00366519158706069,1721412704017,right,acc,2.5929205417633057,0.26096799969673157,9.605537414550781,-1,25.69,-1,-1,-1,-1,12.0,0,0,0,0,0,0,0,1721412697160751900,-1,-1
1721412697209567900,83,0,643.049121,-61.391602,-84.050684,16.589355,48.14209,113.950195,1721412697.158,87,1,612.799805,-34.71416,-113.630273,-178.967285,-14.963379,127.617188,1721412697.158,87,2,417.016406,-87.510937,-105.370312,-127.199707,57.128906,-173.562012,1721412697.158,85,3,450.167871,-101.686816,-108.607324,-45.395508,80.441895,88.659668,1721412697.158,0,0,-1,-1,1721412715011,left,gyro,-0.01466076634824276,-0.0024434609804302454,0.00855211354792118,1721412704033,right,gyro,-0.1563815027475357,0.02687807008624077,-0.039095375686883926,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412697185771800,-1,-1
1721412697243632100,83,0,643.383984,-61.391602,-83.604199,16.611328,48.054199,113.950195,1721412697.191,87,1,612.911426,-34.490918,-113.407031,-178.92334,-14.941406,127.573242,1721412697.191,87,2,416.34668,-88.069043,-104.700586,-127.243652,57.480469,-173.496094,1721412697.191,85,3,449.944629,-101.798437,-107.714355,-40.693359,80.771484,93.273926,1721412697.191,0,0,1721412697209567900,4788,1721412715048,left,acc,-2.535459518432617,-8.937555313110352,3.24414324760437,1721412704093,right,acc,2.695871114730835,0.090979665517807,9.2033109664917,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412697230623000,-1,-1
1721412697277566900,83,0,643.383984,-61.27998,-83.604199,16.589355,48.098145,113.90625,1721412697.2278,87,1,612.464941,-34.267676,-113.741895,-178.967285,-15.073242,127.63916,1721412697.2278,87,2,415.34209,-89.185254,-104.477344,-127.595215,57.634277,-173.430176,1721412697.2278,85,3,448.493555,-102.803027,-107.491113,-39.660645,80.991211,94.570312,1721412697.2278,0,0,-1,-1,1721412715072,left,gyro,-0.00855211354792118,-0.00366519158706069,0.00855211354792118,1721412704132,right,acc,2.9017724990844727,-0.23702596127986908,9.931148529052734,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412697255573400,-1,-1
1721412697311381700,83,0,643.495605,-60.721875,-83.827441,16.54541,48.186035,113.730469,1721412697.2608,87,1,612.018457,-33.263086,-114.523242,-178.857422,-15.249023,127.902832,1721412697.2608,87,2,414.672363,-90.078223,-103.919238,-127.792969,58.161621,-173.29834,1721412697.2608,85,3,448.381934,-104.030859,-106.709766,-35.551758,81.057129,98.525391,1721412697.2608,0,0,1721412697276558100,4789,1721412715095,left,gyro,-0.00733038317412138,0.0024434609804302454,0.0024434609804302454,1721412704152,right,acc,2.2816741466522217,-0.33518823981285095,9.672574996948242,-1,25.69,-1,-1,-1,-1,12.0,0,0,0,0,0,0,0,1721412697304390500,-1,-1
1721412697345345400,83,0,643.830469,-60.498633,-84.162305,16.589355,48.186035,113.730469,1721412697.2939,87,1,612.241699,-33.039844,-114.523242,-178.791504,-15.205078,127.836914,1721412697.2939,87,2,414.449121,-90.971191,-103.695996,-128.430176,59.128418,-173.583984,1721412697.2939,86,3,447.712207,-104.700586,-106.709766,-26.872559,81.584473,107.094727,1721412697.2939,0,0,-1,-1,1721412715128,left,acc,-2.5043349266052246,-9.002198219299316,3.1890766620635986,1721412704172,right,gyro,0.00733038317412138,0.021991148591041565,0.08796459436416626,-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412697329340500,-1,-1
1721412697379392100,83,0,643.718848,-60.498633,-84.497168,16.677246,48.22998,113.90625,1721412697.327,87,1,612.018457,-32.928223,-114.411621,-178.813477,-15.227051,127.749023,1721412697.327,87,2,413.667773,-92.199023,-103.695996,-129.309082,59.655762,-174.243164,1721412697.327,86,3,446.819238,-106.598145,-107.15625,-23.181152,82.111816,110.939941,1721412697.327,0,0,1721412697343320500,4790,1721412715112,left,gyro,0.00733038317412138,-0.00733038317412138,0.0012217304902151227,1721412704194,right,gyro,0.00733038317412138,0.012217304669320583,0.10873401165008545,-1,25.9,-1,-1,-1,-1,12.0,0,0,0,0,0,0,0,1721412697374323400,-1,-1
1721412697413179800,83,0,643.607227,-59.270801,-85.725,16.809082,48.47168,113.90625,1721412697.3931,87,1,612.130078,-32.146875,-114.858105,-178.747559,-15.270996,127.770996,1721412697.3931,87,2,413.444531,-94.766309,-103.807617,-130.385742,60.007324,-175.825195,1721412697.3931,86,3,447.154102,-106.15166,-109.611914,-17.226562,83.166504,115.334473,1721412697.3931,0,0,-1,-1,1721412715173,left,gyro,0.013439035043120384,0.0024434609804302454,0.0024434609804302454,1721412704231,right,acc,2.3343467712402344,0.3926490843296051,9.141061782836914,-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412697398436000,-1,-1
1721412697447249800,83,0,643.607227,-59.270801,-85.725,16.809082,48.47168,113.928223,1721412697.3968,87,1,612.130078,-32.146875,-114.858105,-178.747559,-15.270996,127.749023,1721412697.3968,87,2,413.444531,-94.989551,-103.919238,-130.495605,60.029297,-176.022949,1721412697.3968,86,3,447.154102,-106.263281,-109.835156,-16.677246,83.276367,115.839844,1721412697.3968,0,0,1721412697410185400,4791,1721412715229,left,acc,-2.494758129119873,-8.966285705566406,3.224989652633667,1721412704252,right,gyro,-0.036651913076639175,-0.036651913076639175,0.04764748737215996,-1,25.9,-1,-1,-1,-1,12.0,0,0,0,0,0,0,0,1721412697423174800,-1,-1
1721412697481235000,83,0,643.607227,-59.270801,-85.725,16.896973,48.405762,114.082031,1721412697.4299,87,1,612.35332,-32.258496,-115.081348,-178.725586,-15.249023,127.485352,1721412697.4299,87,2,414.114258,-95.88252,-103.472754,-131.374512,60.05127,-177.451172,1721412697.4299,86,3,447.265723,-107.379492,-109.835156,-14.040527,84.001465,118.256836,1721412697.4299,0,0,-1,-1,1721412715271,left,gyro,0.009773843921720982,0.025656340643763542,-0.0024434609804302454,1721412704316,right,acc,2.2697031497955322,0.2106897532939911,9.210494041442871,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412697472249000,-1,-1
1721412697515019400,83,0,643.049121,-59.828906,-86.059863,16.721191,48.449707,114.169922,1721412697.463,87,1,612.130078,-32.146875,-115.30459,-178.791504,-15.314941,127.507324,1721412697.463,87,2,414.114258,-96.329004,-103.361133,-132.165527,59.875488,-178.505859,1721412697.463,86,3,447.377344,-108.607324,-111.509473,-15.270996,84.880371,116.960449,1721412697.463,0,0,1721412697476187900,4792,1721412715311,left,gyro,0.02687807008624077,0.036651913076639175,0.0012217304902151227,1721412704352,right,gyro,-0.38606682419776917,0.06719517707824707,-0.0024434609804302454,-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412697497227400,-1,-1
1721412697548981500,83,0,643.383984,-60.275391,-85.501758,16.501465,48.251953,113.972168,1721412697.5291,87,1,612.688184,-32.370117,-115.416211,-178.945312,-15.161133,127.683105,1721412697.5291,86,2,415.34209,-95.88252,-102.133301,-133.088379,59.545898,179.274902,1721412697.5291,86,3,448.828418,-109.500293,-112.737305,-10.788574,86.374512,120.9375,1721412697.5291,0,0,-1,-1,1721412715350,left,gyro,0.0,0.012217304669320583,0.0012217304902151227,1721412704431,right,acc,2.3367409706115723,0.11971008777618408,9.232041358947754,-1,25.69,-1,-1,-1,-1,12.0,0,0,0,0,0,0,0,1721412697541978000,-1,-1
1721412697583023600,83,0,643.272363,-60.275391,-85.390137,16.479492,48.251953,113.972168,1721412697.5328,87,1,612.688184,-32.481738,-115.30459,-178.989258,-15.161133,127.683105,1721412697.5328,86,2,415.453711,-95.770898,-102.133301,-133.220215,59.523926,179.121094,1721412697.5328,86,3,448.828418,-109.611914,-112.848926,-10.876465,86.484375,120.871582,1721412697.5328,0,0,1721412697542969000,4793,1721412715392,left,acc,-2.5737667083740234,-8.916007041931152,3.318363666534424,1721412704472,right,acc,2.3032219409942627,-0.24181437492370605,9.47146224975586,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412697566968700,-1,-1
1721412697616862700,83,0,642.491016,-60.052148,-85.278516,16.325684,48.317871,113.840332,1721412697.5659,87,1,611.125488,-33.932812,-115.416211,-179.604492,-15.402832,128.100586,1721412697.5659,86,2,415.900195,-95.547656,-102.244922,-134.099121,59.128418,178.000488,1721412697.5659,86,3,448.940039,-110.281641,-114.411621,-17.20459,87.473145,114.719238,1721412697.5659,0,0,-1,-1,1721412715416,left,gyro,0.01710422709584236,0.00855211354792118,-0.009773843921720982,1721412704513,right,acc,2.4636335372924805,-0.28969839215278625,9.591172218322754,-1,25.69,-1,-1,-1,-1,12.0,0,0,0,0,0,0,0,1721412697615795500,-1,-1
1721412697650866700,83,0,642.044531,-59.15918,-85.501758,16.083984,48.405762,113.334961,1721412697.5989,87,1,610.790625,-32.928223,-114.858105,-179.736328,-15.380859,128.759766,1721412697.5989,86,2,416.569922,-94.989551,-102.356543,-134.450684,58.688965,177.275391,1721412697.5989,86,3,449.833008,-109.053809,-115.751074,-26.652832,88.132324,105.007324,1721412697.5989,0,0,1721412697608859500,4794,1721412715450,left,gyro,-0.010995574295520782,-0.00733038317412138,-0.0024434609804302454,1721412704514,right,gyro,-0.4740314185619354,-0.04886921867728233,-0.021991148591041565,-1,25.69,-1,-1,-1,-1,12.0,0,0,0,0,0,0,0,1721412697639835800,-1,-1
1721412697684815100,83,0,642.044531,-59.382422,-84.943652,15.996094,48.361816,113.225098,1721412697.632,87,1,611.237109,-32.816602,-113.965137,-179.692383,-15.270996,128.693848,1721412697.632,86,2,418.020996,-94.208203,-101.128711,-134.780273,58.337402,176.572266,1721412697.632,85,3,450.837598,-109.053809,-115.751074,-35.419922,88.769531,96.37207,1721412697.632,0,0,-1,-1,1721412715494,left,acc,-2.5282769203186035,-8.901641845703125,3.2369606494903564,1721412704571,right,acc,2.650381326675415,-0.6560112833976746,9.294290542602539,-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412697664884100,-1,-1
1721412697718653600,83,0,641.598047,-60.610254,-83.604199,15.578613,48.427734,113.137207,1721412697.6688,87,1,611.460352,-33.821191,-113.741895,-179.978027,-15.446777,128.693848,1721412697.6688,86,2,419.025586,-92.980371,-100.793848,-135.439453,57.65625,175.385742,1721412697.6688,86,3,451.06084,-109.500293,-117.090527,-113.400879,88.989258,18.479004,1721412697.6688,0,0,1721412697675810500,4795,1721412715530,left,acc,-2.5953147411346436,-9.009381294250488,3.1866824626922607,1721412704616,right,acc,2.367865562438965,-1.3263877630233765,9.533711433410645,-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412697709581300,-1,-1
1721412697752571400,83,0,640.593457,-60.498633,-83.71582,15.183105,48.669434,112.719727,1721412697.7018,86,1,611.125488,-33.263086,-113.853516,179.978027,-15.644531,129.001465,1721412697.7018,86,2,419.695312,-92.310645,-100.347363,-135.615234,57.128906,174.726562,1721412697.7018,86,3,452.177051,-109.16543,-117.983496,-135.41748,88.286133,-3.625488,1721412697.7018,0,0,-1,-1,1721412715550,left,gyro,-0.0024434609804302454,0.00366519158706069,0.0012217304902151227,1721412704670,right,acc,2.410961151123047,-0.6177040338516235,8.832210540771484,-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412697734580400,-1,-1
1721412697786588500,83,0,640.593457,-60.387012,-83.827441,15.205078,48.691406,112.631836,1721412697.7349,87,1,611.34873,-32.593359,-113.518652,-179.868164,-15.556641,129.001465,1721412697.7349,85,2,420.811523,-92.199023,-99.900879,-135.834961,56.90918,174.001465,1721412697.7349,87,3,452.958398,-110.17002,-117.425391,-143.942871,88.17627,-12.106934,1721412697.7349,0,0,1721412697742637600,4796,1721412715593,left,acc,-2.540247917175293,-8.987833023071289,3.251325845718384,1721412704715,right,acc,2.5546131134033203,-1.094150185585022,9.586383819580078,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412697783675100,-1,-1
1721412697820464900,83,0,640.593457,-60.610254,-83.604199,15.183105,48.647461,112.631836,1721412697.768,87,1,611.571973,-32.370117,-113.072168,-179.802246,-15.534668,128.825684,1721412697.768,85,2,421.816113,-91.86416,-99.677637,-136.428223,56.689453,172.880859,1721412697.768,87,3,453.962988,-110.058398,-119.43457,-166.091309,87.561035,-34.40918,1721412697.768,0,0,-1,-1,1721412715630,left,acc,-2.6408045291900635,-9.004592895507812,3.2178070545196533,1721412704751,right,acc,2.3511061668395996,-0.9241618514060974,9.35654067993164,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412697808434200,-1,-1
1721412697854515800,83,0,640.705078,-60.610254,-83.269336,15.073242,48.713379,112.5,1721412697.8011,87,1,611.013867,-32.481738,-112.848926,-179.890137,-15.578613,128.847656,1721412697.8011,85,2,422.932324,-90.85957,-99.342773,-136.669922,56.25,171.89209,1721412697.8011,87,3,454.855957,-109.723535,-121.666992,-171.760254,86.418457,-40.473633,1721412697.8011,0,0,1721412697809442900,4797,1721412715651,left,gyro,-0.036651913076639175,-0.012217304669320583,0.015882495790719986,1721412704796,right,gyro,-0.13439035415649414,0.04764748737215996,-0.009773843921720982,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412697853542300,-1,-1
1721412697888503300,83,0,641.151562,-59.717285,-82.934473,15.117188,48.691406,112.280273,1721412697.8378,87,1,611.125488,-32.258496,-112.737305,-179.824219,-15.534668,128.891602,1721412697.8378,85,2,423.825293,-89.743359,-99.342773,-136.691895,56.074219,171.035156,1721412697.8378,87,3,456.307031,-108.830566,-122.001855,-174.616699,86.066895,-44.055176,1721412697.8378,0,0,-1,-1,1721412715695,left,gyro,0.00366519158706069,0.01466076634824276,0.0,1721412704834,right,acc,2.564189910888672,-1.4676456451416016,9.497797966003418,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412697877445600,-1,-1
1721412697922343100,83,0,641.374805,-59.605664,-82.487988,15.13916,48.647461,112.258301,1721412697.8709,87,1,611.34873,-32.258496,-112.402441,-179.802246,-15.490723,128.781738,1721412697.8709,85,2,424.718262,-89.966602,-98.784668,-137.043457,56.030273,170.310059,1721412697.8709,86,3,456.976758,-108.607324,-122.671582,179.494629,85.495605,-50.339355,1721412697.8709,0,0,1721412697875454400,4798,1721412715730,left,acc,-2.5450363159179688,-8.911218643188477,3.268085241317749,1721412704852,right,acc,2.494758129119873,-0.950498104095459,9.57201862335205,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412697902615200,-1,-1
1721412697956281400,83,0,641.151562,-59.717285,-82.487988,15.05127,48.691406,112.214355,1721412697.904,87,1,611.125488,-32.258496,-112.402441,-179.890137,-15.556641,128.759766,1721412697.904,85,2,424.718262,-89.408496,-98.896289,-137.504883,55.634766,169.519043,1721412697.904,86,3,456.753516,-109.16543,-123.341309,179.868164,84.638672,-50.009766,1721412697.904,0,0,-1,-1,1721412715753,left,gyro,0.0012217304902151227,0.009773843921720982,0.00366519158706069,1721412704891,right,gyro,0.10262536257505417,0.08674286305904388,-0.06352998316287994,-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412697951347400,-1,-1
1721412697990389900,83,0,641.263184,-59.047559,-83.046094,14.985352,48.845215,111.994629,1721412697.937,87,1,611.125488,-31.923633,-112.625684,-179.868164,-15.578613,128.891602,1721412697.937,85,2,424.718262,-88.850391,-99.00791,-137.570801,55.480957,169.189453,1721412697.937,87,3,456.865137,-108.942187,-124.011035,-179.934082,84.396973,-50.053711,1721412697.937,0,0,1721412697942344800,4799,1721412715793,left,acc,-2.5043349266052246,-9.011775016784668,3.1866824626922607,1721412704932,right,acc,2.47560453414917,-1.2258312702178955,9.512163162231445,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412697972380300,-1,-1
1721412698024005500,83,0,641.374805,-58.489453,-83.492578,15.073242,48.867188,111.994629,1721412697.9701,87,1,611.571973,-31.812012,-112.960547,-179.868164,-15.556641,128.935547,1721412697.9701,85,2,425.053125,-88.850391,-98.784668,-137.614746,55.568848,169.035645,1721412697.9701,86,3,457.088379,-108.384082,-124.345898,177.912598,84.375,-52.36084,1721412697.9701,0,0,-1,-1,1721412715813,left,gyro,0.009773843921720982,0.012217304669320583,0.009773843921720982,1721412704954,right,gyro,0.08307767659425735,0.1258382350206375,-0.0757472887635231,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412698021072700,-1,-1
1721412698058064500,83,0,640.92832,-58.15459,-83.71582,15.117188,48.88916,112.126465,1721412698.0069,87,1,611.460352,-31.700391,-113.183789,-179.890137,-15.622559,128.935547,1721412698.0069,85,2,424.941504,-89.185254,-98.784668,-137.878418,55.59082,168.859863,1721412698.0069,86,3,457.2,-108.607324,-124.234277,176.022949,84.243164,-54.18457,1721412698.0069,0,0,1721412698009016200,4800,1721412715852,left,gyro,-0.019547687843441963,-0.013439035043120384,0.01466076634824276,1721412704994,right,gyro,0.16737708449363708,0.11362093687057495,-0.07208210229873657,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412698046068100,-1,-1
1721412698092129500,83,0,640.146973,-57.261621,-84.72041,15.073242,49.042969,111.994629,1721412698.0399,87,1,610.679004,-30.919043,-113.965137,-179.780273,-15.776367,129.177246,1721412698.0399,85,2,424.941504,-88.73877,-99.00791,-138.120117,55.568848,168.793945,1721412698.0399,86,3,457.646484,-107.491113,-125.015625,175.935059,83.935547,-54.448242,1721412698.0399,0,0,-1,-1,1721412715896,left,acc,-2.6455929279327393,-8.954314231872559,3.2178070545196533,1721412705034,right,acc,2.099714994430542,-0.5219359993934631,9.57441234588623,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412698070070600,-1,-1
1721412698125824700,83,0,640.258594,-57.038379,-85.055273,15.05127,48.999023,111.884766,1721412698.073,87,1,611.237109,-30.360937,-114.634863,-179.626465,-15.710449,129.287109,1721412698.073,85,2,425.722852,-87.957422,-98.784668,-139.394531,55.942383,170.112305,1721412698.073,86,3,457.646484,-105.481934,-126.913184,177.583008,83.474121,-52.734375,1721412698.073,0,0,1721412698076009200,4801,1721412715931,left,acc,-2.5665841102600098,-9.050082206726074,3.292027235031128,1721412705071,right,acc,2.3367409706115723,-0.7924807667732239,9.198522567749023,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412698119835600,-1,-1
1721412698159897800,83,0,640.146973,-57.373242,-84.943652,15.05127,48.955078,111.950684,1721412698.1097,87,1,611.013867,-30.919043,-114.3,-179.758301,-15.644531,129.155273,1721412698.1097,85,2,426.057715,-88.180664,-97.780078,-140.361328,55.964355,170.222168,1721412698.1097,86,3,456.641895,-111.509473,-124.45752,178.26416,83.518066,-50.29541,1721412698.1097,0,0,-1,-1,1721412715952,left,gyro,-0.00733038317412138,-0.00855211354792118,0.010995574295520782,1721412705092,right,gyro,-0.11484266817569733,0.1062905490398407,-0.04642575979232788,-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412698139830100,-1,-1
1721412698193961400,83,0,639.812109,-57.261621,-85.278516,15.05127,49.020996,111.950684,1721412698.1428,87,1,610.455762,-31.142285,-114.188379,-179.846191,-15.666504,129.199219,1721412698.1428,85,2,425.61123,-88.069043,-97.445215,-140.603027,55.964355,169.760742,1721412698.1428,86,3,455.972168,-112.514062,-124.569141,176.176758,83.276367,-52.404785,1721412698.1428,0,0,1721412698142831500,4802,1721412715995,left,gyro,-0.012217304669320583,-0.009773843921720982,0.00733038317412138,1721412705134,right,gyro,0.042760565876960754,0.14782938361167908,-0.06963863968849182,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412698188825200,-1,-1
1721412698227694300,83,0,640.035352,-56.703516,-85.390137,15.095215,48.977051,111.84082,1721412698.1759,87,1,611.013867,-30.472559,-114.188379,-179.67041,-15.578613,129.243164,1721412698.1759,85,2,425.276367,-87.73418,-96.99873,-140.625,56.140137,169.519043,1721412698.1759,86,3,456.083789,-110.281641,-124.45752,172.089844,83.210449,-57.32666,1721412698.1759,0,0,-1,-1,1721412716031,left,acc,-2.542642116546631,-8.959102630615234,3.2321722507476807,1721412705152,right,gyro,0.09285151958465576,0.11850785464048386,-0.012217304669320583,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412698213632300,-1,-1
1721412698261634000,83,0,640.370215,-57.484863,-84.832031,15.161133,48.779297,112.038574,1721412698.209,87,1,611.571973,-30.695801,-113.741895,-179.648438,-15.46875,128.95752,1721412698.209,85,2,424.941504,-88.069043,-95.88252,-140.932617,56.557617,169.387207,1721412698.209,86,3,455.972168,-109.277051,-123.341309,167.958984,83.29834,-61.721191,1721412698.209,0,0,1721412698209629400,4803,1721412716052,left,gyro,0.0024434609804302454,-0.0024434609804302454,0.006108652334660292,1721412705193,right,gyro,-0.06719517707824707,0.08429940044879913,-0.010995574295520782,-1,25.69,-1,-1,-1,-1,12.0,0,0,0,0,0,0,0,1721412698238699200,-1,-1
1721412698295705400,83,0,640.258594,-58.15459,-84.608789,15.073242,48.757324,112.060547,1721412698.242,87,1,610.790625,-31.700391,-113.741895,-179.934082,-15.578613,129.001465,1721412698.242,85,2,424.606641,-88.627148,-95.88252,-141.394043,56.66748,169.101562,1721412698.242,86,3,455.525684,-107.825977,-123.564551,167.01416,82.990723,-62.995605,1721412698.242,0,0,-1,-1,1721412716095,left,acc,-2.631227731704712,-9.028534889221191,3.251325845718384,1721412705232,right,gyro,-0.11362093687057495,0.08918632566928864,-0.028099801391363144,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412698283658400,-1,-1
1721412698329406400,83,0,640.146973,-58.042969,-84.497168,14.941406,48.757324,111.906738,1721412698.2788,87,1,610.455762,-31.58877,-113.518652,-180.0,-15.534668,129.199219,1721412698.2788,85,2,423.936914,-89.185254,-96.440625,-141.04248,56.733398,168.596191,1721412698.2788,86,3,455.414062,-109.835156,-123.899414,160.3125,82.111816,-69.741211,1721412698.2788,0,0,1721412698275652200,4804,1721412716113,left,gyro,-0.004886921960860491,0.0024434609804302454,0.00855211354792118,1721412705251,right,gyro,-0.02321287989616394,0.06719517707824707,-0.0354301854968071,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412698308362700,-1,-1
1721412698363407700,83,0,640.146973,-58.15459,-84.273926,14.985352,48.691406,111.950684,1721412698.3119,87,1,610.679004,-31.58877,-113.072168,-179.978027,-15.46875,129.089355,1721412698.3119,85,2,424.160156,-89.073633,-96.329004,-139.196777,56.887207,169.980469,1721412698.3119,86,3,456.083789,-114.3,-122.336719,151.743164,81.474609,-76.772461,1721412698.3119,0,0,1721412698342347200,4805,1721412716172,left,acc,-2.652775526046753,-8.978256225585938,3.3279404640197754,1721412705291,right,gyro,0.2528982162475586,0.05009094998240471,0.01710422709584236,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412698357362600,-1,-1
1721412698397454000,83,0,639.812109,-58.712695,-84.162305,14.963379,48.735352,112.016602,1721412698.3449,86,1,610.23252,-32.593359,-112.067578,179.736328,-15.490723,129.04541,1721412698.3449,85,2,423.825293,-88.403906,-98.114941,-137.702637,56.645508,172.463379,1721412698.3449,86,3,456.418652,-114.523242,-124.234277,153.061523,80.375977,-73.981934,1721412698.3449,0,0,-1,-1,1721412716193,left,gyro,-0.004886921960860491,0.0024434609804302454,0.0,1721412705332,right,gyro,0.15393804013729095,0.02321287989616394,-0.0012217304902151227,-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412698381410800,-1,-1
1721412698431040700,83,0,639.700488,-58.824316,-84.273926,14.963379,48.757324,111.950684,1721412698.378,86,1,610.344141,-32.146875,-112.625684,179.758301,-15.644531,129.177246,1721412698.378,86,2,423.49043,-88.069043,-100.458984,-136.625977,56.315918,175.561523,1721412698.378,86,3,457.534863,-111.062988,-125.908594,156.708984,80.002441,-69.938965,1721412698.378,0,0,1721412698409033800,4806,1721412716232,left,acc,-2.693476915359497,-8.968679428100586,3.1747114658355713,1721412705371,right,acc,2.1140801906585693,-0.6248866319656372,9.560047149658203,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412698427040500,-1,-1
1721412698465113000,83,0,640.258594,-58.935937,-83.71582,15.095215,48.537598,112.038574,1721412698.4148,86,1,610.455762,-31.477148,-112.625684,179.890137,-15.666504,129.221191,1721412698.4148,86,2,423.49043,-89.073633,-101.01709,-136.472168,56.118164,176.132812,1721412698.4148,86,3,456.865137,-112.29082,-126.689941,151.523438,78.398438,-73.344727,1721412698.4148,0,0,-1,-1,1721412716273,left,acc,-2.5330653190612793,-8.973467826843262,3.308786630630493,1721412705391,right,gyro,0.00855211354792118,0.09407325088977814,-0.025656340643763542,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412698451138200,-1,-1
