Pedal 1 Pressure,Pedal 2 Pressure,Pedal 3 Pressure,Pedal 4 Pressure,Pedal 6 Pressure,Pedal 7 Pressure,Pedal 1 Pressed,Pedal 2 Pressed,Pedal 3 Pressed,Pedal 4 Pressed,Pedal 5 Pressesd,Pedal 6 Pressed,Pedal 7 Pressed,Computer Time,timestamp
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412664623916600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412664647968800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412664672545800
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412664697439700
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412664717477300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412664742620000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412664766554900
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412664791580700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412664816024100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412664841093100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412664865122700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412664886053600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412664910052100
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412664935157900
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412664959682600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412664983681600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665008681000
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665029222300
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665053781700
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665077893600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665102842500
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665127780600
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665152295200
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665172331200
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665197325600
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665221325200
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665246521300
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665271120200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665295076500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665320092500
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665340131800
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665364966000
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665389870200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665413870300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665438924500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665463477900
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665483934000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665508496200
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665532498000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665557080100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665582253400
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665606235000
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665627244000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665651828700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665676809900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665700823400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665725744800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665749760400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665770353200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665795361500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665819355300
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665844362500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665868948900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665893830500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665917791100
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665938225900
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665962840800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412665988033300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666012068900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666037107100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666061698700
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666082096800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666106228100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666131260000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666155521400
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666180082700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666205058700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666225065100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666250199600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666273802700
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666298770900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666323753500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666347763400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666372384200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666393364100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666417375400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666442385500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666466677400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666491660800
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666516090900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666536092000
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666560693200
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666585709300
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666609709700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666635078100
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666659651400
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666679671700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666704053200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666729049300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666753935100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666777901900
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666802911700
-1,25.69,-1,-1,-1,-1,12.0,0,0,0,0,0,0,0,1721412666826923000
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666847927900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666872534900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666896522100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666920907900
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666945954100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666970214500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412666991216400
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667015191500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667040424400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667065268500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667089181200
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667114177400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667134194300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667158991900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667184104500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667208083100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667233100400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667257708700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667278046500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667302064000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667327067800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667351129000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667376215100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667400238000
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667425214700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667445485600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667470071800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667495056600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667519071600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667544088400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667568245600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667589364300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667613346100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667638405900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667663203900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667687138500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667711451800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667732473400
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667756993900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667781008400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667805990500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667830393700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667855001800
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667880234600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667900256600
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667924677000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667949712600
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667974325800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412667998328500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668023119100
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668043909800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668068481500
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668092731400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668117795300
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668141810200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668165999300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668187018800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668211998900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668236159700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668260730000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668284761700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668309590300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668330640500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668355388200
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668379368200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668404368700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668428789600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668453390400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668477499900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668498428300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668522420600
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668547777600
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668572604300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668596630700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668621713800
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668641801800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668666532500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668691419300
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668715421100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668740466400
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668764083700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668785085700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668809361700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668833822500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668858527000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668883069400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668908199100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668932173100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668952136100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412668977670100
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669001779200
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669027057300
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669051302500
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669075958400
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669095856000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669120887000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669145895200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669170500600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669194486800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669219469200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669239596000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669264200900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669289191800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669313202200
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669338203600
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669362785300
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669382788100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669407785700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669431796300
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669456354600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669481519300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669505519700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669530543000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669551156000
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669575966200
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669599983200
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669624890600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669649050800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669673685800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669694684300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669719003000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669744033200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669767595700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669792595900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669817624400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669837620100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669862203100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669887214300
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669911203800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669936217700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412669960947800
-1,25.9,-1,-1,-1,-1,12.0,0,0,0,0,0,0,0,1721412669984931400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670005916600
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670029932500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670055063000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670079349800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670104268500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670128270100
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670149344300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670174039500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670198449900
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670222429700
-1,25.9,-1,-1,-1,-1,12.0,0,0,0,0,0,0,0,1721412670247433200
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670272271400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670292296200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670316478400
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670341827800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670366008200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670391007100
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670414974300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670436026200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670460596500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670484592200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670509572700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670534154200
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670558710100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670582711100
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670603807000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670627816300
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670652860100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670677755100
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670701750900
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670725918100
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670746959700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670771111200
-1,25.69,-1,-1,-1,-1,12.0,0,0,0,0,0,0,0,1721412670796111900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670821111500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670845147300
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670870196900
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670890446200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670914694000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670939712000
-1,25.9,-1,-1,-1,-1,12.0,0,0,0,0,0,0,0,1721412670964108900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412670988437200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671013421100
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671037420900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671058282100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671083176000
-1,25.69,-1,-1,-1,-1,12.0,0,0,0,0,0,0,0,1721412671107211500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671132195300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671156312100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671180640100
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671201623100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671226058600
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671251093100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671275612700
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671299612100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671324085300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671345129900
-1,25.9,-1,-1,-1,-1,12.0,0,0,0,0,0,0,0,1721412671369663700
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671394061600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671418967300
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671443040300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671467601200
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671488581300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671512603200
-1,25.69,-1,-1,-1,-1,12.0,0,0,0,0,0,0,0,1721412671537599000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671562123500
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671586108400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671611115100
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671636115700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671656659900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671680669500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671705044300
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671730054400
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671754095900
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671779030800
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671800027000
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671824007400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671849078600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671873762000
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671897762100
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412671922762800
-1,25.9,-1,-1,-1,-1,12.0,0,0,0,0,0,0,0,1721412671942816600
