Pedal 1 Pressure,Pedal 2 Pressure,Pedal 3 Pressure,Pedal 4 Pressure,Pedal 6 Pressure,Pedal 7 Pressure,Pedal 1 Pressed,Pedal 2 Pressed,Pedal 3 Pressed,Pedal 4 Pressed,Pedal 5 Pressesd,Pedal 6 Pressed,Pedal 7 Pressed,Computer Time
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199376797702500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199376817216200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199376838215100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199376862215700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199376883252300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199376903295500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199376924838700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199376944833700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199376964832500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199376985834700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377005853500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377030357600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377051350100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377071352000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377092354700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377112869800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377132869500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377153873000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377173869600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377194904000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377220239900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377239942700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377260458000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377280456000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377301458800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377322009400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377342007500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377363007700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377383376900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377407381300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377427638900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377448642300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377468640800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377489641800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377509647100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377530787700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377550787700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377571788700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377595787100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377616970200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377636970300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377656971300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377678987600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377698014000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377718615700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377739651000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377759646600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377784616000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377804619400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377825163600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377846027300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377865717400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377886717000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377906745800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377927260000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377952267000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377972262900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199377993260600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378013784600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378033865000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378054868200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378074903200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378095901400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378116521600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378140466500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378161469300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378181505700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378202544100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378223077700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378243043100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378264050700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378284079400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378304023100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378328565000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378349531700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378369532800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378390534800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378411542000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378431746900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378451744000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378472744300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378492744100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378517258700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378538258300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378558258800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378579259100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378599825200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378619822000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378640049800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378661047900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378685092200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378706093000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378726117200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378747119000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378767122100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378788123300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378808130200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378828636000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378849636900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378873643300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378894636000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378914190000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378935190700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378955831500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378975831600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199378997073500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379017581500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379037580200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379062579700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379082579700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379102582900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379123140800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379144138500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379164136700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379185137100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379206149300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379225449400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379250354600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379271351900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379291352300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379312356600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379332888200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379352890800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379373869000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379393870200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379418385200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379439384300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379459383600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379480383700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379500387100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379520629900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379541629300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379561629900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379582634400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379606660800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379627178200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379648178600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379669185600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379689184800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379709181100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379729687200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379750688600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379770722000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379794687600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379816240600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379836234300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379856236600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379877267400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379897231900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379917741300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379938743700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379959205100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199379984063800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380004098500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380024718600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380044718300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380065718700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380085686000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380106687800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380126957600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380151936200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380171934300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380192970900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380213490300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380233531000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380254494700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380274533300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380294496500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380315002800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380340006600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380360036900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380381037200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380402016700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380421640400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380442607800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380462606100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380483608600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380503583800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380528090600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380548818800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380569998400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380589998400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380610000700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380630512000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380651510500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380671509300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380692509700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380717050700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380737045000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380758044300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380777986500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380799030900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380819451800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380839453800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380860455700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380884457000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380905521700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380926101800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380947189400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380967175000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199380987210400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381007228800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381027776400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381048877600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381072915400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381093877900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381114394700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381134399700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381155400500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381175393700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381196397200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381216903700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381236902700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381261902800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381281903600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381302907000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381322936400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381343822200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381363822700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381384845500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381404899900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381425474100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381449440700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381470478400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381490473800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381511469700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381532015500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381551981200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381572981300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381592981000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381613561000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381638602300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381658602900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381679566000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381700611300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381720130700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381741179200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381761165100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381782130200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381806130300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381826637600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381847638000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381867637700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381888653300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381908688500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381929279300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381949281200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381970242900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199381994242700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382014754700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382035756100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382056764300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382076793300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382096802000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382117417400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382138385400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382158383800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382183416400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382203453300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382223994800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382244996500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382264994800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382286007400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382306534900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382327118000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382347155400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382371118700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382392116400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382412157300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382433283600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382453247200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382474289500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382494284000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382514831700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382539839700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382559870300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382579860500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382600938700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382621468200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382641511900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382662480700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382682810100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382704463400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382727858000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382747857600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382768858300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382788864700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382809905100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382830491800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382850482800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382871483500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382891447300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382916020300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382937053800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382957055400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382978021300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199382998055300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383018566100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383039590300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383059600900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383080605600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383104610900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383125191900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383145190800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383166196400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383186189800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383207229600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383227702700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383247701000
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383272703700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383292738300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383313785900
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383334364400
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383354335800
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383375344300
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383395366700
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383415923500
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383435929200
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383460928600
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383480928100
-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720199383501969200
