server_time,trakstar_SensorID,trakstar_Status,trakstar_x,trakstar_y,trakstar_z,trakstar_azimuth,trakstar_elevation,trakstar_roll,trakstar_time,trakstar_SensorID,trakstar_Status,trakstar_x,trakstar_y,trakstar_z,trakstar_azimuth,trakstar_elevation,trakstar_roll,trakstar_time,trakstar_SensorID,trakstar_Status,trakstar_x,trakstar_y,trakstar_z,trakstar_azimuth,trakstar_elevation,trakstar_roll,trakstar_time,trakstar_SensorID,trakstar_Status,trakstar_x,trakstar_y,trakstar_z,trakstar_azimuth,trakstar_elevation,trakstar_roll,trakstar_time,video_time,video_id,3d_camera_time,3d_camera_frame_id,smartwatch_1_time,smartwatch_1_wrist_position,smartwatch_1_sensor_type,smartwatch_1_value_X_Axis,smartwatch_1_value_Y_Axis,smartwatch_1_value_Z_Axis,smartwatch_2_time,smartwatch_2_wrist_position,smartwatch_2_sensor_type,smartwatch_2_value_X_Axis,smartwatch_2_value_Y_Axis,smartwatch_2_value_Z_Axis,PDS_time,pedal_1,pedal_2,pedal_3,pedal_4,pedal_5,pedal_6,pedal_7,pedal_1_pressed,pedal_2_pressed,pedal_3_pressed,pedal_4_pressed,pedal_5_pressed,pedal_6_pressed,pedal_7_pressed
1720460587276089200,85,0,481.310156,-215.651953,-10.604004,159.741211,0.856934,-165.080566,1720460587.1224,86,1,537.79043,116.867285,151.134961,-173.671875,-14.128418,-66.027832,1720460587.1224,82,2,725.871973,77.799902,180.937793,-6.459961,13.930664,145.217285,1720460587.1224,83,3,544.152832,92.422266,95.547656,-149.260254,-24.499512,16.237793,1720460587.1224,1720460587221080100,./Data/longTest_SlongTest_T4_2024-07-08/obs/4024_1720460587221080100.png,0,0,1709124975016,right,acc,0.24420857429504395,-0.0933738648891449,9.768342971801758,1669386292990,right,gyro,0.0024434609804302454,0.0012217304902151227,-0.0012217304902151227,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460587271079800
1720460587310301900,86,0,478.408008,-198.908789,-24.110156,162.597656,-2.15332,-164.707031,1720460587.1408,86,1,537.79043,116.867285,151.02334,-173.671875,-14.128418,-66.049805,1720460587.1408,82,2,725.760352,78.134766,180.714551,-6.394043,13.952637,145.217285,1720460587.1408,83,3,544.264453,92.422266,95.770898,-149.238281,-24.433594,16.259766,1720460587.1408,0,0,0,0,1709124975056,right,acc,0.19393034279346466,-0.047884032130241394,9.794678688049316,1669386293032,right,gyro,-0.0012217304902151227,0.0,-0.0012217304902151227,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460587310301900
1720460587344299000,87,0,475.952344,-148.456055,-75.232617,170.881348,-13.952637,-165.19043,1720460587.1849,86,1,537.902051,116.867285,151.134961,-173.649902,-14.106445,-66.071777,1720460587.1849,82,2,726.876562,78.358008,180.937793,-6.37207,13.952637,145.283203,1720460587.1849,83,3,544.93418,92.757129,96.887109,-149.150391,-24.169922,16.281738,1720460587.1849,0,0,0,0,1709124975078,right,gyro,-0.0012217304902151227,0.0,0.0,1669386293069,right,acc,0.790086567401886,-0.5099649429321289,9.770736694335938,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460587351306000
1720460587378313800,87,0,476.287207,-123.564551,-98.896289,175.297852,-19.819336,-166.706543,1720460587.207,86,1,537.902051,116.755664,151.358203,-173.649902,-14.0625,-66.09375,1720460587.207,82,2,727.434668,78.692871,181.384277,-6.328125,13.886719,145.305176,1720460587.207,83,3,545.045801,93.203613,97.668457,-149.018555,-23.972168,16.281738,1720460587.207,1720460587311299700,./Data/longTest_SlongTest_T4_2024-07-08/obs/4026_1720460587311299700.png,0,0,1709124975097,right,acc,0.2992752194404602,-0.08858546614646912,9.75637149810791,1669386293071,right,gyro,0.0012217304902151227,0.0,-0.0012217304902151227,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460587372300400
1720460587411837800,89,0,482.203125,-103.137891,-122.001855,-179.692383,-25.510254,-168.640137,1720460587.2364,86,1,537.902051,116.420801,151.693066,-173.671875,-13.974609,-66.137695,1720460587.2364,82,2,727.65791,78.804492,182.72373,-6.240234,13.710938,145.349121,1720460587.2364,83,3,545.269043,93.426855,97.891699,-148.952637,-23.90625,16.303711,1720460587.2364,0,0,0,0,1709124975116,right,acc,0.2801215946674347,-0.10055647045373917,9.765948295593262,1669386293094,right,gyro,-0.0024434609804302454,0.0012217304902151227,-0.0012217304902151227,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460587392821500
1720460587445822200,88,0,497.271973,-66.972656,-171.115137,-167.958984,-34.16748,-172.463379,1720460587.2988,86,1,538.125293,115.974316,152.02793,-173.71582,-13.908691,-66.203613,1720460587.2988,82,2,727.546289,78.916113,183.72832,-6.174316,13.64502,145.393066,1720460587.2988,83,3,545.269043,93.203613,98.00332,-148.952637,-23.862305,16.21582,1720460587.2988,0,0,0,0,1709124975142,right,gyro,0.0,-0.00366519158706069,0.0,1669386293130,right,acc,0.7876923680305481,-0.5770025849342346,9.773131370544434,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460587433822400
1720460587479831100,88,0,495.597656,-72.776953,-163.30166,-169.672852,-33.266602,-172.045898,1720460587.2878,86,1,538.125293,115.974316,152.02793,-173.71582,-13.908691,-66.181641,1720460587.2878,82,2,727.65791,78.916113,183.839941,-6.196289,13.623047,145.393066,1720460587.2878,83,3,545.269043,93.203613,98.00332,-148.974609,-23.884277,16.259766,1720460587.2878,1720460587433822400,./Data/longTest_SlongTest_T4_2024-07-08/obs/4029_1720460587433822400.png,0,0,1709124975156,right,acc,0.24660277366638184,-0.028730420395731926,9.742006301879883,1669386293150,right,acc,0.790086567401886,-0.4908113479614258,9.751583099365234,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460587474848300
1720460587513354200,88,0,502.294922,-49.559766,-192.546387,-164.333496,-36.123047,-172.419434,1720460587.3282,86,1,538.236914,115.751074,152.251172,-173.759766,-13.886719,-66.225586,1720460587.3282,82,2,727.099805,78.804492,182.946973,-6.196289,13.73291,145.415039,1720460587.3282,83,3,545.045801,93.203613,98.114941,-148.864746,-23.730469,16.040039,1720460587.3282,0,0,0,0,1709124975140,right,acc,0.24899697303771973,-0.1149216815829277,9.80904483795166,1669386293151,right,gyro,0.0,0.0,-0.0012217304902151227,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460587499360500
1720460587547353800,88,0,517.810254,-45.987891,-205.271191,-166.35498,-35.859375,-169.16748,1720460587.376,86,1,538.125293,115.862695,152.474414,-173.71582,-13.842773,-66.269531,1720460587.376,82,2,727.099805,79.027734,182.388867,-6.174316,13.842773,145.480957,1720460587.376,83,3,544.487695,93.538477,98.449805,-148.623047,-23.554688,15.88623,1720460587.376,0,0,0,0,1709124975118,right,gyro,-0.0012217304902151227,0.0,0.0,1669386293192,right,gyro,-0.0024434609804302454,0.0012217304902151227,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460587560433300
1720460587581354800,88,0,530.869922,-61.614844,-207.16875,-170.15625,-35.81543,-166.816406,1720460587.4054,86,1,538.013672,115.862695,152.586035,-173.671875,-13.820801,-66.269531,1720460587.4054,82,2,726.876562,79.250977,182.388867,-6.130371,13.820801,145.480957,1720460587.4054,83,3,544.376074,93.538477,98.338184,-148.623047,-23.598633,15.864258,1720460587.4054,1720460587510353600,./Data/longTest_SlongTest_T4_2024-07-08/obs/4031_1720460587510353600.png,0,0,1709124975099,right,gyro,-0.0012217304902151227,-0.00366519158706069,0.0012217304902151227,1669386293212,right,gyro,0.0024434609804302454,0.0012217304902151227,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460587581354800
1720460587614883300,88,0,544.93418,-92.757129,-193.216113,-174.462891,-32.915039,-165.432129,1720460587.4495,86,1,537.678809,115.751074,153.03252,-173.649902,-13.776855,-66.335449,1720460587.4495,82,2,726.430078,78.804492,181.384277,-6.108398,13.886719,145.480957,1720460587.4495,83,3,544.264453,93.538477,98.338184,-148.623047,-23.642578,15.842285,1720460587.4495,0,0,0,0,1709124975076,right,acc,0.304063618183136,-0.12210428714752197,9.77791976928711,1669386293251,right,gyro,0.0012217304902151227,0.0012217304902151227,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460587600882300
1720460587648881700,89,0,545.492285,-111.509473,-181.384277,-176.945801,-27.575684,-163.78418,1720460587.4973,86,1,537.567187,115.639453,153.367383,-173.62793,-13.73291,-66.401367,1720460587.4973,82,2,725.537109,78.916113,179.709961,-6.064453,14.084473,145.546875,1720460587.4973,83,3,543.706348,93.315234,97.668457,-148.601074,-23.752441,15.688477,1720460587.4973,0,0,0,0,1709124975058,right,gyro,0.0,-0.00366519158706069,0.0,1669386293272,right,gyro,0.0,0.0024434609804302454,-0.0012217304902151227,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460587642880800
1720460587682892100,89,0,546.273633,-117.425391,-176.919434,-178.725586,-25.158691,-162.202148,1720460587.5193,86,1,537.343945,115.751074,153.479004,-173.605957,-13.710938,-66.445312,1720460587.5193,82,2,725.425488,78.916113,179.821582,-6.064453,14.084473,145.59082,1720460587.5193,83,3,543.036621,93.426855,97.110352,-148.557129,-23.796387,15.622559,1720460587.5193,1720460587632881100,./Data/longTest_SlongTest_T4_2024-07-08/obs/4034_1720460587632881100.png,0,0,1709124975042,right,gyro,-0.0024434609804302454,-0.0012217304902151227,0.0,1669386293293,right,gyro,0.0012217304902151227,-0.0012217304902151227,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460587662881400
1720460587716405300,89,0,547.501465,-120.327539,-175.468359,-179.626465,-24.257812,-161.608887,1720460587.5303,86,1,537.232324,115.862695,153.479004,-173.583984,-13.710938,-66.467285,1720460587.5303,82,2,725.313867,78.916113,179.821582,-6.086426,14.106445,145.59082,1720460587.5303,83,3,542.813379,93.538477,96.99873,-148.535156,-23.818359,15.600586,1720460587.5303,0,0,0,0,1709124975158,right,gyro,-0.0024434609804302454,0.0,0.0,1669386293330,right,acc,0.8164227604866028,-0.5363011956214905,9.691728591918945,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460587708418500
1720460587750408500,88,0,554.980078,-150.800098,-149.125781,173.95752,-19.665527,-160.378418,1720460587.5855,86,1,536.897461,116.085938,153.03252,-173.605957,-13.820801,-66.401367,1720460587.5855,82,2,725.425488,78.134766,179.709961,-6.196289,14.128418,145.568848,1720460587.5855,83,3,542.590137,93.203613,96.887109,-148.64502,-23.928223,15.622559,1720460587.5855,0,0,0,0,1709124975197,right,acc,0.272938996553421,-0.09576806426048279,9.773131370544434,1669386293352,right,gyro,-0.0012217304902151227,0.0024434609804302454,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460587749408900
1720460587784413500,88,0,555.091699,-169.775684,-131.154785,171.254883,-17.160645,-160.927734,1720460587.6038,86,1,536.78584,116.085938,152.920898,-173.605957,-13.820801,-66.379395,1720460587.6038,82,2,725.313867,77.799902,179.375098,-6.218262,14.172363,145.568848,1720460587.6038,83,3,542.478516,92.86875,96.887109,-148.710938,-23.972168,15.622559,1720460587.6038,1720460587710404900,./Data/longTest_SlongTest_T4_2024-07-08/obs/4036_1720460587710404900.png,0,0,1709124975216,right,acc,0.2513911724090576,-0.12449848651885986,9.821015357971191,1669386293392,right,acc,0.7781155705451965,-0.545877993106842,9.744400978088379,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460587769422000
1720460587817941600,86,0,535.446387,-213.196289,-77.688281,165.52002,-7.009277,-161.872559,1720460587.6737,86,1,536.897461,116.197559,152.920898,-173.649902,-13.842773,-66.313477,1720460587.6737,82,2,725.64873,76.348828,179.263477,-6.437988,14.238281,145.50293,1720460587.6737,83,3,542.143652,92.422266,95.994141,-148.930664,-24.279785,15.754395,1720460587.6737,0,0,0,0,1709124975236,right,acc,0.3064578175544739,-0.031124621629714966,9.81143856048584,1669386293413,right,gyro,-0.0012217304902151227,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460587810942500
1720460587851940600,86,0,530.311816,-215.540332,-72.888574,164.245605,-5.559082,-161.630859,1720460587.6994,86,1,536.897461,116.30918,152.697656,-173.649902,-13.886719,-66.247559,1720460587.6994,82,2,725.871973,76.237207,179.709961,-6.481934,14.194336,145.415039,1720460587.6994,83,3,542.366895,92.199023,95.770898,-149.018555,-24.367676,15.88623,1720460587.6994,0,0,0,0,1709124975259,right,gyro,0.0,-0.0024434609804302454,0.0012217304902151227,1669386293452,right,acc,0.790086567401886,-0.5195417404174805,9.794678688049316,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460587850940500
1720460587885978700,86,0,526.516699,-216.991406,-67.754004,163.125,-4.658203,-161.608887,1720460587.7178,86,1,537.009082,116.532422,152.474414,-173.62793,-13.930664,-66.225586,1720460587.7178,82,2,725.983594,76.57207,179.933203,-6.437988,14.172363,145.393066,1720460587.7178,83,3,542.701758,92.310645,95.659277,-149.040527,-24.389648,15.952148,1720460587.7178,1720460587831940600,./Data/longTest_SlongTest_T4_2024-07-08/obs/4039_1720460587831940600.png,0,0,1709124975279,right,gyro,0.0,0.0,0.0,1669386293472,right,gyro,0.00366519158706069,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460587875983400
1720460587919517100,86,0,514.015137,-223.688672,-44.425195,159.433594,-2.438965,-163.015137,1720460587.7619,86,1,537.455566,117.090527,151.916309,-173.562012,-14.040527,-66.159668,1720460587.7619,82,2,726.318457,77.130176,180.044824,-6.37207,14.150391,145.415039,1720460587.7619,83,3,543.259863,92.757129,95.324414,-149.040527,-24.455566,16.083984,1720460587.7619,0,0,0,0,1709124975301,right,gyro,-0.0012217304902151227,-0.0024434609804302454,0.0,1669386293492,right,gyro,0.0,0.0,-0.0012217304902151227,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460587916522200
1720460587953514700,85,0,497.830078,-232.953223,-10.827246,157.192383,1.911621,-165.102539,1720460587.8023,86,1,537.902051,116.867285,151.581445,-173.649902,-14.128418,-66.115723,1720460587.8023,82,2,726.318457,77.241797,180.268066,-6.37207,14.106445,145.393066,1720460587.8023,83,3,543.371484,92.86875,95.324414,-149.0625,-24.433594,16.21582,1720460587.8023,0,0,0,0,1709124975318,right,gyro,0.0,-0.0012217304902151227,0.0,1669386293529,right,acc,0.7733271718025208,-0.5339069962501526,9.727641105651855,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460587957516400
1720460587987522400,86,0,504.862207,-230.162695,-24.668262,157.719727,-0.043945,-164.355469,1720460587.7839,86,1,537.79043,117.090527,151.693066,-173.583984,-14.106445,-66.137695,1720460587.7839,82,2,726.430078,77.241797,180.156445,-6.37207,14.128418,145.415039,1720460587.7839,83,3,543.259863,92.86875,95.324414,-149.040527,-24.455566,16.149902,1720460587.7839,1720460587907516800,./Data/longTest_SlongTest_T4_2024-07-08/obs/4041_1720460587907516800.png,0,0,1709124975356,right,acc,0.24899697303771973,-0.07900865375995636,9.80904483795166,1669386293570,right,acc,0.8834604024887085,-0.5889736413955688,9.744400978088379,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460587978526500
1720460588021052700,86,0,479.859082,-202.369043,-18.975586,162.092285,-0.681152,-164.443359,1720460587.8684,86,1,538.460156,116.978906,151.246582,-173.671875,-14.194336,-66.049805,1720460587.8684,82,2,726.65332,77.465039,180.491309,-6.328125,14.0625,145.371094,1720460587.8684,83,3,543.92959,92.757129,95.770898,-149.128418,-24.367676,16.237793,1720460587.8684,0,0,0,0,1709124975379,right,gyro,0.0,-0.0012217304902151227,0.0012217304902151227,1669386293592,right,gyro,-0.004886921960860491,0.0024434609804302454,-0.0012217304902151227,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460588044052700
1720460588055053400,86,0,477.403418,-174.687012,-45.87627,166.442871,-6.855469,-164.267578,1720460587.8942,86,1,538.571777,116.978906,151.358203,-173.671875,-14.172363,-66.071777,1720460587.8942,82,2,726.764941,77.465039,180.60293,-6.37207,14.040527,145.327148,1720460587.8942,83,3,544.152832,92.980371,95.994141,-149.0625,-24.301758,16.21582,1720460587.8942,1720460587997051600,./Data/longTest_SlongTest_T4_2024-07-08/obs/4043_1720460587997051600.png,0,0,1709124975397,right,acc,0.22744916379451752,-0.14365209639072418,9.792284965515137,1669386293610,right,acc,0.8188169598579407,-0.5219359993934631,9.792284965515137,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460588019050800
1720460588089574600,87,0,475.61748,-153.03252,-67.30752,169.73877,-11.99707,-164.992676,1720460587.9125,86,1,538.571777,116.978906,151.358203,-173.671875,-14.150391,-66.071777,1720460587.9125,82,2,726.876562,77.465039,180.60293,-6.37207,14.040527,145.305176,1720460587.9125,83,3,544.376074,93.091992,96.217383,-149.018555,-24.257812,16.21582,1720460587.9125,0,0,0,0,1709124975416,right,acc,0.24660277366638184,-0.040701430290937424,9.742006301879883,1669386293612,right,gyro,0.0012217304902151227,0.0,-0.0012217304902151227,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460588085065100
1720460588123590400,89,0,482.76123,-103.249512,-123.118066,-179.406738,-26.103516,-168.815918,1720460587.9713,86,1,538.460156,117.090527,151.581445,-173.583984,-14.084473,-66.115723,1720460587.9713,82,2,727.434668,77.799902,181.272656,-6.328125,13.974609,145.327148,1720460587.9713,83,3,545.157422,92.645508,97.556836,-149.128418,-23.972168,16.391602,1720460587.9713,0,0,0,0,1709124975445,right,gyro,0.0012217304902151227,-0.0024434609804302454,0.0,1669386293591,right,acc,0.751779317855835,-0.5195417404174805,9.749189376831055,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460588125589400
1720460588157597000,88,0,490.351465,-85.166895,-143.544727,-173.562012,-30.124512,-170.81543,1720460588.0007,86,1,538.348535,116.867285,151.693066,-173.583984,-14.040527,-66.159668,1720460588.0007,82,2,727.434668,77.911523,181.495898,-6.306152,13.908691,145.371094,1720460588.0007,83,3,545.269043,92.310645,97.891699,-149.128418,-23.90625,16.347656,1720460588.0007,0,0,0,0,1709124975460,right,gyro,-0.0012217304902151227,0.0,0.0,1669386293570,right,gyro,-0.0012217304902151227,0.0,-0.0024434609804302454,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460588146599500
1720460588191065300,88,0,492.360645,-81.371777,-148.790918,-172.265625,-30.893555,-171.188965,1720460588.0081,86,1,538.348535,116.867285,151.693066,-173.583984,-14.040527,-66.159668,1720460588.0081,82,2,727.434668,78.023145,181.495898,-6.306152,13.908691,145.371094,1720460588.0081,83,3,545.269043,92.310645,98.00332,-149.128418,-23.884277,16.325684,1720460588.0081,1720460588116581200,./Data/longTest_SlongTest_T4_2024-07-08/obs/4046_1720460588116581200.png,0,0,1709124975498,right,acc,0.2777273952960968,-0.1628057211637497,9.813833236694336,1669386293652,right,acc,0.7972691655158997,-0.5315127968788147,9.670180320739746,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460588187487000
1720460588225057700,88,0,502.853027,-41.969531,-198.462305,-163.806152,-36.606445,-172.089844,1720460588.0706,86,1,538.236914,116.420801,151.916309,-173.583984,-13.974609,-66.269531,1720460588.0706,82,2,727.881152,79.250977,180.714551,-6.130371,13.974609,145.349121,1720460588.0706,83,3,545.603906,92.533887,98.114941,-148.886719,-23.708496,15.930176,1720460588.0706,0,0,0,0,1709124975519,right,gyro,-0.0012217304902151227,-0.0012217304902151227,0.0,1669386293695,right,acc,0.8140285611152649,-0.6009446382522583,9.785101890563965,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460588232067200
1720460588259288800,88,0,508.992187,-41.523047,-202.815527,-164.816895,-36.650391,-170.771484,1720460588.0889,86,1,538.236914,116.30918,152.139551,-173.605957,-13.930664,-66.291504,1720460588.0889,82,2,727.769531,79.250977,180.60293,-6.108398,14.018555,145.393066,1720460588.0889,83,3,545.603906,92.645508,98.226562,-148.842773,-23.664551,15.820312,1720460588.0889,1720460588197052200,./Data/longTest_SlongTest_T4_2024-07-08/obs/4048_1720460588197052200.png,0,0,1709124975538,right,acc,0.22026655077934265,-0.12210428714752197,9.763554573059082,1669386293714,right,acc,0.7805097699165344,-0.5889736413955688,9.703699111938477,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460588252279700
1720460588292806800,88,0,513.903516,-45.094922,-204.266602,-166.113281,-36.650391,-169.848633,1720460588.1,86,1,538.236914,116.197559,152.251172,-173.62793,-13.930664,-66.291504,1720460588.1,82,2,727.65791,79.250977,180.379687,-6.108398,14.018555,145.437012,1720460588.1,83,3,545.603906,92.645508,98.226562,-148.820801,-23.664551,15.776367,1720460588.1,0,0,0,0,1709124975557,right,acc,0.2801215946674347,-0.047884032130241394,9.794678688049316,1669386293736,right,acc,0.7852981686592102,-0.6248866319656372,9.742006301879883,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460588273278600
1720460588326801200,88,0,536.450977,-81.371777,-197.01123,-172.287598,-34.145508,-166.508789,1720460588.1587,86,1,538.125293,115.862695,152.697656,-173.671875,-13.864746,-66.335449,1720460588.1587,82,2,727.434668,79.58584,180.268066,-6.020508,14.0625,145.50293,1720460588.1587,83,3,544.822559,92.533887,98.114941,-148.776855,-23.708496,15.754395,1720460588.1587,0,0,0,0,1709124975580,right,gyro,0.0,-0.0012217304902151227,0.0,1669386293755,right,gyro,0.004886921960860491,0.0,-0.0012217304902151227,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460588334887200
1720460588360803700,88,0,538.906641,-86.952832,-195.336914,-172.792969,-33.068848,-166.003418,1720460588.1734,86,1,537.902051,115.751074,152.697656,-173.649902,-13.842773,-66.335449,1720460588.1734,82,2,727.434668,79.697461,180.268066,-6.020508,14.0625,145.50293,1720460588.1734,83,3,544.487695,92.645508,98.00332,-148.73291,-23.730469,15.732422,1720460588.1734,1720460588317803400,./Data/longTest_SlongTest_T4_2024-07-08/obs/4051_1720460588317803400.png,0,0,1709124975600,right,gyro,0.0024434609804302454,-0.0024434609804302454,0.0,1669386293774,right,gyro,-0.0012217304902151227,0.0012217304902151227,-0.0012217304902151227,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460588354801100
1720460588394332300,88,0,539.687988,-90.971191,-193.327734,-173.671875,-30.629883,-164.575195,1720460588.2065,86,1,537.567187,116.085938,152.920898,-173.583984,-13.776855,-66.357422,1720460588.2065,82,2,727.211426,79.920703,180.268066,-5.95459,14.084473,145.546875,1720460588.2065,83,3,543.371484,93.315234,98.00332,-148.557129,-23.686523,15.666504,1720460588.2065,0,0,0,0,1709124975637,right,acc,0.26575639843940735,-0.10295066982507706,9.832986831665039,1669386293816,right,gyro,-0.0012217304902151227,0.0012217304902151227,-0.0012217304902151227,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460588396329800
1720460588428329600,88,0,548.952539,-116.30918,-181.942383,179.824219,-26.191406,-161.850586,1720460588.258,86,1,537.232324,116.197559,152.920898,-173.562012,-13.776855,-66.379395,1720460588.258,82,2,726.541699,80.478809,180.044824,-5.866699,14.106445,145.568848,1720460588.258,83,3,542.925,93.426855,98.00332,-148.579102,-23.708496,15.644531,1720460588.258,0,0,0,0,1709124975657,right,acc,0.22744916379451752,-0.0694318488240242,9.787496566772461,1669386293836,right,gyro,0.0024434609804302454,0.0024434609804302454,-0.0012217304902151227,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460588420332400
1720460588462333100,88,0,558.886816,-155.488184,-148.679297,174.660645,-20.632324,-162.070312,1720460588.3021,86,1,537.009082,115.974316,152.586035,-173.605957,-13.842773,-66.335449,1720460588.3021,82,2,726.095215,79.58584,179.821582,-6.020508,14.150391,145.546875,1720460588.3021,83,3,542.478516,93.426855,97.780078,-148.623047,-23.796387,15.622559,1720460588.3021,1720460588396329800,./Data/longTest_SlongTest_T4_2024-07-08/obs/4053_1720460588396329800.png,0,0,1709124975678,right,acc,0.2585737705230713,0.009576806798577309,9.78989028930664,1669386293875,right,acc,0.8092401623725891,-0.5482721924781799,9.732429504394531,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460588461335900
1720460588495859800,88,0,546.050391,-182.500488,-115.081348,170.991211,-13.623047,-161.30127,1720460588.3572,86,1,536.78584,116.197559,152.362793,-173.605957,-13.930664,-66.313477,1720460588.3572,82,2,726.65332,77.018555,178.705371,-6.437988,14.370117,145.415039,1720460588.3572,83,3,542.255273,93.203613,96.329004,-148.623047,-24.147949,15.512695,1720460588.3572,0,0,0,0,1709124975700,right,gyro,0.0,-0.0024434609804302454,0.0,1669386293898,right,gyro,0.0024434609804302454,0.0012217304902151227,0.0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460588482337000
1720460588529861400,88,0,541.697168,-188.974512,-108.049219,168.969727,-11.491699,-160.72998,1720460588.3792,86,1,536.78584,116.30918,152.362793,-173.605957,-13.930664,-66.291504,1720460588.3792,82,2,726.988184,76.460449,179.040234,-6.547852,14.326172,145.415039,1720460588.3792,83,3,542.143652,93.203613,95.994141,-148.666992,-24.23584,15.578613,1720460588.3792,1720460588480338700,./Data/longTest_SlongTest_T4_2024-07-08/obs/4055_1720460588480338700.png,0,0,1709124975719,right,gyro,-0.0012217304902151227,-0.0024434609804302454,0.0012217304902151227,1669386293934,right,acc,0.751779317855835,-0.47405192255973816,9.734824180603027,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460588526860100
1720460588563858700,88,0,539.353125,-195.113672,-102.02168,166.92627,-10.151367,-160.72998,1720460588.3976,86,1,536.78584,116.420801,152.362793,-173.583984,-13.930664,-66.291504,1720460588.3976,82,2,726.988184,76.237207,179.040234,-6.591797,14.326172,145.415039,1720460588.3976,83,3,542.143652,93.315234,95.770898,-148.710938,-24.301758,15.644531,1720460588.3976,0,0,0,0,1709124975759,right,gyro,0.0,-0.0024434609804302454,0.0012217304902151227,1669386293975,right,acc,0.7996633648872375,-0.6129156351089478,9.706093788146973,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460588563858700
1720460588597397300,88,0,502.964648,-44.760059,-197.792578,-164.069824,-36.716309,-172.155762,1720460583.6644,86,1,538.348535,116.197559,152.697656,-173.693848,-13.842773,-66.247559,1720460583.6644,82,2,727.992773,79.362598,181.384277,-6.086426,13.908691,145.305176,1720460583.6644,83,3,545.157422,94.208203,98.673047,-148.666992,-23.686523,16.21582,1720460583.6644,0,0,0,0,1709124975779,right,gyro,-0.0012217304902151227,-0.0012217304902151227,0.0,1669386293996,right,acc,0.790086567401886,-0.5578489899635315,9.758766174316406,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460588584884300
1720460588631396000,86,0,532.320996,-222.907324,-58.712695,161.652832,-4.746094,-162.817383,1720460588.4527,86,1,536.897461,116.644043,151.804688,-173.605957,-13.996582,-66.203613,1720460588.4527,82,2,726.206836,75.56748,179.486719,-6.70166,14.216309,145.371094,1720460588.4527,83,3,542.478516,92.980371,95.547656,-148.908691,-24.411621,15.842285,1720460588.4527,0,0,0,0,1709124975798,right,acc,0.1628057211637497,-0.08858546614646912,9.773131370544434,1669386294017,right,acc,0.8547300100326538,-0.5386953949928284,9.75397777557373,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460588629408900
