wrist_position,value_X_Axis,value_Y_Axis,value_Z_Axis,seq,seq_num,server_epoch_ms
left,0.0122173046693205,0.0207694191485643,-0.0036651915870606,seq,13781.0,1721412698431040700
left,-0.0048869219608604,0.0134390350431203,0.0012217304902151,seq,13782.0,1721412698456038700
left,-0.0232128798961639,-0.0012217304902151,-0.0061086523346602,seq,13783.0,1721412698467101600
left,-0.0048869219608604,0.0097738439217209,-0.0048869219608604,seq,13784.0,1721412698488037700
left,0.0268780700862407,0.0207694191485643,-0.0061086523346602,seq,13785.0,1721412698521839500
left,0.0122173046693205,0.0219911485910415,-0.0012217304902151,seq,13786.0,1721412698532855100
left,-0.0085521135479211,0.0122173046693205,0.0012217304902151,seq,13787.0,1721412698544776200
left,-0.0219911485910415,0.0146607663482427,-0.0048869219608604,seq,13788.0,1721412698571877900
left,0.0171042270958423,0.0122173046693205,-0.0085521135479211,seq,13789.0,1721412698584843500
left,0.0256563406437635,0.0207694191485643,-0.0073303831741213,seq,13790.0,1721412698605942100
left,0.0036651915870606,-0.0097738439217209,-0.0073303831741213,seq,13791.0,1721412698684296300
left,0.0158824957907199,0.0158824957907199,-0.0097738439217209,seq,13792.0,1721412698702402300
left,0.0366519130766391,0.0073303831741213,-0.0219911485910415,seq,13793.0,1721412698720074700
left,-0.0012217304902151,0.0036651915870606,-0.0183259565383195,seq,13794.0,1721412698738084800
left,0.0256563406437635,-0.0024434609804302,-0.0427605658769607,seq,13795.0,1721412698770072100
left,0.1050688251852989,-0.0085521135479211,-0.067195177078247,seq,13796.0,1721412698787039400
left,0.157603234052658,-0.0085521135479211,-0.1026253625750541,seq,13797.0,1721412698810669100
left,0.2272418737411499,-0.0171042270958423,-0.1295034289360046,seq,13798.0,1721412698832732800
left,0.2785545587539673,-0.0427605658769607,-0.1588249653577804,seq,13799.0,1721412698841680600
left,0.3090978264808655,-0.0134390350431203,-0.2125810980796814,seq,13800.0,1721412698852728400
left,0.4251621961593628,-0.0403171069920063,-0.2846632003784179,seq,13801.0,1721412698867729600
left,0.6133087277412415,-0.0183259565383195,-0.3298672437667846,seq,13802.0,1721412698888733000
left,0.7525860071182251,0.0207694191485643,-0.3824016451835632,seq,13803.0,1721412698918451900
left,0.8637634515762329,0.1099557429552078,-0.4838052690029144,seq,13804.0,1721412698935415700
left,0.8234463334083557,0.0280998013913631,-0.4703662395477295,seq,13805.0,1721412698945389500
left,0.95783668756485,0.1844813078641891,-0.5925393104553223,seq,13806.0,1721412698952386800
left,1.3341296911239624,0.2321287989616394,-0.8381071090698242,seq,13807.0,1721412698966453400
left,2.020742177963257,0.1685988008975982,-0.9395107626914978,seq,13808.0,1721412698981461700
left,2.9211575984954834,0.1844813078641891,-1.1374311447143557,seq,13809.0,1721412698997535000
left,3.578448534011841,0.1563815027475357,-1.312138557434082,seq,13810.0,1721412699013050100
left,4.46542501449585,0.3115412890911102,-1.3829989433288574,seq,13811.0,1721412699032055700
left,5.045746803283691,0.4361577928066253,-1.5454890727996826,seq,13812.0,1721412699047058900
left,5.227784633636475,0.5558874011039734,-1.577254056930542,seq,13813.0,1721412699071106000
left,4.928460597991943,0.5082398653030396,-1.3671164512634275,seq,13814.0,1721412699087111200
left,4.136779308319092,0.4337143301963806,-1.156978726387024,seq,13815.0,1721412699114771900
left,3.654195785522461,0.384845107793808,-1.0739010572433472,seq,13816.0,1721412699129826800
left,2.847853660583496,0.2687807083129883,-0.8723155856132507,seq,13817.0,1721412699152835600
left,2.5888469219207764,0.3872885704040527,-0.7745771408081055,seq,13818.0,1721412699176776900
left,2.4446825981140137,0.4092797040939331,-0.7391469478607178,seq,13819.0,1721412699194972700
left,2.0561723709106445,0.4373795092105865,-0.6414085030555725,seq,13820.0,1721412699212601300
left,1.490511178970337,0.3665191531181335,-0.5461135506629944,seq,13821.0,1721412699230583400
left,1.1227703094482422,0.3665191531181335,-0.4703662395477295,seq,13822.0,1721412699246634900
left,1.0054842233657837,0.4092797040939331,-0.4410447180271148,seq,13823.0,1721412699281640700
left,0.9419541954994202,0.3860668241977691,-0.4251621961593628,seq,13824.0,1721412699295638800
left,1.0482447147369385,0.3824016451835632,-0.4544837474822998,seq,13825.0,1721412699303704400
left,1.3536773920059204,0.4532620012760162,-0.5302310585975647,seq,13826.0,1721412699331340700
left,1.4697418212890625,0.4434881806373596,-0.5839871764183044,seq,13827.0,1721412699349307900
left,1.3158037662506104,0.3995058834552765,-0.5607742667198181,seq,13828.0,1721412699369317100
left,1.1374311447143557,0.3237585723400116,-0.4996877610683441,seq,13829.0,1721412699394441900
left,1.215621829032898,0.3457497358322143,-0.4740314185619354,seq,13830.0,1721412699409185400
left,1.1325441598892212,0.3274237811565399,-0.4276056587696075,seq,13831.0,1721412699431181200
left,0.9285151958465576,0.2174680233001709,-0.3054326176643371,seq,13832.0,1721412699449204000
left,0.9737191796302797,0.2186897546052932,-0.2247984111309051,seq,13833.0,1721412699485200600
left,1.29381263256073,0.2956587672233581,-0.2480112910270691,seq,13834.0,1721412699493251500
left,1.2583824396133425,0.2785545587539673,-0.2064724564552307,seq,13835.0,1721412699506233400
left,0.9724974632263184,0.2907718420028686,-0.1514945775270462,seq,13836.0,1721412699527997100
left,0.6230825781822205,0.221133217215538,-0.0378736443817615,seq,13837.0,1721412699550987000
left,0.5253441333770752,0.2064724564552307,0.0,seq,13838.0,1721412699577951600
left,0.626747727394104,0.2602286040782928,-0.0183259565383195,seq,13839.0,1721412699587980400
left,0.6120869517326355,0.2773328125476837,-0.0134390350431203,seq,13840.0,1721412699611693400
left,0.4801400899887085,0.271224170923233,0.0195476878434419,seq,13841.0,1721412699634762800
left,0.4031710624694824,0.2577851414680481,0.0403171069920063,seq,13842.0,1721412699648768500
left,0.4495968222618103,0.2687807083129883,0.0256563406437635,seq,13843.0,1721412699669694800
left,0.4923573732376098,0.261450320482254,0.0073303831741213,seq,13844.0,1721412699695814300
left,0.4276056587696075,0.2321287989616394,0.0403171069920063,seq,13845.0,1721412699711538400
left,0.3787364661693573,0.1942551434040069,0.0439822971820831,seq,13846.0,1721412699729544800
left,0.3897320330142975,0.1881465017795562,0.0317649915814399,seq,13847.0,1721412699763544100
left,0.4373795092105865,0.230907067656517,0.0317649915814399,seq,13848.0,1721412699779536700
left,0.2968805134296417,0.2223549485206604,0.0476474873721599,seq,13849.0,1721412699796654400
left,0.1991420686244964,0.2040289938449859,0.067195177078247,seq,13850.0,1721412699812260000
left,0.1539380401372909,0.221133217215538,0.0818559452891349,seq,13851.0,1721412699828318000
left,0.2247984111309051,0.2773328125476837,0.0525344125926494,seq,13852.0,1721412699852323800
left,0.3323107063770294,0.3408628106117248,0.0,seq,13853.0,1721412699870263200
left,0.3811798989772796,0.3775147199630737,-0.0439822971820831,seq,13854.0,1721412699927081800
left,0.3298672437667846,0.3775147199630737,-0.0280998013913631,seq,13855.0,1721412699937163800
left,0.2797762751579284,0.351858377456665,-0.0207694191485643,seq,13856.0,1721412699951118500
left,0.2736676335334778,0.3677408695220947,-0.0232128798961639,seq,13857.0,1721412699971120300
left,0.2895501255989074,0.384845107793808,-0.0366519130766391,seq,13858.0,1721412700006171000
left,0.3017674386501312,0.3836233615875244,-0.0171042270958423,seq,13859.0,1721412700015895800
left,0.251676470041275,0.3775147199630737,-0.0073303831741213,seq,13860.0,1721412700028976000
left,0.1881465017795562,0.3591887652873993,0.0183259565383195,seq,13861.0,1721412700036921100
left,0.221133217215538,0.3799581825733185,0.0012217304902151,seq,13862.0,1721412700064966900
left,0.2724458873271942,0.3909537494182586,-0.0195476878434419,seq,13863.0,1721412700078963200
left,0.2846632003784179,0.3860668241977691,-0.0354301854968071,seq,13864.0,1721412700102093300
left,0.2638937830924988,0.3775147199630737,-0.0354301854968071,seq,13865.0,1721412700120815000
left,0.304210901260376,0.4031710624694824,-0.0464257597923278,seq,13866.0,1721412700130749900
left,0.3921754956245422,0.4447098970413208,-0.0781907513737678,seq,13867.0,1721412700165737900
left,0.3323107063770294,0.4471533596515655,-0.0647517144680023,seq,13868.0,1721412700190775200
left,0.251676470041275,0.4361577928066253,-0.0390953756868839,seq,13869.0,1721412700202814600
left,0.2406809031963348,0.4495968222618103,-0.0244346093386411,seq,13870.0,1721412700220466300
left,0.2089159190654754,0.4227187633514404,-0.0122173046693205,seq,13871.0,1721412700233460000
left,0.1795943826436996,0.375071257352829,0.0,seq,13872.0,1721412700273397300
left,0.1197295859456062,0.3213151097297668,0.0354301854968071,seq,13873.0,1721412700303598100
left,-0.0232128798961639,0.2455678284168243,0.1014036312699318,seq,13874.0,1721412700316332300
left,-0.1038470938801765,0.1991420686244964,0.147829383611679,seq,13875.0,1721412700330340200
left,-0.1551597714424133,0.1759291887283325,0.1722639948129654,seq,13876.0,1721412700344285400
left,-0.130725160241127,0.1905899494886398,0.1612684279680252,seq,13877.0,1721412700363340600
left,-0.1844813078641891,0.1453859210014343,0.1857030391693115,seq,13878.0,1721412700387350200
left,-0.1844813078641891,0.1368338167667389,0.1918116807937622,seq,13879.0,1721412700399462200
left,-0.1380555480718612,0.1734857261180877,0.1905899494886398,seq,13880.0,1721412700415083100
left,-0.0452040284872055,0.1991420686244964,0.1600466966629028,seq,13881.0,1721412700435213200
left,0.0158824957907199,0.2101376503705978,0.1380555480718612,seq,13882.0,1721412700451161400
left,-0.0122173046693205,0.1991420686244964,0.1417207419872284,seq,13883.0,1721412700476083300
left,-0.051312681287527,0.1832595765590667,0.1429424732923507,seq,13884.0,1721412700488106200
left,-0.0659734457731247,0.1624901592731475,0.1539380401372909,seq,13885.0,1721412700522932500
left,0.0219911485910415,0.1857030391693115,0.1368338167667389,seq,13886.0,1721412700538931600
left,0.0488692186772823,0.1954768747091293,0.1270599663257599,seq,13887.0,1721412700561866700
left,-0.0073303831741213,0.1734857261180877,0.1453859210014343,seq,13888.0,1721412700570971000
left,-0.0891863256692886,0.130725160241127,0.1600466966629028,seq,13889.0,1721412700586868600
left,-0.1624901592731475,0.0940732508897781,0.1661553531885147,seq,13890.0,1721412700610914200
left,-0.1600466966629028,0.0977384373545646,0.167377084493637,seq,13891.0,1721412700635534500
left,-0.1502728462219238,0.090408056974411,0.1502728462219238,seq,13892.0,1721412700656517200
left,-0.2003637999296188,0.0525344125926494,0.1722639948129654,seq,13893.0,1721412700679518400
left,-0.2626720666885376,0.0439822971820831,0.1795943826436996,seq,13894.0,1721412700696633600
left,-0.2956587672233581,0.0268780700862407,0.1759291887283325,seq,13895.0,1721412700713300000
left,-0.2443460971117019,0.0256563406437635,0.1539380401372909,seq,13896.0,1721412700731295200
left,-0.2125810980796814,0.0464257597923278,0.1343903541564941,seq,13897.0,1721412700754355200
left,-0.2333505302667617,0.051312681287527,0.1111774742603302,seq,13898.0,1721412700779350600
left,-0.2565633952617645,0.0244346093386411,0.107512280344963,seq,13899.0,1721412700793366700
left,-0.2761110961437225,0.0146607663482427,0.1001818999648094,seq,13900.0,1721412700813076800
left,-0.2883284091949463,0.0256563406437635,0.0684169083833694,seq,13901.0,1721412700836066100
left,-0.1893682330846786,0.0500909499824047,0.0378736443817615,seq,13902.0,1721412700857081400
left,-0.1368338167667389,0.0623082555830478,0.0183259565383195,seq,13903.0,1721412700881071500
left,-0.167377084493637,0.0574213340878486,0.0061086523346602,seq,13904.0,1721412700893066900
left,-0.1918116807937622,0.0659734457731247,0.0109955742955207,seq,13905.0,1721412700916961200
left,-0.1857030391693115,0.0720821022987365,-0.0048869219608604,seq,13906.0,1721412700936969600
left,-0.1441642045974731,0.0830776765942573,-0.0061086523346602,seq,13907.0,1721412700965976400
left,-0.1429424732923507,0.0769690200686454,-0.0146607663482427,seq,13908.0,1721412700985953000
left,-0.167377084493637,0.0720821022987365,-0.0134390350431203,seq,13909.0,1721412701005123600
left,-0.1539380401372909,0.1062905490398407,-0.0268780700862407,seq,13910.0,1721412701022792700
left,-0.0745255574584007,0.1331686228513717,-0.0574213340878486,seq,13911.0,1721412701037790900
left,-0.0818559452891349,0.1527163088321685,-0.090408056974411,seq,13912.0,1721412701052790100
left,-0.2773328125476837,0.1014036312699318,-0.0134390350431203,seq,13913.0,1721412701084855700
left,-0.3811798989772796,0.1050688251852989,-0.0134390350431203,seq,13914.0,1721412701102904700
left,-0.3677408695220947,0.1771509200334549,-0.0696386396884918,seq,13915.0,1721412701121678100
left,-0.3640756905078888,0.1123992055654525,-0.0390953756868839,seq,13916.0,1721412701134674200
left,-0.5473352670669556,0.1930334120988845,0.0232128798961639,seq,13917.0,1721412701161619000
left,-0.4642575979232788,0.1820378452539444,0.0439822971820831,seq,13918.0,1721412701211794600
left,-0.3262020349502563,0.2492330223321914,0.0464257597923278,seq,13919.0,1721412701261430700
left,-0.2663372457027435,0.2834414839744568,-0.0024434609804302,seq,13920.0,1721412701286367400
left,-0.3127630054950714,0.2296853363513946,-0.0097738439217209,seq,13921.0,1721412701303554000
left,-0.2235766798257827,0.197920337319374,-0.0280998013913631,seq,13922.0,1721412701316294700
left,-0.2333505302667617,0.1148426681756973,-0.0329867228865623,seq,13923.0,1721412701325312200
left,-0.1734857261180877,0.0500909499824047,-0.0525344125926494,seq,13924.0,1721412701335270300
left,-0.1844813078641891,-0.0256563406437635,-0.0684169083833694,seq,13925.0,1721412701355240000
left,-0.3799581825733185,-0.1392772793769836,-0.051312681287527,seq,13926.0,1721412701379326600
left,-0.5998696684837341,-0.2785545587539673,-0.0207694191485643,seq,13927.0,1721412701400353700
left,-0.4361577928066253,-0.3237585723400116,-0.0733038261532783,seq,13928.0,1721412701408300300
left,-0.2247984111309051,-0.3078760802745819,-0.1343903541564941,seq,13929.0,1721412701423910900
left,-0.5803219676017761,-0.4593706727027893,-0.098960168659687,seq,13930.0,1721412701439919500
left,-1.1252137422561646,-0.6279694437980652,-0.0794124826788902,seq,13931.0,1721412701464919000
left,-1.2107349634170532,-0.6866125464439392,-0.1197295859456062,seq,13932.0,1721412701483965700
left,-1.0592403411865234,-0.5791002511978149,-0.2052507251501083,seq,13933.0,1721412701492965600
left,-1.2950342893600464,-0.6414085030555725,-0.1698205322027206,seq,13934.0,1721412701503030000
left,-1.6847662925720217,-0.911410927772522,-0.167377084493637,seq,13935.0,1721412701513711100
left,-1.852143406867981,-0.8491026759147644,-0.2443460971117019,seq,13936.0,1721412701548773200
left,-2.2174408435821533,-0.8234463334083557,-0.2333505302667617,seq,13937.0,1721412701562821900
left,-2.973691940307617,-0.996932089328766,-0.140499010682106,seq,13938.0,1721412701581821700
left,-3.297450542449951,-1.10444438457489,-0.0635299831628799,seq,13939.0,1721412701594826800
left,-3.0616567134857178,-1.0824532508850098,-0.0561996027827262,seq,13940.0,1721412701620553900
left,-2.676811456680298,-0.9089674949645996,-0.0757472887635231,seq,13941.0,1721412701643487000
left,-2.850297212600708,-0.8161159753799438,-0.0610865242779254,seq,13942.0,1721412701655483000
left,-3.679852247238159,-0.9993755221366882,0.0415388382971286,seq,13943.0,1721412701680499600
left,-4.012163162231445,-1.0824532508850098,0.0879645943641662,seq,13944.0,1721412701700593800
left,-3.918089628219605,-0.9627236127853394,0.067195177078247,seq,13945.0,1721412701715279900
left,-3.712838888168335,-0.827111542224884,0.1014036312699318,seq,13946.0,1721412701752351600
left,-3.874107360839844,-0.7806857824325562,0.1001818999648094,seq,13947.0,1721412701789323400
left,-4.168544292449951,-0.90408056974411,0.1954768747091293,seq,13948.0,1721412701798347700
left,-4.234518051147461,-0.9456194043159484,0.2345722615718841,seq,13949.0,1721412701804378900
left,-4.1160101890563965,-0.8026769161224365,0.2590068578720093,seq,13950.0,1721412701822091700
left,-3.7836992740631104,-0.6743952035903931,0.2822197377681732,seq,13951.0,1721412701839072700
left,-3.682295799255371,-0.6548475623130798,0.2919935882091522,seq,13952.0,1721412701878038900
left,-3.455053806304932,-0.6401867866516113,0.3860668241977691,seq,13953.0,1721412701897043300
left,-3.3512067794799805,-0.6291912198066711,0.4190535545349121,seq,13954.0,1721412701914761800
left,-3.1838295459747314,-0.6035348773002625,0.4996877610683441,seq,13955.0,1721412701935812600
left,-2.860071182250977,-0.5180137157440186,0.5546656250953674,seq,13956.0,1721412701955804000
left,-2.737898111343384,-0.3188716471195221,0.4862487316131592,seq,13957.0,1721412701965814800
left,-2.7818803787231445,-0.3090978264808655,0.5729916095733643,seq,13958.0,1721412701978876100
left,-2.7867672443389893,-0.3726277947425842,0.6609562039375305,seq,13959.0,1721412701994895700
left,-2.39214825630188,-0.3872885704040527,0.6866125464439392,seq,13960.0,1721412702016534100
left,-1.6187928915023804,-0.3249803185462951,0.6450737118721008,seq,13961.0,1721412702052597300
left,-1.1508700847625732,-0.2089159190654754,0.6475171446800232,seq,13962.0,1721412702066526000
left,-1.1056660413742063,-0.2040289938449859,0.7354817390441895,seq,13963.0,1721412702080542100
left,-1.281595230102539,-0.2357939779758453,0.7440338730812073,seq,13964.0,1721412702096555300
left,-1.080009698867798,-0.2040289938449859,0.7281513810157776,seq,13965.0,1721412702119325300
left,-0.4667010605335235,-0.1258382350206375,0.6792821288108826,seq,13966.0,1721412702156294300
left,-0.351858377456665,-0.1160643994808197,0.5729916095733643,seq,13967.0,1721412702181262000
left,-0.6951646208763123,-0.0879645943641662,0.646295428276062,seq,13968.0,1721412702203472400
left,-0.9822713136672974,-0.1612684279680252,0.7440338730812073,seq,13969.0,1721412702212413500
left,-0.8014551997184753,-0.140499010682106,0.5974262356758118,seq,13970.0,1721412702230072700
left,-0.4227187633514404,-0.1893682330846786,0.4801400899887085,seq,13971.0,1721412702281993400
left,-0.3591887652873993,-0.1295034289360046,0.4544837474822998,seq,13972.0,1721412702306145800
left,-0.5424483418464661,-0.2492330223321914,0.50335294008255,seq,13973.0,1721412702322808900
left,0.1771509200334549,-0.2553416788578033,0.6328563690185547,seq,13974.0,1721412702354468900
left,-0.7391469478607178,-0.0818559452891349,0.3433062732219696,seq,13975.0,1721412702374590100
left,-0.3188716471195221,-0.2186897546052932,0.4312708675861358,seq,13976.0,1721412702385549900
left,-0.3078760802745819,-0.107512280344963,0.3860668241977691,seq,13977.0,1721412702392577400
left,-0.4007275998592376,-0.0855211317539215,0.3090978264808655,seq,13978.0,1721412702402560800
left,-0.2028072625398636,-0.0916297882795333,0.2700024247169494,seq,13979.0,1721412702414578800
left,-0.0757472887635231,-0.0378736443817615,0.180816113948822,seq,13980.0,1721412702436291400
left,0.0684169083833694,-0.0171042270958423,0.1429424732923507,seq,13981.0,1721412702500321100
left,0.0256563406437635,-0.0659734457731247,0.1453859210014343,seq,13982.0,1721412702514300400
left,0.1123992055654525,-0.0244346093386411,0.0757472887635231,seq,13983.0,1721412702532102400
left,0.1563815027475357,-0.0305432621389627,0.0293215326964855,seq,13984.0,1721412702552044000
left,0.1270599663257599,-0.0525344125926494,0.0146607663482427,seq,13985.0,1721412702566038400
left,0.0879645943641662,-0.0598647929728031,0.0122173046693205,seq,13986.0,1721412702578113900
left,0.0097738439217209,-0.0342084541916847,-0.0085521135479211,seq,13987.0,1721412702596102200
left,-0.1001818999648094,-0.0500909499824047,0.0207694191485643,seq,13988.0,1721412702611149800
left,-0.1734857261180877,-0.0500909499824047,0.0024434609804302,seq,13989.0,1721412702620821200
left,-0.1246165111660957,-0.0317649915814399,-0.0195476878434419,seq,13990.0,1721412702638822500
left,-0.0061086523346602,-0.0122173046693205,-0.0085521135479211,seq,13991.0,1721412702660826200
left,-0.0916297882795333,0.0244346093386411,-0.0146607663482427,seq,13992.0,1721412702666831900
left,-0.251676470041275,-0.0696386396884918,0.0549778714776039,seq,13993.0,1721412702676759600
left,-0.2101376503705978,-0.0268780700862407,-0.0708603709936142,seq,13994.0,1721412702699820400
left,0.0623082555830478,-0.0708603709936142,0.0464257597923278,seq,13995.0,1721412702734600200
left,-0.0293215326964855,-0.1429424732923507,-0.0146607663482427,seq,13996.0,1721412702763544300
left,-0.2492330223321914,-0.0830776765942573,-0.0537561401724815,seq,13997.0,1721412702771605700
left,-0.3298672437667846,-0.1747074574232101,-0.0012217304902151,seq,13998.0,1721412702779613700
left,-0.0879645943641662,-0.107512280344963,-0.0916297882795333,seq,13999.0,1721412702803733900
left,-0.0794124826788902,-0.1356120854616165,-0.051312681287527,seq,14000.0,1721412702833345200
left,-0.2382374405860901,-0.1832595765590667,-0.0061086523346602,seq,14001.0,1721412702845268600
left,-0.167377084493637,-0.1502728462219238,-0.0354301854968071,seq,14002.0,1721412702875284400
left,-0.0134390350431203,-0.1502728462219238,-0.0256563406437635,seq,14003.0,1721412702884331100
left,-0.0574213340878486,-0.1490511149168014,-0.0061086523346602,seq,14004.0,1721412702899365000
left,-0.0720821022987365,-0.1563815027475357,0.0122173046693205,seq,14005.0,1721412702939126100
left,0.0024434609804302,-0.1221730485558509,-0.0171042270958423,seq,14006.0,1721412702963120700
left,-0.0024434609804302,-0.1050688251852989,-0.0109955742955207,seq,14007.0,1721412702990066100
left,-0.0940732508897781,-0.1099557429552078,0.0036651915870606,seq,14008.0,1721412703005233500
left,-0.0855211317539215,-0.1026253625750541,-0.0171042270958423,seq,14009.0,1721412703021785200
left,-0.0183259565383195,-0.0940732508897781,-0.0488692186772823,seq,14010.0,1721412703034863900
left,0.0097738439217209,-0.1197295859456062,-0.0488692186772823,seq,14011.0,1721412703052814800
left,-0.0781907513737678,-0.1282816976308822,-0.0488692186772823,seq,14012.0,1721412703067857000
left,-0.0952949747443199,-0.1246165111660957,-0.0610865242779254,seq,14013.0,1721412703100857600
left,-0.0439822971820831,-0.1343903541564941,-0.051312681287527,seq,14014.0,1721412703119715800
left,0.0,-0.1380555480718612,-0.0733038261532783,seq,14015.0,1721412703134727700
left,0.0867428630590438,-0.1026253625750541,-0.0598647929728031,seq,14016.0,1721412703144729400
left,0.0232128798961639,-0.0928515195846557,-0.0537561401724815,seq,14017.0,1721412703164691600
left,-0.0085521135479211,-0.090408056974411,-0.0317649915814399,seq,14018.0,1721412703178716300
left,-0.0085521135479211,-0.0708603709936142,-0.0464257597923278,seq,14019.0,1721412703214785800
left,-0.0073303831741213,-0.0708603709936142,-0.0464257597923278,seq,14020.0,1721412703231363600
left,0.0085521135479211,-0.0781907513737678,-0.0293215326964855,seq,14021.0,1721412703244424200
left,0.0,-0.0647517144680023,-0.0390953756868839,seq,14022.0,1721412703255360500
left,-0.0122173046693205,-0.058643065392971,-0.0232128798961639,seq,14023.0,1721412703282441300
left,-0.0488692186772823,-0.0574213340878486,-0.0244346093386411,seq,14024.0,1721412703301444500
left,-0.0342084541916847,-0.0549778714776039,-0.0195476878434419,seq,14025.0,1721412703335107600
left,0.0195476878434419,-0.0427605658769607,-0.0207694191485643,seq,14026.0,1721412703345102700
left,0.0366519130766391,-0.0329867228865623,-0.0158824957907199,seq,14027.0,1721412703363089100
left,0.0036651915870606,-0.0329867228865623,-0.0158824957907199,seq,14028.0,1721412703382158900
left,0.0232128798961639,-0.0293215326964855,-0.0109955742955207,seq,14029.0,1721412703416203800
left,0.0207694191485643,-0.0317649915814399,-0.0061086523346602,seq,14030.0,1721412703434887300
left,-0.0024434609804302,-0.0427605658769607,0.0024434609804302,seq,14031.0,1721412703448858900
left,0.0122173046693205,-0.0427605658769607,0.0012217304902151,seq,14032.0,1721412703463920000
left,0.0024434609804302,-0.0476474873721599,0.0097738439217209,seq,14033.0,1721412703478867400
left,-0.0097738439217209,-0.0366519130766391,-0.0036651915870606,seq,14034.0,1721412703501932000
left,0.0073303831741213,-0.0415388382971286,0.0,seq,14035.0,1721412703519022400
left,0.0195476878434419,-0.0439822971820831,0.0085521135479211,seq,14036.0,1721412703554745100
left,0.0378736443817615,-0.0232128798961639,-0.0085521135479211,seq,14037.0,1721412703588796700
left,0.0219911485910415,-0.0366519130766391,0.0122173046693205,seq,14038.0,1721412703628557400
left,0.0085521135479211,-0.0268780700862407,0.0036651915870606,seq,14039.0,1721412703635591800
left,-0.0280998013913631,-0.0317649915814399,0.0195476878434419,seq,14040.0,1721412703652593100
left,-0.0439822971820831,-0.0354301854968071,0.0097738439217209,seq,14041.0,1721412703670604900
left,0.067195177078247,-0.0219911485910415,-0.0134390350431203,seq,14042.0,1721412703682534700
left,0.058643065392971,-0.0280998013913631,0.0012217304902151,seq,14043.0,1721412703699594700
left,-0.0305432621389627,-0.0244346093386411,-0.0134390350431203,seq,14044.0,1721412703718650900
left,-0.0525344125926494,-0.0329867228865623,-0.0036651915870606,seq,14045.0,1721412703737254900
left,-0.0207694191485643,-0.0256563406437635,-0.0207694191485643,seq,14046.0,1721412703850990000
left,0.0268780700862407,-0.0244346093386411,-0.0268780700862407,seq,14047.0,1721412703863949400
left,0.0378736443817615,-0.0085521135479211,-0.0610865242779254,seq,14048.0,1721412703876926400
left,0.0073303831741213,-0.0268780700862407,-0.0549778714776039,seq,14049.0,1721412703887985600
left,-0.0134390350431203,-0.0207694191485643,-0.0598647929728031,seq,14050.0,1721412703898998300
left,-0.0122173046693205,0.0122173046693205,-0.0794124826788902,seq,14051.0,1721412703906031400
left,-0.0427605658769607,0.0122173046693205,-0.0757472887635231,seq,14052.0,1721412703918092900
left,-0.0293215326964855,0.0122173046693205,-0.0757472887635231,seq,14053.0,1721412703932847000
left,-0.0207694191485643,0.0268780700862407,-0.0794124826788902,seq,14054.0,1721412703961804800
left,-0.0378736443817615,0.0256563406437635,-0.0952949747443199,seq,14055.0,1721412703969838200
left,-0.0024434609804302,0.0268780700862407,-0.0916297882795333,seq,14056.0,1721412703993839700
left,0.0195476878434419,0.0488692186772823,-0.098960168659687,seq,14057.0,1721412704015906300
left,-0.0659734457731247,0.0390953756868839,-0.0794124826788902,seq,14058.0,1721412704028564400
left,-0.1136209368705749,0.0390953756868839,-0.0794124826788902,seq,14059.0,1721412704063577400
left,-0.0537561401724815,0.0500909499824047,-0.0806342139840126,seq,14060.0,1721412704068489900
left,-0.0488692186772823,0.0537561401724815,-0.090408056974411,seq,14061.0,1721412704090496400
left,-0.0366519130766391,0.0342084541916847,-0.0855211317539215,seq,14062.0,1721412704101519100
left,-0.0036651915870606,0.051312681287527,-0.1062905490398407,seq,14063.0,1721412704123304800
left,0.0623082555830478,0.0439822971820831,-0.0879645943641662,seq,14064.0,1721412704130370800
left,0.0708603709936142,0.0610865242779254,-0.0794124826788902,seq,14065.0,1721412704136373700
left,0.0268780700862407,0.0390953756868839,-0.0537561401724815,seq,14066.0,1721412704152364800
left,-0.0305432621389627,0.0403171069920063,-0.0427605658769607,seq,14067.0,1721412704170399700
left,0.0317649915814399,0.0280998013913631,-0.0268780700862407,seq,14068.0,1721412704195322600
left,0.0610865242779254,0.0390953756868839,-0.0134390350431203,seq,14069.0,1721412704215359200
left,0.0268780700862407,0.0232128798961639,0.0122173046693205,seq,14070.0,1721412704235045100
left,-0.0207694191485643,0.0415388382971286,-0.0012217304902151,seq,14071.0,1721412704248946700
left,-0.0219911485910415,0.0268780700862407,0.0207694191485643,seq,14072.0,1721412704262007900
left,-0.0293215326964855,0.0256563406437635,0.0268780700862407,seq,14073.0,1721412704282938700
left,-0.0280998013913631,0.0317649915814399,0.0109955742955207,seq,14074.0,1721412704304011100
left,-0.0280998013913631,0.0305432621389627,-0.0012217304902151,seq,14075.0,1721412704328730200
left,0.0048869219608604,0.0280998013913631,-0.0061086523346602,seq,14076.0,1721412704337653300
left,0.0048869219608604,0.0317649915814399,-0.0024434609804302,seq,14077.0,1721412704361685600
left,0.0268780700862407,0.0427605658769607,-0.0109955742955207,seq,14078.0,1721412704380658000
left,0.058643065392971,0.0280998013913631,-0.0012217304902151,seq,14079.0,1721412704403690400
left,0.0561996027827262,0.0366519130766391,-0.0061086523346602,seq,14080.0,1721412704428459500
left,0.1160643994808197,0.0378736443817615,-0.0146607663482427,seq,14081.0,1721412704438497300
left,0.1014036312699318,0.0183259565383195,0.0195476878434419,seq,14082.0,1721412704461492000
