sw_epoch_ms,wrist_position,sensor_type,value_X_Axis,value_Y_Axis,value_Z_Axis,seq,seq_num,Watch Time
1721412611078,left,acc,-1.482010841369629,-5.1116204261779785,8.662221908569336,seq,8536.0,1721412593263330600
1721412611079,left,gyro,0.18448130786418915,-0.0354301854968071,-0.006108652334660292,seq,8536.0,1721412593271280600
1721412611098,left,acc,-1.4173674583435059,-4.790797710418701,8.681375503540039,seq,8537.0,1721412593287290000
1721412611100,left,gyro,0.2785545587539673,-0.03787364438176155,-0.0403171069920063,seq,8537.0,1721412593295291900
1721412611120,left,acc,-1.4101848602294922,-4.350264549255371,8.5903959274292,seq,8538.0,1721412593304279300
1721412611121,left,gyro,0.2919935882091522,-0.015882495790719986,-0.051312681287527084,seq,8538.0,1721412593312443800
1721412611137,left,acc,-1.460463047027588,-4.335899353027344,8.492233276367188,seq,8539.0,1721412593322389200
1721412611138,left,gyro,0.20891591906547546,-0.030543262138962746,-0.03176499158143997,seq,8539.0,1721412593333071700
1721412611158,left,acc,-1.4101848602294922,-4.345476150512695,8.439560890197754,seq,8540.0,1721412593344084200
1721412611160,left,gyro,0.17104226350784302,-0.028099801391363144,-0.02076941914856434,seq,8540.0,1721412593348040900
1721412611179,left,acc,-1.434126853942871,-4.256890773773193,8.530540466308594,seq,8541.0,1721412593365072600
1721412611181,left,gyro,0.10262536257505417,-0.00733038317412138,-0.004886921960860491,seq,8541.0,1721412593370084500
1721412611197,left,acc,-1.403002142906189,-4.594472885131836,8.798690795898438,seq,8542.0,1721412593385085700
1721412611199,left,gyro,0.06841690838336945,-0.036651913076639175,-0.0012217304902151227,seq,8542.0,1721412593388075800
1721412611218,left,acc,-1.4269442558288574,-4.410119533538818,8.669404029846191,seq,8543.0,1721412593414191900
1721412611221,left,gyro,0.24190263450145721,0.013439035043120384,-0.012217304669320583,seq,8543.0,1721412593420115200
1721412611237,left,acc,-1.41257905960083,-4.05817174911499,8.497021675109863,seq,8544.0,1721412593423078100
1721412611238,left,gyro,0.2919935882091522,0.05009094998240471,-0.02932153269648552,seq,8544.0,1721412593428788100
1721412611259,left,acc,-1.4269442558288574,-3.993528366088867,8.674192428588867,seq,8545.0,1721412593449788200
1721412611264,left,gyro,0.09162978827953339,0.00855211354792118,-0.0024434609804302454,seq,8545.0,1721412593453781600
1721412611278,left,acc,-1.4221558570861816,-4.113238334655762,8.722076416015625,seq,8546.0,1721412593467792600
1721412611281,left,gyro,-0.0403171069920063,-0.006108652334660292,0.03298672288656235,seq,8546.0,1721412593477784100
1721412611299,left,acc,-1.479616641998291,-4.264073371887207,8.674192428588867,seq,8547.0,1721412593502788000
1721412611304,left,gyro,-0.05619960278272629,0.00366519158706069,0.03787364438176155,seq,8547.0,1721412593505733600
1721412611319,left,acc,-1.4915876388549805,-4.347870349884033,8.645462036132812,seq,8548.0,1721412593512910800
1721412611320,left,gyro,-0.013439035043120384,0.012217304669320583,0.045204028487205505,seq,8548.0,1721412593519924100
1721412611338,left,acc,-1.4652514457702637,-4.23773717880249,8.724471092224121,seq,8549.0,1721412593528625800
1721412611340,left,gyro,0.013439035043120384,0.02321287989616394,0.028099801391363144,seq,8549.0,1721412593531608800
1721412611363,left,acc,-1.4772224426269531,-4.230554580688477,8.753201484680176,seq,8550.0,1721412593550541900
1721412611365,left,gyro,-0.0012217304902151227,0.02076941914856434,0.03420845419168472,seq,8550.0,1721412593565562900
1721412611378,left,acc,-1.4724340438842773,-4.3191399574279785,8.554482460021973,seq,8551.0,1721412593580597200
1721412611380,left,gyro,-0.03176499158143997,0.013439035043120384,0.045204028487205505,seq,8551.0,1721412593589534400
1721412611398,left,acc,-1.4724340438842773,-4.431667327880859,8.611943244934082,seq,8552.0,1721412593599605800
1721412611401,left,gyro,-0.021991148591041565,0.00366519158706069,0.04764748737215996,seq,8552.0,1721412593607595200
1721412611419,left,acc,-1.4676456451416016,-4.455609321594238,8.767566680908203,seq,8553.0,1721412593612697500
1721412611421,left,gyro,0.03787364438176155,0.00733038317412138,0.042760565876960754,seq,8553.0,1721412593616703800
1721412611438,left,acc,-1.4293384552001953,-4.4532151222229,8.844181060791016,seq,8554.0,1721412593623704200
1721412611439,left,gyro,0.12828169763088226,0.018325956538319588,0.015882495790719986,seq,8554.0,1721412593633345800
1721412611459,left,acc,-1.4844050407409668,-4.333505153656006,8.669404029846191,seq,8555.0,1721412593646307800
1721412611465,left,gyro,0.17104226350784302,0.02321287989616394,0.0024434609804302454,seq,8555.0,1721412593654312300
1721412611478,left,acc,-1.5155296325683594,-4.151545524597168,8.664615631103516,seq,8556.0,1721412593689338700
1721412611480,left,gyro,0.14294247329235077,0.01466076634824276,0.00366519158706069,seq,8556.0,1721412593700307400
1721412611498,left,acc,-1.400607943534851,-4.060565948486328,8.628703117370605,seq,8557.0,1721412593706336700
1721412611499,left,gyro,0.11728613078594208,0.010995574295520782,0.012217304669320583,seq,8557.0,1721412593713419100
1721412611519,left,acc,-1.534683346748352,-4.072536945343018,8.75080680847168,seq,8558.0,1721412593717423200
1721412611521,left,gyro,0.09407325088977814,0.004886921960860491,0.01466076634824276,seq,8558.0,1721412593721421700
1721412611538,left,acc,-1.5705963373184204,-4.091690540313721,8.822632789611816,seq,8559.0,1721412593733115600
1721412611539,left,gyro,0.07696902006864548,-0.0024434609804302454,0.02321287989616394,seq,8559.0,1721412593736117600
1721412611558,left,acc,-1.479616641998291,-4.108449935913086,8.69334602355957,seq,8560.0,1721412593746074600
1721412611560,left,gyro,0.13927727937698364,0.009773843921720982,0.0024434609804302454,seq,8560.0,1721412593753051400
1721412611579,left,acc,-1.5107412338256836,-3.912125587463379,8.741230010986328,seq,8561.0,1721412593767050600
1721412611581,left,gyro,0.1270599663257599,0.024434609338641167,0.00366519158706069,seq,8561.0,1721412593771012000
1721412611599,left,acc,-1.5298948287963867,-3.9384617805480957,8.856152534484863,seq,8562.0,1721412593788112900
1721412611602,left,gyro,0.045204028487205505,-0.0012217304902151227,0.010995574295520782,seq,8562.0,1721412593808050700
1721412611619,left,acc,-1.4867992401123047,-3.9863457679748535,8.760383605957031,seq,8563.0,1721412593812220900
1721412611620,left,gyro,0.015882495790719986,-0.0012217304902151227,0.02687807008624077,seq,8563.0,1721412593816220900
1721412611638,left,acc,-1.5969325304031372,-4.067748546600342,8.810662269592285,seq,8564.0,1721412593823159400
1721412611640,left,gyro,0.009773843921720982,-0.006108652334660292,0.018325956538319588,seq,8564.0,1721412593833878800
1721412611658,left,acc,-1.479616641998291,-4.170699596405029,8.757989883422852,seq,8565.0,1721412593845876300
1721412611661,left,gyro,0.03787364438176155,-0.0012217304902151227,0.02076941914856434,seq,8565.0,1721412593848946300
1721412611680,left,acc,-1.580173134803772,-4.101267337799072,8.829815864562988,seq,8566.0,1721412593869948000
1721412611682,left,gyro,0.08796459436416626,0.009773843921720982,-0.004886921960860491,seq,8566.0,1721412593885942700
1721412611699,left,acc,-1.4963760375976562,-4.108449935913086,8.767566680908203,seq,8567.0,1721412593892943100
1721412611703,left,gyro,0.09896016865968704,0.010995574295520782,-0.0024434609804302454,seq,8567.0,1721412593900944400
1721412611720,left,acc,-1.5873557329177856,-3.840299606323242,8.83939266204834,seq,8568.0,1721412593906880200
1721412611722,left,gyro,0.05009094998240471,0.00366519158706069,-0.00733038317412138,seq,8568.0,1721412593910952700
1721412611738,left,acc,-1.53707754611969,-4.0078935623168945,8.707711219787598,seq,8569.0,1721412593923062500
1721412611739,left,gyro,0.02076941914856434,-0.00855211354792118,0.006108652334660292,seq,8569.0,1721412593929798400
1721412611759,left,acc,-1.5753847360610962,-4.05817174911499,8.832210540771484,seq,8570.0,1721412593949792800
1721412611763,left,gyro,0.045204028487205505,0.0024434609804302454,0.0,seq,8570.0,1721412593954732200
1721412611779,left,acc,-1.6041151285171509,-4.05817174911499,8.911218643188477,seq,8571.0,1721412593968806500
1721412611781,left,gyro,0.059864792972803116,-0.0024434609804302454,-0.00733038317412138,seq,8571.0,1721412593972731600
1721412611799,left,acc,-1.5394717454910278,-4.010287761688232,8.777143478393555,seq,8572.0,1721412593983788200
1721412611802,left,gyro,0.07696902006864548,0.004886921960860491,-0.012217304669320583,seq,8572.0,1721412593990797800
1721412611820,left,acc,-1.5275006294250488,-3.8977603912353516,8.820239067077637,seq,8573.0,1721412594007727300
1721412611822,left,gyro,0.08185594528913498,0.0,-0.02076941914856434,seq,8573.0,1721412594012843000
1721412611839,left,acc,-1.5682021379470825,-3.7900211811065674,8.755595207214355,seq,8574.0,1721412594024841900
1721412611841,left,gyro,0.06230825558304787,-0.006108652334660292,-0.018325956538319588,seq,8574.0,1721412594029552700
1721412611859,left,acc,-1.5538369417190552,-3.799597978591919,8.815450668334961,seq,8575.0,1721412594044552300
1721412611860,left,gyro,-0.0012217304902151227,-0.01466076634824276,0.00366519158706069,seq,8575.0,1721412594054552200
1721412611879,left,acc,-1.556231141090393,-4.07014274597168,8.882488250732422,seq,8576.0,1721412594063562200
1721412611881,left,gyro,-0.03298672288656235,-0.0403171069920063,0.00855211354792118,seq,8576.0,1721412594068509400
1721412611899,left,acc,-1.556231141090393,-3.9264907836914062,8.815450668334961,seq,8577.0,1721412594090452200
1721412611902,left,gyro,0.036651913076639175,-0.012217304669320583,-0.0024434609804302454,seq,8577.0,1721412594101548700
1721412611921,left,acc,-1.5322890281677246,-3.8786067962646484,8.753201484680176,seq,8578.0,1721412594112669300
1721412611923,left,gyro,0.039095375686883926,-0.012217304669320583,-0.010995574295520782,seq,8578.0,1721412594117598800
1721412611939,left,acc,-1.4221558570861816,-3.931279182434082,8.810662269592285,seq,8579.0,1721412594125616000
1721412611940,left,gyro,0.019547687843441963,-0.012217304669320583,-0.00733038317412138,seq,8579.0,1721412594131392300
1721412611959,left,acc,-1.5969325304031372,-3.8810009956359863,8.793902397155762,seq,8580.0,1721412594146325100
