OBS Stamps,PDS Time,Pedal 1 Pressure,Pedal 2 Pressure,Pedal 3 Pressure,Pedal 4 Pressure,Pedal 5 Pressure,Pedal 6 Pressure,Pedal 7 Pressure,Pedal 1 Pressed,Pedal 2 Pressed,Pedal 3 Pressed,Pedal 4 Pressed,Pedal 5 Pressed,Pedal 6 Pressed,Pedal 7 Pressed
1721412651166666666,1.7214126511560965e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412651200000000,1.7214126511771548e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412651233333333,1.7214126512261028e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412651266666666,1.7214126512507208e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412651300000000,1.721412651299781e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412651333333333,1.7214126513238244e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412651366666666,1.7214126513446198e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412651400000000,1.7214126513945206e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412651433333333,1.7214126514186286e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412651466666666,1.721412651443463e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412651500000000,1.721412651488394e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412651533333333,1.7214126515124477e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412651566666666,1.7214126515621484e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412651600000000,1.7214126515862208e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412651633333333,1.7214126516322624e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412651666666666,1.7214126516563748e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412651700000000,1.7214126516803968e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412651733333333,1.7214126517295288e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412651766666666,1.7214126517540529e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412651800000000,1.7214126517990262e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412651833333333,1.7214126518241093e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412651866666666,1.7214126518486948e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412651900000000,1.721412651897602e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412651933333333,1.7214126519227784e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412651966666666,1.7214126519424622e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412652000000000,1.7214126519923978e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412652033333333,1.721412652016397e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412652066666666,1.7214126520661238e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412652100000000,1.721412652086149e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412652133333333,1.721412652111201e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412652166666666,1.721412652160354e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412652200000000,1.721412652184414e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412652233333333,1.7214126522299973e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412652266666666,1.7214126522536622e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412652300000000,1.7214126522785213e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412652333333333,1.7214126523276124e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412652366666666,1.72141265235238e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412652400000000,1.7214126523973174e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412652433333333,1.721412652422385e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412652466666666,1.7214126524471396e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412652500000000,1.7214126524961216e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412652533333333,1.7214126525201787e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412652566666666,1.7214126525657318e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412652600000000,1.7214126525897413e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412652633333333,1.7214126526147328e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412652666666666,1.7214126526633935e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412652700000000,1.721412652684438e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412652733333333,1.7214126527093809e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412652766666666,1.7214126527580972e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412652800000000,1.721412652782112e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412652833333333,1.721412652831166e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412652866666666,1.7214126528519035e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412652900000000,1.721412652876842e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412652933333333,1.721412652925902e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412652966666666,1.7214126529505677e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412653000000000,1.7214126529956298e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412653033333333,1.7214126530206285e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412653066666666,1.721412653044327e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412653100000000,1.721412653094329e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412653133333333,1.7214126531182822e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412653166666666,1.7214126531631204e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412653200000000,1.7214126531881088e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412653233333333,1.7214126532130547e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412653266666666,1.7214126532618478e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412653300000000,1.7214126532827466e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412653333333333,1.7214126533317957e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412653366666666,1.7214126533559263e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412653400000000,1.7214126533799982e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412653433333333,1.7214126534299374e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412653466666666,1.721412653449966e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412653500000000,1.7214126534988905e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412653533333333,1.7214126535239619e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412653566666666,1.7214126535486748e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412653600000000,1.7214126535937354e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412653633333333,1.7214126536176376e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412653666666666,1.7214126536424942e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412653700000000,1.721412653691537e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412653733333333,1.721412653716531e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412653766666666,1.7214126537613512e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412653800000000,1.7214126537863488e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412653833333333,1.721412653810353e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412653866666666,1.7214126538598812e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412653900000000,1.721412653883895e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412653933333333,1.7214126539290138e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412653966666666,1.7214126539536727e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412654000000000,1.7214126539786621e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412654033333333,1.7214126540277688e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412654066666666,1.7214126540480315e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412654100000000,1.7214126540969244e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412654133333333,1.721412654121982e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412654166666666,1.7214126541461837e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412654200000000,1.7214126541914435e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412654233333333,1.721412654216442e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412654266666666,1.7214126542651922e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412654300000000,1.72141265429012e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412654333333333,1.721412654314172e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412654366666666,1.7214126543595446e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412654400000000,1.721412654383637e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412654433333333,1.7214126544085332e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412654466666666,1.721412654457685e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412654500000000,1.721412654482684e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412654533333333,1.7214126545268872e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412654566666666,1.7214126545519706e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412654600000000,1.721412654576972e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412654633333333,1.721412654625311e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412654666666666,1.721412654645826e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412654700000000,1.721412654694827e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412654733333333,1.7214126547202204e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412654766666666,1.721412654744761e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412654800000000,1.721412654789263e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412654833333333,1.721412654814155e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412654866666666,1.721412654862804e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412654900000000,1.7214126548882867e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412654933333333,1.7214126549122941e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412654966666666,1.721412654957136e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412655000000000,1.7214126549821558e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412655033333333,1.7214126550315075e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412655066666666,1.7214126550560794e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412655100000000,1.721412655080014e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412655133333333,1.7214126551250557e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412655166666666,1.7214126551501622e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412655200000000,1.7214126551991795e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412655233333333,1.7214126552231624e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412655266666666,1.7214126552444078e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412655300000000,1.7214126552939297e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412655333333333,1.7214126553179446e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412655366666666,1.7214126553424955e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412655400000000,1.72141265539149e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412655433333333,1.7214126554124803e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412655466666666,1.7214126554614141e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412655500000000,1.7214126554864123e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412655533333333,1.7214126555103444e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412655566666666,1.721412655555899e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412655600000000,1.7214126555800535e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412655633333333,1.7214126556295145e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412655666666666,1.7214126556540467e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412655700000000,1.721412655699055e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412655733333333,1.7214126557230313e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412655766666666,1.7214126557482102e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412655800000000,1.721412655797218e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412655833333333,1.721412655821969e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412655866666666,1.7214126558422444e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412655900000000,1.721412655891252e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412655933333333,1.7214126559162235e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412655966666666,1.7214126559650386e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412656000000000,1.7214126559890583e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412656033333333,1.7214126560100572e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412656066666666,1.7214126560592612e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412656100000000,1.7214126560838787e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412656133333333,1.7214126561330122e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412656166666666,1.7214126561536914e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412656200000000,1.7214126561776904e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412656233333333,1.7214126562266642e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412656266666666,1.721412656252203e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412656300000000,1.7214126562963802e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412656333333333,1.7214126563214113e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412656366666666,1.7214126563458273e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412656400000000,1.72141265639552e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412656433333333,1.7214126564195382e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412656466666666,1.721412656464896e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412656500000000,1.7214126564893778e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412656533333333,1.7214126565144082e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412656566666666,1.7214126565634168e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412656600000000,1.721412656587531e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412656633333333,1.7214126566326162e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412656666666666,1.7214126566572163e+18,-1.0,25.9,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412656700000000,1.7214126566821755e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412656733333333,1.7214126567313004e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412656766666666,1.7214126567518815e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412656800000000,1.7214126567758953e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721412656833333333,1.7214126568248591e+18,-1.0,25.69,-1.0,-1.0,-1.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
